Zone,1,2,3
t60,1523.242943279883,1999.9997483926861,-5.5458215276423624e-5
t61,1523.2429428467867,1999.9997323881714,-0.002161314270103524
t62,1523.2429442056336,1999.9997510244186,-0.0021865965818127064
t63,1523.2429454288251,1999.9997816135801,-0.0021804748920324704
t64,1523.2429466360445,1999.9998306867444,-0.0018519688520753867
t65,1523.242960180493,1999.9999172431853,2.4107994180275693e-6
t66,1799.999890547125,1999.9999839548298,947.6186490297914
t67,1799.9998920346993,1999.9999957010036,1999.9999444575324
t68,1799.9998924814656,1999.999998597722,1999.999995406812
t69,1799.999892709764,1999.9999995775163,1999.9999973160254
t70,1799.999892747003,1999.9999995026913,1999.999997156207
t71,1799.999892740488,2000.000001008153,1999.9999972922735
t72,1799.9998927277256,2000.000004081557,1999.999997719539
t73,-6.472591230876084e-8,1.3197103550106436e-7,83.33052016915124
t74,-6.664798972196582e-8,1.0717177807247568e-7,83.33052003252844
t75,-6.919315850383048e-8,7.637358511047194e-8,83.33051984264752
t76,-7.280733426564461e-8,6.29605745943613e-8,83.33051940100904
t77,-7.789099868956489e-8,6.355880454949621e-8,83.33051759834635
t78,-8.621997520535667e-8,4.880701505476306e-8,35.20699835974295
t79,-1.0106448959459305e-7,5.474569026704878e-8,35.206997648881725
t80,-1.5530026836757303e-7,6.526810051157049e-8,35.20699762471777
t81,-92.30740008973923,6.480574555835703e-8,35.20699736883353
t82,-108.73161638983393,-4.0455105211395374e-8,4.300719086200331e-6
t83,-118.43401264197884,-5.558208530452654e-8,1.1227374886551801e-7
t84,-161.78236507107073,-7.16777485972987e-8,-4.995096761299569e-8
t85,-161.7823650883187,-6.491581163153149e-8,-1.4554599990683894e-6
t86,-161.78236502846246,-4.34887588689513e-8,-1.618222671755151e-6
t87,-118.43401263590961,-2.751013647165437e-8,-1.5823131203445586e-6
t88,-118.43401258907285,-2.767976409064543e-9,-1.3055948802465794e-6
t89,-118.43401251333316,4.3372707691194684e-8,-2.2534977088762984e-7
t90,-7.858089606723521e-8,1.1002628681659618e-7,1.1113380466623436e-7
t91,-6.295216663160784e-8,2.6491277920198684e-7,3.5988284279692226e-6
t92,-6.029019944810498e-8,4.786350138295314e-7,83.33052039096103
t93,-6.021344549281238e-8,4.969521859939078e-7,83.33052200500074
t94,-6.056131236284446e-8,3.2194600630873473e-7,83.33052252256186
t95,-6.139345968762027e-8,2.573721545876164e-7,83.33052248358662
t96,-6.26657738882774e-8,2.2407514653837033e-7,83.33052233971311
t97,2000.00000011317,1999.9998643598637,1999.9999975812802
t98,2000.0000003132318,1999.9998643600072,1999.9999980561406
t99,2000.0000003752257,1999.9998553422129,1999.9999987230294
t100,2000.000000370538,1999.999870913434,1999.999999520576
t101,2000.0000003932971,1999.999865416998,1999.9999998836734
t102,2000.0000003135915,1999.9998582457265,1999.9999998987798
t103,2000.0000003007867,1999.9998952140377,1999.9999999254305
t104,2000.000000228653,1999.999999759375,2000.000000489132
t105,1999.9999993231474,1999.9999794448825,1999.9999996713623
t106,1692.5230635052872,1999.9999895084952,1999.9999988479656
t107,1692.5230381769009,1999.9999796716515,1999.9999974012985
t108,1692.5230376166687,1999.9999618714187,1692.52311266708
t109,1692.5230376624975,1999.9999135623161,1692.5227676906393
t110,1692.5230384755068,1999.9999280978068,1692.5227506724104
t111,1692.5230462134841,1999.9999643467395,1692.5227566728379
t112,1999.999998309677,1999.9999706010851,1692.5227955216642
t113,1999.999999574005,1999.9999794700077,1692.5230487299013
t114,1999.999999952056,1999.9999934712869,1999.9999849427238
t115,1999.9999998831195,1999.9999978977005,1999.9999964961137
t116,1999.9999995957762,1999.9999509419604,1999.999994471401
t117,1999.9999996204442,1999.9999118812916,1999.9999949111175
t118,1999.9999996512695,1999.9998885931282,1999.9999945407387
t119,1999.9999997379512,1999.999874331372,1999.9999946603875
t120,1999.9999998650717,1999.9998634234935,1999.9999951927496
