Resource,Zone,Resource_Type,Cluster,StartCapSolar,RetCapSolar,NewCapSolar,EndCapSolar,StartCapWind,RetCapWind,NewCapWind,EndCapWind,StartCapDC,RetCapDC,NewCapDC,EndCapDC,StartCapGrid,RetCapGrid,NewCapGrid,EndCapGrid,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeDCCap,RetChargeDCCap,NewChargeDCCap,EndChargeDCCap,StartChargeACCap,RetChargeACCap,NewChargeACCap,EndChargeACCap,StartDischargeDCCap,RetDischargeDCCap,NewDischargeDCCap,EndDischargeDCCap,StartDischargeACCap,RetDischargeACCap,NewDischargeACCap,EndDischargeACCap
EIC_landbasedwind_class1_moderate_9,1,LandbasedWind_Class1_Moderate_,9,0,0.0,0.0,0.0,0,0.0,0.04748283573613282,0.04748283573613282,0,0.0,2.515347629594325,2.515347629594325,0.0,0.0,0.4101174579900507,0.4101174579900507,0.0,0.0,63.187518896905715,63.187518896905715,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_0,1,UtilityPV_Class1_Moderate_,0,0,0.0,0.023754600778371014,0.023754600778371014,0,0.0,0.0,0.0,0,0.0,6.8821364847314115,6.8821364847314115,0.0,0.0,7.563531048253399,7.563531048253399,0.0,0.0,774.9326438594586,774.9326438594586,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_1,1,UtilityPV_Class1_Moderate_,1,0,0.0,0.025079944669208893,0.025079944669208893,0,0.0,0.0,0.0,0,0.0,7.787961736692647,7.787961736692647,0.0,0.0,10.46579525885161,10.46579525885161,0.0,0.0,886.9728643883471,886.9728643883471,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_2,1,UtilityPV_Class1_Moderate_,2,0,0.0,0.02359558877370946,0.02359558877370946,0,0.0,0.0,0.0,0,0.0,5.755360287087066,5.755360287087066,0.0,0.0,5.8734658350443665,5.8734658350443665,0.0,0.0,619.1027389404811,619.1027389404811,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_3,1,UtilityPV_Class1_Moderate_,3,0,0.0,0.02434790646467342,0.02434790646467342,0,0.0,0.0,0.0,0,0.0,6.637630033483466,6.637630033483466,0.0,0.0,7.122964588153053,7.122964588153053,0.0,0.0,738.3026017416241,738.3026017416241,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_4,1,UtilityPV_Class1_Moderate_,4,0,0.0,0.024753214460608113,0.024753214460608113,0,0.0,0.0,0.0,0,0.0,5.434837429535572,5.434837429535572,0.0,0.0,5.541095700350986,5.541095700350986,0.0,0.0,580.8402467343642,580.8402467343642,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_5,1,UtilityPV_Class1_Moderate_,5,0,0.0,0.021922369827098494,0.021922369827098494,0,0.0,0.0,0.0,0,0.0,4.59092905006083,4.59092905006083,0.0,0.0,4.356625225171899,4.356625225171899,0.0,0.0,478.80787240164705,478.80787240164705,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_6,1,UtilityPV_Class1_Moderate_,6,0,0.0,0.02423092357088781,0.02423092357088781,0,0.0,0.0,0.0,0,0.0,4.443726298169555,4.443726298169555,0.0,0.0,4.136702167528851,4.136702167528851,0.0,0.0,457.72768892708126,457.72768892708126,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_7,1,UtilityPV_Class1_Moderate_,7,0,0.0,0.024422217962638687,0.024422217962638687,0,0.0,0.0,0.0,0,0.0,4.750760191718741,4.750760191718741,0.0,0.0,4.591644301513472,4.591644301513472,0.0,0.0,500.2562875417733,500.2562875417733,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_8,1,UtilityPV_Class1_Moderate_,8,0,0.0,0.024642426718359353,0.024642426718359353,0,0.0,0.0,0.0,0,0.0,3.90507039020767,3.90507039020767,0.0,0.0,3.3682443977429624,3.3682443977429624,0.0,0.0,375.76977240585336,375.76977240585336,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_9,1,UtilityPV_Class1_Moderate_,9,0,0.0,0.022082089900080957,0.022082089900080957,0,0.0,0.0,0.0,0,0.0,2.6137501858908507,2.6137501858908507,0.0,0.0,0.7370327894724064,0.7370327894724064,0.0,0.0,92.98383658304918,92.98383658304918,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_storage_metalair_advanced_0,2,Storage_MetalAir_Advanced,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,8.568685879723832,8.568685879723832,0.0,0.0,13.89618956056057,13.89618956056057,0.0,0.0,1031.7449633768201,1031.7449633768201,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_0,2,LandbasedWind_Class1_Moderate_,0,0,0.0,0.0,0.0,0,0.0,5.544411987755224,5.544411987755224,0,0.0,3.928154609008492,3.928154609008492,0.0,0.0,6.006440654227399,6.006440654227399,0.0,0.0,411.22884689196775,411.22884689196775,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_1,2,LandbasedWind_Class1_Moderate_,1,0,0.0,0.0,0.0,0,0.0,2.101368893134128,2.101368893134128,0,0.0,3.6473149795092974,3.6473149795092974,0.0,0.0,3.406154815046512,3.406154815046512,0.0,0.0,363.0554491071267,363.0554491071267,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_2,2,LandbasedWind_Class1_Moderate_,2,0,0.0,0.0,0.0,0,0.0,1.3863778469900925,1.3863778469900925,0,0.0,3.7254870647143745,3.7254870647143745,0.0,0.0,3.8921329259984487,3.8921329259984487,0.0,0.0,377.93110565052757,377.93110565052757,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_3,2,LandbasedWind_Class1_Moderate_,3,0,0.0,0.0,0.0,0,0.0,2.5860311957050763,2.5860311957050763,0,0.0,3.6042910216890713,3.6042910216890713,0.0,0.0,3.3120389633547,3.3120389633547,0.0,0.0,355.6058772373757,355.6058772373757,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_4,2,LandbasedWind_Class1_Moderate_,4,0,0.0,0.0,0.0,0,0.0,0.31132153485721425,0.31132153485721425,0,0.0,3.770647703665051,3.770647703665051,0.0,0.0,4.308754957939272,4.308754957939272,0.0,0.0,385.45785786621246,385.45785786621246,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_5,2,LandbasedWind_Class1_Moderate_,5,0,0.0,0.0,0.0,0,0.0,4.637112535838895,4.637112535838895,0,0.0,3.735940913504865,3.735940913504865,0.0,0.0,4.597027499005774,4.597027499005774,0.0,0.0,378.25046812249377,378.25046812249377,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_6,2,LandbasedWind_Class1_Moderate_,6,0,0.0,0.0,0.0,0,0.0,0.2209486597598187,0.2209486597598187,0,0.0,3.6249325197793483,3.6249325197793483,0.0,0.0,3.6622703676461477,3.6622703676461477,0.0,0.0,360.7959702742436,360.7959702742436,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_7,2,LandbasedWind_Class1_Moderate_,7,0,0.0,0.0,0.0,0,0.0,43.2731031074829,43.2731031074829,0,0.0,4.446875537593295,4.446875537593295,0.0,0.0,37.44853151838403,37.44853151838403,0.0,0.0,464.4273401122251,464.4273401122251,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_8,2,LandbasedWind_Class1_Moderate_,8,0,0.0,0.0,0.0,0,0.0,0.14248619362009904,0.14248619362009904,0,0.0,2.983146107133844,2.983146107133844,0.0,0.0,1.8100095649370591,1.8100095649370591,0.0,0.0,213.63192549556334,213.63192549556334,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_9,2,LandbasedWind_Class1_Moderate_,9,0,0.0,0.0,0.0,0,0.0,1.119658808860901,1.119658808860901,0,0.0,2.9317053932949952,2.9317053932949952,0.0,0.0,1.1125719987511484,1.1125719987511484,0.0,0.0,213.0422329023392,213.0422329023392,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_0,2,UtilityPV_Class1_Moderate_,0,0,0.0,0.24812827199103882,0.24812827199103882,0,0.0,0.0,0.0,0,0.0,4.0737055776229685,4.0737055776229685,0.0,0.0,7.010961908293652,7.010961908293652,0.0,0.0,427.96306808704037,427.96306808704037,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_1,2,UtilityPV_Class1_Moderate_,1,0,0.0,0.5872876444962569,0.5872876444962569,0,0.0,0.0,0.0,0,0.0,4.063024934269116,4.063024934269116,0.0,0.0,5.7393121468555295,5.7393121468555295,0.0,0.0,415.10319443238194,415.10319443238194,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_2,2,UtilityPV_Class1_Moderate_,2,0,0.0,0.2816269242919125,0.2816269242919125,0,0.0,0.0,0.0,0,0.0,3.9062639360626616,3.9062639360626616,0.0,0.0,4.904603713982012,4.904603713982012,0.0,0.0,400.6981867245036,400.6981867245036,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_3,2,UtilityPV_Class1_Moderate_,3,0,0.0,0.6115951394191872,0.6115951394191872,0,0.0,0.0,0.0,0,0.0,3.807553378183906,3.807553378183906,0.0,0.0,3.976389669638468,3.976389669638468,0.0,0.0,372.58419927311576,372.58419927311576,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_4,2,UtilityPV_Class1_Moderate_,4,0,0.0,0.3025099757413958,0.3025099757413958,0,0.0,0.0,0.0,0,0.0,3.733070421166036,3.733070421166036,0.0,0.0,3.939824529557834,3.939824529557834,0.0,0.0,371.015996856031,371.015996856031,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_5,2,UtilityPV_Class1_Moderate_,5,0,0.0,0.6429461050654092,0.6429461050654092,0,0.0,0.0,0.0,0,0.0,3.622131467275765,3.622131467275765,0.0,0.0,3.285423205856291,3.285423205856291,0.0,0.0,337.5022249294013,337.5022249294013,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_6,2,UtilityPV_Class1_Moderate_,6,0,0.0,0.4619940464605708,0.4619940464605708,0,0.0,0.0,0.0,0,0.0,3.437442011157714,3.437442011157714,0.0,0.0,2.870885198814554,2.870885198814554,0.0,0.0,308.9467430245253,308.9467430245253,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_7,2,UtilityPV_Class1_Moderate_,7,0,0.0,0.24786491681460626,0.24786491681460626,0,0.0,0.0,0.0,0,0.0,3.574950079037295,3.574950079037295,0.0,0.0,3.404545213832832,3.404545213832832,0.0,0.0,344.794973021404,344.794973021404,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_8,2,UtilityPV_Class1_Moderate_,8,0,0.0,0.4181169667006185,0.4181169667006185,0,0.0,0.0,0.0,0,0.0,2.8652477432272483,2.8652477432272483,0.0,0.0,1.1265739839035631,1.1265739839035631,0.0,0.0,149.1582299997028,149.1582299997028,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_9,2,UtilityPV_Class1_Moderate_,9,0,0.0,0.28182714802595277,0.28182714802595277,0,0.0,0.0,0.0,0,0.0,3.2036753038639896,3.2036753038639896,0.0,0.0,2.3328997788507633,2.3328997788507633,0.0,0.0,262.71041959900776,262.71041959900776,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_storage_metalair_advanced_0,3,Storage_MetalAir_Advanced,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,276.54832660873814,276.54832660873814,0.0,0.0,279.8223054056523,279.8223054056523,0.0,0.0,34614.729392580375,34614.729392580375,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_0,3,LandbasedWind_Class1_Moderate_,0,0,0.0,0.0,0.0,0,0.0,0.687370392533393,0.687370392533393,0,0.0,4.404477530239179,4.404477530239179,0.0,0.0,4.004867486585311,4.004867486585311,0.0,0.0,473.98484833016846,473.98484833016846,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_1,3,LandbasedWind_Class1_Moderate_,1,0,0.0,0.0,0.0,0,0.0,0.40471841804681985,0.40471841804681985,0,0.0,4.365583949127721,4.365583949127721,0.0,0.0,4.105989737822341,4.105989737822341,0.0,0.0,468.40774105724563,468.40774105724563,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_2,3,LandbasedWind_Class1_Moderate_,2,0,0.0,0.0,0.0,0,0.0,0.10263046693789385,0.10263046693789385,0,0.0,3.7938969034408005,3.7938969034408005,0.0,0.0,3.3324033978714,3.3324033978714,0.0,0.0,383.59949663938573,383.59949663938573,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_3,3,LandbasedWind_Class1_Moderate_,3,0,0.0,0.0,0.0,0,0.0,0.10340968005234244,0.10340968005234244,0,0.0,4.390461878333942,4.390461878333942,0.0,0.0,4.247162251986039,4.247162251986039,0.0,0.0,471.83771036890096,471.83771036890096,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_4,3,LandbasedWind_Class1_Moderate_,4,0,0.0,0.0,0.0,0,0.0,0.08193383153023667,0.08193383153023667,0,0.0,3.8525306769030894,3.8525306769030894,0.0,0.0,3.4415286618865446,3.4415286618865446,0.0,0.0,392.90904791302034,392.90904791302034,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_5,3,LandbasedWind_Class1_Moderate_,5,0,0.0,0.0,0.0,0,0.0,0.45296112813424216,0.45296112813424216,0,0.0,2.6891701940918824,2.6891701940918824,0.0,0.0,0.8170246353151169,0.8170246353151169,0.0,0.0,133.7979793148222,133.7979793148222,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_6,3,LandbasedWind_Class1_Moderate_,6,0,0.0,0.0,0.0,0,0.0,0.10035850026790787,0.10035850026790787,0,0.0,3.6699847502171106,3.6699847502171106,0.0,0.0,3.1217669954936635,3.1217669954936635,0.0,0.0,362.9068548243867,362.9068548243867,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_7,3,LandbasedWind_Class1_Moderate_,7,0,0.0,0.0,0.0,0,0.0,0.26122847913743097,0.26122847913743097,0,0.0,2.633167830747996,2.633167830747996,0.0,0.0,0.5917044321020442,0.5917044321020442,0.0,0.0,124.04076381946206,124.04076381946206,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_8,3,LandbasedWind_Class1_Moderate_,8,0,0.0,0.0,0.0,0,0.0,0.09960493335298161,0.09960493335298161,0,0.0,3.3915555194693487,3.3915555194693487,0.0,0.0,2.655246100346603,2.655246100346603,0.0,0.0,309.60666174968935,309.60666174968935,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_9,3,LandbasedWind_Class1_Moderate_,9,0,0.0,0.0,0.0,0,0.0,0.3482552017324607,0.3482552017324607,0,0.0,2.592625544207787,2.592625544207787,0.0,0.0,0.4067292757068896,0.4067292757068896,0.0,0.0,115.6952322111037,115.6952322111037,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_0,3,UtilityPV_Class1_Moderate_,0,0,0.0,0.04108885454500168,0.04108885454500168,0,0.0,0.0,0.0,0,0.0,5.75798787890007,5.75798787890007,0.0,0.0,6.279188596919984,6.279188596919984,0.0,0.0,653.0770332962878,653.0770332962878,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_1,3,UtilityPV_Class1_Moderate_,1,0,0.0,0.046984373663356546,0.046984373663356546,0,0.0,0.0,0.0,0,0.0,7.032759498190427,7.032759498190427,0.0,0.0,8.642098697118637,8.642098697118637,0.0,0.0,816.0380491127746,816.0380491127746,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_2,3,UtilityPV_Class1_Moderate_,2,0,0.0,0.04389965286726946,0.04389965286726946,0,0.0,0.0,0.0,0,0.0,4.376903476461136,4.376903476461136,0.0,0.0,4.204410555952829,4.204410555952829,0.0,0.0,467.44208657215484,467.44208657215484,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_3,3,UtilityPV_Class1_Moderate_,3,0,0.0,0.039473501251733475,0.039473501251733475,0,0.0,0.0,0.0,0,0.0,7.738824245624787,7.738824245624787,0.0,0.0,10.905829161971111,10.905829161971111,0.0,0.0,906.9643183523539,906.9643183523539,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_4,3,UtilityPV_Class1_Moderate_,4,0,0.0,0.04648559559819446,0.04648559559819446,0,0.0,0.0,0.0,0,0.0,3.8881880751527307,3.8881880751527307,0.0,0.0,3.463410631430423,3.463410631430423,0.0,0.0,395.8657843365482,395.8657843365482,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_5,3,UtilityPV_Class1_Moderate_,5,0,0.0,0.04580101471209659,0.04580101471209659,0,0.0,0.0,0.0,0,0.0,6.358734558058777,6.358734558058777,0.0,0.0,7.3013522234553,7.3013522234553,0.0,0.0,730.7725594327865,730.7725594327865,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_6,3,UtilityPV_Class1_Moderate_,6,0,0.0,0.04151576442790286,0.04151576442790286,0,0.0,0.0,0.0,0,0.0,3.54983134223981,3.54983134223981,0.0,0.0,2.8899653334085578,2.8899653334085578,0.0,0.0,339.2371572898324,339.2371572898324,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_7,3,UtilityPV_Class1_Moderate_,7,0,0.0,0.04607571288231711,0.04607571288231711,0,0.0,0.0,0.0,0,0.0,4.655610304496952,4.655610304496952,0.0,0.0,4.608836727228713,4.608836727228713,0.0,0.0,507.1187374271862,507.1187374271862,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_8,3,UtilityPV_Class1_Moderate_,8,0,0.0,0.05641511213331542,0.05641511213331542,0,0.0,0.0,0.0,0,0.0,2.7193048664568074,2.7193048664568074,0.0,0.0,1.0190124791326982,1.0190124791326982,0.0,0.0,140.67385846999255,140.67385846999255,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_9,3,UtilityPV_Class1_Moderate_,9,0,0.0,0.047487588719206456,0.047487588719206456,0,0.0,0.0,0.0,0,0.0,3.7502432277974798,3.7502432277974798,0.0,0.0,3.238554915690719,3.238554915690719,0.0,0.0,374.8046148502187,374.8046148502187,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Total,n/a,Total,n/a,0,0.0,4.777955592932978,4.777955592932978,0,0.0,64.3533347247166,64.3533347247166,0,0.0,1539.4036514745362,1539.4036514745362,0.0,0.0,1622.7187681397247,1622.7187681397247,0.0,0.0,186205.39977744783,186205.39977744783,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
