Resource,Zone,Resource_Type,Cluster,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
TRE_utilitypv_class1_moderate_2,2,UtilityPV_Class1_Moderate_,2,0.0,0.0,0.18559686552172372,0.18559686552172372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_3,2,UtilityPV_Class1_Moderate_,3,0.0,0.0,0.2596431236505601,0.2596431236505601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_4,2,UtilityPV_Class1_Moderate_,4,0.0,0.0,0.10980704614958309,0.10980704614958309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_5,2,UtilityPV_Class1_Moderate_,5,0.0,0.0,0.22891998523250368,0.22891998523250368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_6,2,UtilityPV_Class1_Moderate_,6,0.0,0.0,0.1114332879424043,0.1114332879424043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_7,2,UtilityPV_Class1_Moderate_,7,0.0,0.0,0.0622920411184515,0.0622920411184515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_8,2,UtilityPV_Class1_Moderate_,8,0.0,0.0,0.013475467991082452,0.013475467991082452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_9,2,UtilityPV_Class1_Moderate_,9,0.0,0.0,0.030758106230492438,0.030758106230492438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_1_0,2,OffShoreWind_Class3_Moderate_fixed_1,0,0.0,0.0,0.004678461989587238,0.004678461989587238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_1_1,2,OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.005225731249689853,0.005225731249689853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_1_2,2,OffShoreWind_Class3_Moderate_fixed_1,2,0.0,0.0,0.0042235431235401865,0.0042235431235401865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_1_3,2,OffShoreWind_Class3_Moderate_fixed_1,3,0.0,0.0,0.003424038779256048,0.003424038779256048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_1_4,2,OffShoreWind_Class3_Moderate_fixed_1,4,0.0,0.0,0.0041694965167368234,0.0041694965167368234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_1_5,2,OffShoreWind_Class3_Moderate_fixed_1,5,0.0,0.0,0.004668578281080488,0.004668578281080488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_1_6,2,OffShoreWind_Class3_Moderate_fixed_1,6,0.0,0.0,0.004900424149855185,0.004900424149855185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_1_7,2,OffShoreWind_Class3_Moderate_fixed_1,7,0.0,0.0,0.0038493475851275796,0.0038493475851275796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_1_8,2,OffShoreWind_Class3_Moderate_fixed_1,8,0.0,0.0,0.00476517411386323,0.00476517411386323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_1_9,2,OffShoreWind_Class3_Moderate_fixed_1,9,0.0,0.0,0.004395323154601459,0.004395323154601459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_0_0,2,OffShoreWind_Class3_Moderate_fixed_0,0,0.0,0.0,0.004678461989587238,0.004678461989587238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_0_1,2,OffShoreWind_Class3_Moderate_fixed_0,1,0.0,0.0,0.005225731249689853,0.005225731249689853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_0_4,2,OffShoreWind_Class3_Moderate_fixed_0,4,0.0,0.0,0.0042235431235401865,0.0042235431235401865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_0_5,2,OffShoreWind_Class3_Moderate_fixed_0,5,0.0,0.0,0.003424038779256048,0.003424038779256048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_0_10,2,OffShoreWind_Class3_Moderate_fixed_0,10,0.0,0.0,0.0041694965167368234,0.0041694965167368234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_0_11,2,OffShoreWind_Class3_Moderate_fixed_0,11,0.0,0.0,0.004668578281080488,0.004668578281080488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_0_18,2,OffShoreWind_Class3_Moderate_fixed_0,18,0.0,0.0,0.004900424149855185,0.004900424149855185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_0_19,2,OffShoreWind_Class3_Moderate_fixed_0,19,0.0,0.0,0.0038493475851275796,0.0038493475851275796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_0_28,2,OffShoreWind_Class3_Moderate_fixed_0,28,0.0,0.0,0.00476517411386323,0.00476517411386323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_0_29,2,OffShoreWind_Class3_Moderate_fixed_0,29,0.0,0.0,0.004395323154601459,0.004395323154601459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_1_0,2,OffShoreWind_Class12_Moderate_floating_1,0,0.0,0.0,0.003529968748018726,0.003529968748018726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_1_1,2,OffShoreWind_Class12_Moderate_floating_1,1,0.0,0.0,0.0038698626472881536,0.0038698626472881536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_1_6,2,OffShoreWind_Class12_Moderate_floating_1,6,0.0,0.0,0.003273005891252431,0.003273005891252431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_1_7,2,OffShoreWind_Class12_Moderate_floating_1,7,0.0,0.0,0.00258065208637711,0.00258065208637711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_1_18,2,OffShoreWind_Class12_Moderate_floating_1,18,0.0,0.0,0.003281030120397547,0.003281030120397547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_1_19,2,OffShoreWind_Class12_Moderate_floating_1,19,0.0,0.0,0.003505037393035456,0.003505037393035456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_1_38,2,OffShoreWind_Class12_Moderate_floating_1,38,0.0,0.0,0.003688968197293632,0.003688968197293632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_1_39,2,OffShoreWind_Class12_Moderate_floating_1,39,0.0,0.0,0.0029902327555949354,0.0029902327555949354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_1_68,2,OffShoreWind_Class12_Moderate_floating_1,68,0.0,0.0,0.0036190708004512403,0.0036190708004512403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_1_69,2,OffShoreWind_Class12_Moderate_floating_1,69,0.0,0.0,0.003371725876409716,0.003371725876409716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_0_0,2,OffShoreWind_Class12_Moderate_floating_0,0,0.0,0.0,0.003529968748018726,0.003529968748018726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_0_1,2,OffShoreWind_Class12_Moderate_floating_0,1,0.0,0.0,0.0038698626472881536,0.0038698626472881536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_0_8,2,OffShoreWind_Class12_Moderate_floating_0,8,0.0,0.0,0.003273005891252431,0.003273005891252431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_0_9,2,OffShoreWind_Class12_Moderate_floating_0,9,0.0,0.0,0.00258065208637711,0.00258065208637711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_0_28,2,OffShoreWind_Class12_Moderate_floating_0,28,0.0,0.0,0.003281030120397547,0.003281030120397547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_0_29,2,OffShoreWind_Class12_Moderate_floating_0,29,0.0,0.0,0.003505037393035456,0.003505037393035456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_0_68,2,OffShoreWind_Class12_Moderate_floating_0,68,0.0,0.0,0.003688968197293632,0.003688968197293632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_0_69,2,OffShoreWind_Class12_Moderate_floating_0,69,0.0,0.0,0.0029902327555949354,0.0029902327555949354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_0_138,2,OffShoreWind_Class12_Moderate_floating_0,138,0.0,0.0,0.0036190708004512403,0.0036190708004512403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_0_139,2,OffShoreWind_Class12_Moderate_floating_0,139,0.0,0.0,0.003371725876409716,0.003371725876409716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_naturalgas_ccavgcf_moderate_0,3,NaturalGas_CCAvgCF_Moderate,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_naturalgas_ctavgcf_moderate_0,3,NaturalGas_CTAvgCF_Moderate,0,0.0,0.0,13024.968623140629,13024.968623140629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_battery_moderate_0,3,Battery_*_Moderate,0,0.0,0.0,21901.152031808335,21901.152031808335,0.0,0.0,159911.11500540905,159911.11500540905,0.0,0.0,0.0,0.0
WECC_naturalgas_ccccsavgcf_conservative_0,3,NaturalGas_CCCCSAvgCF_Conservative,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_advnuclear_atb_moderate_0,3,AdvNuclear_ATB_Moderate,0,0.0,0.0,0.04421935195341191,0.04421935195341191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_storage_metalair_advanced_0,3,Storage_MetalAir_Advanced,0,0.0,0.0,219.0,219.0,0.0,0.0,43800.0,43800.0,0.0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_0,3,LandbasedWind_Class1_Moderate_,0,0.0,0.0,109860.69789220186,109860.69789220186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_1,3,LandbasedWind_Class1_Moderate_,1,0.0,0.0,47257.39097652267,47257.39097652267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_2,3,LandbasedWind_Class1_Moderate_,2,0.0,0.0,0.08807288825225802,0.08807288825225802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_3,3,LandbasedWind_Class1_Moderate_,3,0.0,0.0,0.15663652088327334,0.15663652088327334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_4,3,LandbasedWind_Class1_Moderate_,4,0.0,0.0,0.03664072666635692,0.03664072666635692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_5,3,LandbasedWind_Class1_Moderate_,5,0.0,0.0,0.019882363981972608,0.019882363981972608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_6,3,LandbasedWind_Class1_Moderate_,6,0.0,0.0,0.024318768115353225,0.024318768115353225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_7,3,LandbasedWind_Class1_Moderate_,7,0.0,0.0,0.011572225294965831,0.011572225294965831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_8,3,LandbasedWind_Class1_Moderate_,8,0.0,0.0,0.0194334536249206,0.0194334536249206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_landbasedwind_class1_moderate_9,3,LandbasedWind_Class1_Moderate_,9,0.0,0.0,0.007943655581673356,0.007943655581673356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_0,3,UtilityPV_Class1_Moderate_,0,0.0,0.0,0.029152633515389548,0.029152633515389548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_1,3,UtilityPV_Class1_Moderate_,1,0.0,0.0,0.02734836728800835,0.02734836728800835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_2,3,UtilityPV_Class1_Moderate_,2,0.0,0.0,0.018891679442337835,0.018891679442337835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_3,3,UtilityPV_Class1_Moderate_,3,0.0,0.0,0.03717589534408104,0.03717589534408104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_4,3,UtilityPV_Class1_Moderate_,4,0.0,0.0,0.015744110967803933,0.015744110967803933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_5,3,UtilityPV_Class1_Moderate_,5,0.0,0.0,0.031102203800309168,0.031102203800309168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_6,3,UtilityPV_Class1_Moderate_,6,0.0,0.0,0.014312797041350012,0.014312797041350012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_7,3,UtilityPV_Class1_Moderate_,7,0.0,0.0,0.02283389024391865,0.02283389024391865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_8,3,UtilityPV_Class1_Moderate_,8,0.0,0.0,0.005641894127894862,0.005641894127894862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_utilitypv_class1_moderate_9,3,UtilityPV_Class1_Moderate_,9,0.0,0.0,0.01673694994479065,0.01673694994479065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_1_0,3,OffShoreWind_Class3_Moderate_fixed_1,0,0.0,0.0,0.004426353304497565,0.004426353304497565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_1_1,3,OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.005314464869743396,0.005314464869743396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_1_2,3,OffShoreWind_Class3_Moderate_fixed_1,2,0.0,0.0,0.005417172304714236,0.005417172304714236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_1_3,3,OffShoreWind_Class3_Moderate_fixed_1,3,0.0,0.0,0.005231965152605422,0.005231965152605422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_1_4,3,OffShoreWind_Class3_Moderate_fixed_1,4,0.0,0.0,0.00451385450961807,0.00451385450961807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_1_5,3,OffShoreWind_Class3_Moderate_fixed_1,5,0.0,0.0,0.005372918827000509,0.005372918827000509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_1_6,3,OffShoreWind_Class3_Moderate_fixed_1,6,0.0,0.0,0.0045067724150539374,0.0045067724150539374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_1_7,3,OffShoreWind_Class3_Moderate_fixed_1,7,0.0,0.0,0.003987101114106099,0.003987101114106099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_1_8,3,OffShoreWind_Class3_Moderate_fixed_1,8,0.0,0.0,0.004383029270137154,0.004383029270137154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_1_9,3,OffShoreWind_Class3_Moderate_fixed_1,9,0.0,0.0,0.0038894217111673096,0.0038894217111673096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_0_0,3,OffShoreWind_Class3_Moderate_fixed_0,0,0.0,0.0,0.004426353304497565,0.004426353304497565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_0_1,3,OffShoreWind_Class3_Moderate_fixed_0,1,0.0,0.0,0.005314464869743396,0.005314464869743396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_0_4,3,OffShoreWind_Class3_Moderate_fixed_0,4,0.0,0.0,0.005417172304714236,0.005417172304714236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_0_5,3,OffShoreWind_Class3_Moderate_fixed_0,5,0.0,0.0,0.005231965152605422,0.005231965152605422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_0_10,3,OffShoreWind_Class3_Moderate_fixed_0,10,0.0,0.0,0.00451385450961807,0.00451385450961807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_0_11,3,OffShoreWind_Class3_Moderate_fixed_0,11,0.0,0.0,0.005372918827000509,0.005372918827000509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_0_18,3,OffShoreWind_Class3_Moderate_fixed_0,18,0.0,0.0,0.0045067724150539374,0.0045067724150539374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_0_19,3,OffShoreWind_Class3_Moderate_fixed_0,19,0.0,0.0,0.003987101114106099,0.003987101114106099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_0_28,3,OffShoreWind_Class3_Moderate_fixed_0,28,0.0,0.0,0.004383029270137154,0.004383029270137154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class3_moderate_fixed_0_29,3,OffShoreWind_Class3_Moderate_fixed_0,29,0.0,0.0,0.0038894217111673096,0.0038894217111673096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_1_0,3,OffShoreWind_Class12_Moderate_floating_1,0,0.0,0.0,0.0033892775859863736,0.0033892775859863736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_1_1,3,OffShoreWind_Class12_Moderate_floating_1,1,0.0,0.0,0.003948614473370674,0.003948614473370674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_1_6,3,OffShoreWind_Class12_Moderate_floating_1,6,0.0,0.0,0.004078276508186016,0.004078276508186016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_1_7,3,OffShoreWind_Class12_Moderate_floating_1,7,0.0,0.0,0.003827423441887026,0.003827423441887026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_1_18,3,OffShoreWind_Class12_Moderate_floating_1,18,0.0,0.0,0.0034354068935097226,0.0034354068935097226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_1_19,3,OffShoreWind_Class12_Moderate_floating_1,19,0.0,0.0,0.0041208554861189295,0.0041208554861189295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_1_38,3,OffShoreWind_Class12_Moderate_floating_1,38,0.0,0.0,0.0034710409566051847,0.0034710409566051847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_1_39,3,OffShoreWind_Class12_Moderate_floating_1,39,0.0,0.0,0.0028781151525494055,0.0028781151525494055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_1_68,3,OffShoreWind_Class12_Moderate_floating_1,68,0.0,0.0,0.0034686610553445463,0.0034686610553445463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_1_69,3,OffShoreWind_Class12_Moderate_floating_1,69,0.0,0.0,0.002951754855911488,0.002951754855911488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_0_0,3,OffShoreWind_Class12_Moderate_floating_0,0,0.0,0.0,0.0033892775859863736,0.0033892775859863736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_0_1,3,OffShoreWind_Class12_Moderate_floating_0,1,0.0,0.0,0.003948614473370674,0.003948614473370674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_0_8,3,OffShoreWind_Class12_Moderate_floating_0,8,0.0,0.0,0.004078276508186016,0.004078276508186016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_0_9,3,OffShoreWind_Class12_Moderate_floating_0,9,0.0,0.0,0.003827423441887026,0.003827423441887026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_0_28,3,OffShoreWind_Class12_Moderate_floating_0,28,0.0,0.0,0.0034354068935097226,0.0034354068935097226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_0_29,3,OffShoreWind_Class12_Moderate_floating_0,29,0.0,0.0,0.0041208554861189295,0.0041208554861189295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_0_68,3,OffShoreWind_Class12_Moderate_floating_0,68,0.0,0.0,0.0034710409566051847,0.0034710409566051847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_0_69,3,OffShoreWind_Class12_Moderate_floating_0,69,0.0,0.0,0.0028781151525494055,0.0028781151525494055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_0_138,3,OffShoreWind_Class12_Moderate_floating_0,138,0.0,0.0,0.0034686610553445463,0.0034686610553445463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_offshorewind_class12_moderate_floating_0_139,3,OffShoreWind_Class12_Moderate_floating_0,139,0.0,0.0,0.002951754855911488,0.002951754855911488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_trans_light_duty_1,3,trans_light_duty,1,88930.5,0.0,0.0,88930.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_trans_light_duty_1,1,trans_light_duty,1,227552.1,0.0,0.0,227552.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_trans_light_duty_1,2,trans_light_duty,1,34387.8,0.0,0.0,34387.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_comm_water_heat_1,3,comm_water_heat,1,1130.3,0.0,0.0,1130.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_comm_water_heat_1,1,comm_water_heat,1,2922.1,0.0,0.0,2922.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_comm_water_heat_1,2,comm_water_heat,1,368.7,0.0,0.0,368.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_res_water_heat_1,3,res_water_heat,1,2578.7,0.0,0.0,2578.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_res_water_heat_1,1,res_water_heat,1,8238.2,0.0,0.0,8238.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_res_water_heat_1,2,res_water_heat,1,1049.5,0.0,0.0,1049.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_comm_space_heat_cool_1,3,comm_space_heat_cool,1,7483.3,0.0,0.0,7483.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_comm_space_heat_cool_1,1,comm_space_heat_cool,1,41624.8,0.0,0.0,41624.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_comm_space_heat_cool_1,2,comm_space_heat_cool,1,6978.6,0.0,0.0,6978.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_res_space_heat_cool_1,3,res_space_heat_cool,1,12467.5,0.0,0.0,12467.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_res_space_heat_cool_1,1,res_space_heat_cool,1,47457.0,0.0,0.0,47457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_res_space_heat_cool_1,2,res_space_heat_cool,1,7585.9,0.0,0.0,7585.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,n/a,Total,n/a,3.4783388e6,200929.4936297243,1.6128372181614272e6,4.8902465245317025e6,352184.8,0.0,5.986433995914038e6,6.338618795914038e6,0.0,0.0,0.0,0.0
