Segment,1,2,3,4,1,2,3,4,1,2,3,4,Total
Zone,1,1,1,1,2,2,2,2,3,3,3,3,0
AnnualSum,4.952359749413903e6,886957.9749036767,852369.5833173686,119886.61837977068,108644.70220028408,64031.5068324438,50967.53870111349,6410.445435447284,569465.9565542259,169236.91783338733,154193.52553379818,19310.8172173751,7.953835336322794e6
t1,0.0003494320119026435,0.000474907782110274,0.0008191280215811976,0.0024609772614424003,0.0003854164871893314,0.0005043716979103225,0.0008711089922857953,0.002701699319890458,0.00038749388233803476,0.0004769414219551033,0.0008051156940858851,0.002132986195782396,0.01236957876847384
t2,0.000348327998934602,0.0004752456060210784,0.0008190478887178719,0.0024506276770369724,0.0003703604367226605,0.0004822769114553031,0.0008079554648006477,0.0021396841757748515,0.00038806912677573916,0.00047721760330172395,0.0008067153591697744,0.0021224489194199268,0.011687977168131154
t3,0.0003502992975064571,0.0004765639387685597,0.000820664555723453,0.002447529060825099,0.0003698739128485073,0.0004813734130020249,0.000805039660969371,0.0021268804135938747,0.0003886483913896055,0.0004776684082625691,0.0008085489885289942,0.002114362845700506,0.01166745288711902
t4,0.00035152094925297833,0.0004772679546753258,0.000821431399661983,0.002444766275676775,0.00037137322377506004,0.0004825955937807285,0.0008078576122991334,0.0021481431998177495,0.0003888723453446824,0.00047784895936381935,0.0008090327605500176,0.002105942089860711,0.011686652364058962
t5,0.0003552622279119874,0.0004789584624508784,0.0008245890636181842,0.0024515463215963834,0.00036759234995595313,0.0004760706800164683,0.0007884254672444773,0.001982135001592359,0.00039101710164455786,0.00047925965062307896,0.0008124301641303736,0.002106275550559313,0.011513562041344015
t6,0.0003598648101546477,0.00047951708772633693,0.0008250692211137316,0.0024537368459299136,0.0003660468808238527,0.00047528398117443007,0.0007868550729659086,0.001975409376475366,0.0003878909992177132,0.00047791386657519713,0.0008075061023134302,0.002092010341018539,0.011487104585489065
t7,0.00037374099940574144,0.0004815414428593548,0.0008296707826754776,0.0024739434460968658,0.00036888294053926416,0.0004772053970946011,0.0007909166394403371,0.0019907280139150408,0.00038912983936069634,0.0004783968651556445,0.0008084025318758693,0.0020915727747876666,0.011554131673206559
t8,0.00038979362944193644,0.00048337713655820377,0.0008318027999370993,0.002453058663333268,0.00037144429938989413,0.00047876275257338976,0.0007946719284913158,0.0019972460337376527,0.000390738918620375,0.0004791140505160249,0.0008103383987545259,0.002095071033406186,0.011575419644759874
t9,0.0003985174814213128,0.00048720344007263585,0.0008392237845691267,0.00249740371093087,0.0003779957327274263,0.000487426638242813,0.0008188381477471657,0.0021770157746740315,0.0003918768624879334,0.0004795000408873603,0.0008119704006602071,0.0021025081390335008,0.011869480153454383
t10,0.00041104316517292844,0.0004930304580879389,0.0008521924230036714,0.0025433476843534624,0.00038291168939803654,0.000490069598387458,0.0008256939076976023,0.002207401631250862,0.00039653847739908895,0.0004811036673796639,0.0008144410143138271,0.0021102965515503802,0.01200807026799492
t11,0.000409671576408363,0.0004925264564725509,0.000850729798198919,0.0025480342556823275,0.0003825938050199532,0.0004925362497612869,0.0008328107367480554,0.0022335249134644926,0.0003939242408974345,0.00048031798926741307,0.0008116347142594649,0.0021130112786947593,0.012041316014875021
t12,0.0004105375084387647,0.0004924739169535591,0.0008506183355212521,0.002561401433525155,0.00038528415431456943,0.0004961460311935544,0.0008453236330319628,0.002325277799832293,0.0003971105628929882,0.00048169468293601017,0.0008137848455714518,0.002121698286043459,0.01218135119025502
t13,0.00040846173790378424,0.0004917395385761138,0.0008486907738006642,0.0025668861029917132,0.00039181150504947354,0.0005101583403352075,0.0008894167595725018,0.002807038435655441,0.0003975595746348202,0.00048181167627499657,0.0008137516564109338,0.002124525132363367,0.012731851233569015
t14,0.00041076485417480097,0.0004928081669157298,0.000851386508116416,0.0025846531383767334,0.0003913733450518319,0.0005093471725060829,0.0008890270980503382,0.002812210190264732,0.0003985862537906195,0.00048191384015928366,0.0008134059357266788,0.0021307532625176864,0.012766229765650932
