Resource,EIC_storage_metalair_advanced_0,EIC_landbasedwind_class1_moderate_0,EIC_landbasedwind_class1_moderate_1,EIC_landbasedwind_class1_moderate_2,EIC_landbasedwind_class1_moderate_3,EIC_landbasedwind_class1_moderate_4,EIC_landbasedwind_class1_moderate_5,EIC_landbasedwind_class1_moderate_6,EIC_landbasedwind_class1_moderate_7,EIC_landbasedwind_class1_moderate_8,EIC_landbasedwind_class1_moderate_9,EIC_utilitypv_class1_moderate_0,EIC_utilitypv_class1_moderate_1,EIC_utilitypv_class1_moderate_2,EIC_utilitypv_class1_moderate_3,EIC_utilitypv_class1_moderate_4,EIC_utilitypv_class1_moderate_5,EIC_utilitypv_class1_moderate_6,EIC_utilitypv_class1_moderate_7,EIC_utilitypv_class1_moderate_8,EIC_utilitypv_class1_moderate_9,TRE_storage_metalair_advanced_0,TRE_landbasedwind_class1_moderate_0,TRE_landbasedwind_class1_moderate_1,TRE_landbasedwind_class1_moderate_2,TRE_landbasedwind_class1_moderate_3,TRE_landbasedwind_class1_moderate_4,TRE_landbasedwind_class1_moderate_5,TRE_landbasedwind_class1_moderate_6,TRE_landbasedwind_class1_moderate_7,TRE_landbasedwind_class1_moderate_8,TRE_landbasedwind_class1_moderate_9,TRE_utilitypv_class1_moderate_0,TRE_utilitypv_class1_moderate_1,TRE_utilitypv_class1_moderate_2,TRE_utilitypv_class1_moderate_3,TRE_utilitypv_class1_moderate_4,TRE_utilitypv_class1_moderate_5,TRE_utilitypv_class1_moderate_6,TRE_utilitypv_class1_moderate_7,TRE_utilitypv_class1_moderate_8,TRE_utilitypv_class1_moderate_9,WECC_storage_metalair_advanced_0,WECC_landbasedwind_class1_moderate_0,WECC_landbasedwind_class1_moderate_1,WECC_landbasedwind_class1_moderate_2,WECC_landbasedwind_class1_moderate_3,WECC_landbasedwind_class1_moderate_4,WECC_landbasedwind_class1_moderate_5,WECC_landbasedwind_class1_moderate_6,WECC_landbasedwind_class1_moderate_7,WECC_landbasedwind_class1_moderate_8,WECC_landbasedwind_class1_moderate_9,WECC_utilitypv_class1_moderate_0,WECC_utilitypv_class1_moderate_1,WECC_utilitypv_class1_moderate_2,WECC_utilitypv_class1_moderate_3,WECC_utilitypv_class1_moderate_4,WECC_utilitypv_class1_moderate_5,WECC_utilitypv_class1_moderate_6,WECC_utilitypv_class1_moderate_7,WECC_utilitypv_class1_moderate_8,WECC_utilitypv_class1_moderate_9,Total
t9,0.0315620862374124,0.020759457196241348,0.020149462114972337,0.02142218237848485,0.021650457796985132,0.021559290132655763,0.02070554613807906,0.021585008399705657,0.02174923428090101,0.021337721238604453,0.02187510394922581,0.016257087902516648,0.017000701106826322,0.01803610866920459,0.016732133035090156,0.018124853539593665,0.018707061103126803,0.019087743034944964,0.017945114876943287,0.018964750265756915,0.01859518377164536,0.007096628805871046,0.010005124243678372,0.010003788559512531,0.01202525422386433,0.010793372166772303,0.010025448054727406,0.013526789173446015,0.009039164490331514,0.009493760814179058,0.008880860859888057,0.015636142453932203,0.007931461486576146,0.010042347217219163,0.007974065530760143,0.010069774288664771,0.008391848460899805,0.010001617585551292,0.00961847322493039,0.00877965941707706,0.011551409898431488,0.00884732821494148,138.63199292756022,0.12348404460313414,0.12341913761454543,0.12384808381788816,0.12566494928709926,0.12137052368643642,0.12497876349649029,0.1166297289043858,0.10937854074631895,0.11110743896933968,0.079331031927668,0.1271093995615475,0.12613698941181217,0.12284041132682677,0.12699436110448684,0.11959191553476646,0.12817127285827828,0.11994675671992873,0.12776236539452776,0.0791673634953144,0.12547710592340677,141.6279437182846
t10,0.030275115612723367,0.01971204864706663,0.01916414902925772,0.020452913409701415,0.020626746460210572,0.020621247320758113,0.019693550625977673,0.020615266449987166,0.02059124714536542,0.02037878413946914,0.021506949646168363,0.016253595379296354,0.01631198988094135,0.01686488677217049,0.016462444720284363,0.016859783473361877,0.017302563696910512,0.01770818731161005,0.01661975777624876,0.017471443879981514,0.01626717707624628,0.00697235421438478,0.009671797257502833,0.009673541533221211,0.011600926129251747,0.01042958781842698,0.00968396509154323,0.013036983575284478,0.008725377725013478,0.00917607887080061,0.008565722916464055,0.014494772033512513,0.007679915609294551,0.009710217082448982,0.007707510305791997,0.009720336692829998,0.008108545260350375,0.009665411663141563,0.0092865418081962,0.00847389509336259,0.010460658616816297,0.008492902493101306,0.020349051580165468,0.01447862901508077,0.014490641840723906,0.015241619506872979,0.014634575329817398,0.015695974728210355,0.028536466259948497,0.015741856935622193,0.024127498279983697,0.015961079386220826,0.027856954218569586,0.014139835433473299,0.014456554338764565,0.01439913142253189,0.014495108254353089,0.0146153834710403,0.014507238430036358,0.01501590608441913,0.014583778663065174,0.01633775065865673,0.014996268481288237,0.9577581925633214
t11,0.030397085654589838,0.01962620555757811,0.01904732748967956,0.02030120344471637,0.02042575263644354,0.02052220579480872,0.01946310287997838,0.020502066407260308,0.02048198043621625,0.020289553097890933,0.02095297847282808,0.01516385742525089,0.014612008103132883,0.016427038737850765,0.01531184725907055,0.016488827142480567,0.01686593079428749,0.0173699299042406,0.016251659215254496,0.017092731698252796,0.0158100838280222,0.0070521103347106606,0.009683782967770347,0.009695151155150912,0.011599139027720086,0.010445639654248336,0.00967820546529648,0.013037978019231958,0.008691282748459362,0.009194131346501242,0.008494495814445316,0.012207164663682825,0.007695618708245965,0.009720290903134601,0.007715213499981369,0.009721473120883499,0.008114389906483813,0.009671252752628198,0.009288263312407296,0.008469572664321395,0.010156484043456284,0.008462242275781667,0.008846534400728518,0.006347097145249611,0.006351034808845317,0.006630983940922042,0.006396379839788724,0.007136768429457131,0.011827661734059488,0.007515044121631899,0.01352346610823479,0.008290957695300529,0.019818647908182774,0.006358586138092034,0.006382244578751971,0.006568528998004478,0.0063702056123154105,0.006755234737076017,0.006424919869681632,0.006985467695594386,0.006593595997572053,0.01061597221907524,0.0069392896500589385,0.7648758799929979
t12,0.03022976543742717,0.019427497260169554,0.018754242739347643,0.020058709515804386,0.020306838478325283,0.020232137347095627,0.019224035844280573,0.02024460024937217,0.020226894944373054,0.02004468032947636,0.02128048257906284,0.014633236819927955,0.014380550482831173,0.015948528487861786,0.014871182172358857,0.01605585694996354,0.01636073658487456,0.016757404762737075,0.015795245510834045,0.01653911587687775,0.015370244226688867,0.007147019228401334,0.009667349861529905,0.009684996592183472,0.011565061880275656,0.01043206890853966,0.009658477271716825,0.013001162368767184,0.008677059876277765,0.009189256149125793,0.008462622947011313,0.013070758334816013,0.007689782371808954,0.009701842528591985,0.0077106734235245,0.00970370311527273,0.008100105754220929,0.009657754296903295,0.00926832751369775,0.008442351194161122,0.009967367074909684,0.008423012724299682,0.008907546970694721,0.006350112026431844,0.0063558970747237264,0.006620807073549942,0.006401647781768049,0.007141375848976821,0.011493480370561271,0.007508664799696942,0.01299747747165023,0.008281605981892651,0.020337363944132696,0.0063702668366114185,0.006394031752145868,0.00656439562166795,0.0063806057887567085,0.006722391655381943,0.006435813723276919,0.006905917187710562,0.006600979626208538,0.009627193353865984,0.006930955524509005,0.7572912704299395
t13,0.030168479109529748,0.019200755736951215,0.0185170129795489,0.019847847032626896,0.020115302432941445,0.02001580557339974,0.01898002121117984,0.020041628009723214,0.0200335223646814,0.019805150092689364,0.021377071246211687,0.014441866832794614,0.014257419924014915,0.015682347154613967,0.014633663431382898,0.015757161641440517,0.01610772812765314,0.01635642094317839,0.015537008671949569,0.016256765433790205,0.015102495044055034,0.007306488982387677,0.009656524372895749,0.009679929887149639,0.011538416036704422,0.010420033459188668,0.00965388326712404,0.012956391176131003,0.008701701579805826,0.009193421516738146,0.008528843618046842,0.014996571768168657,0.007696744412786972,0.009697009274059629,0.007717541986331532,0.009692287646004882,0.008097555636137274,0.00964236562690225,0.009259588093049437,0.008433763214051157,0.009821806153729592,0.008402855485359136,0.008995361864412056,0.006370605098965329,0.006378312101440898,0.006632299593678231,0.006425381592863141,0.007127592246815071,0.0112031675919643,0.007484767937873799,0.01229339329649509,0.008229064458991766,0.019215141862042005,0.006398508709154649,0.006424416078799979,0.006587151082308151,0.006410751231490958,0.006731901778402684,0.006464467885082773,0.0068935107454446524,0.006624103135777867,0.009151488837627541,0.006942307099133819,0.7523128904158739
t14,0.030480263056312764,0.019206348282818652,0.018512100228979825,0.019855684836233557,0.02006675911402789,0.020034481820912498,0.01897442211071891,0.020076458926271686,0.02004035477855713,0.019883635495475623,0.02125205443519686,0.01450517158321846,0.014322998792271977,0.01574580072598643,0.014692741547608924,0.015844184403874983,0.016108572421385477,0.01632351967018627,0.015596483274034154,0.016376595105211035,0.015070899228604407,0.010638108959882321,0.026429473440243136,0.02649310868346965,0.03478815681141621,0.029492918927459297,0.02524436609994757,0.04379836222370039,0.02147988055350475,0.02311523063601584,0.01845057039909049,0.025236901207860006,0.012725833456478167,0.01581683143965995,0.013051976923503156,0.016114690363486187,0.013973488868196614,0.015932228079887506,0.015965724502154045,0.014878053828574433,0.016981784321585734,0.015136561909927725,0.009169542837953735,0.006446358278106592,0.006455333086708542,0.006701481580611508,0.006505357762773108,0.007201414273068786,0.010928741261554208,0.007554699875722855,0.012436273154815422,0.008295406578717308,0.018550171447025768,0.006485647105430925,0.006513214315700814,0.006674498988144818,0.0064975688150173665,0.006817740286919768,0.0065516113787481445,0.006969422636932472,0.006712198158570604,0.009047739284887469,0.00703039446839492,0.9882585970497358
t15,0.029091913734972653,0.018094102998103413,0.01748244061865699,0.018726546959861125,0.018946614748585333,0.018930024449533026,0.017872869054030138,0.01902122987537746,0.01886288266607663,0.018856218837423,0.020007975224616573,0.013752176571721243,0.013595826238081515,0.014960405702490675,0.014109354198080815,0.015121988026642696,0.015231632121068393,0.015543923467977398,0.014887026484956014,0.015717969818816548,0.014391994438848869,0.010312498971824928,0.025349789452901353,0.025431447761428302,0.03327823729776962,0.028211371938382017,0.024085820327725785,0.04183656783561506,0.02044172044775057,0.022198750025204213,0.01766628511334435,0.024060494319416717,0.012244063682341511,0.015194817685746962,0.01257673134171123,0.015497995459756591,0.013488764429449893,0.015304176873292889,0.015211230925323754,0.01428264300266224,0.016346369008842856,0.014559954544498075,0.008944993602895857,0.006259245960120066,0.006268266280242645,0.0064934619840077475,0.00631607182874156,0.00696710490104588,0.010641435736686508,0.0073063172111319415,0.01224591704141885,0.00797208460210446,0.016869778404292903,0.00629282525820123,0.006315236610835464,0.006478087784184593,0.006302646060473699,0.00661704918426587,0.006357011180633162,0.006774637700820968,0.0065161276377322525,0.00883367671246155,0.006832936834536849,0.9443897591977435
t16,0.02921938787341081,0.01800999485460635,0.017419819386943914,0.01866729375476721,0.018868421913912924,0.018836624719115236,0.017839598823437504,0.01895232589782956,0.01877803839424893,0.018834889576149497,0.019849664889462906,0.013837092110859112,0.01491110442786899,0.015089400346705913,0.015115638322968774,0.0153706142570556,0.015301083174591317,0.015673633424146266,0.015125021594156757,0.01593220213535795,0.014559922430843236,0.011767609121731405,0.02539288734473992,0.025494003311220027,0.03323673847045479,0.02824200838209502,0.02412281897567775,0.04161700599753008,0.020400055861581536,0.022336364773363364,0.01752131858263721,0.024168575710919696,0.012401209135172174,0.015372056600201316,0.012818757273564631,0.01568545104912068,0.01368142533743234,0.015507962097199639,0.015488544477596915,0.01454648024410651,0.01648222865201643,0.014832617592535641,0.00907620136274484,0.0063096648062888425,0.006317715129762596,0.006533584594998502,0.006366300728520676,0.006987923820364443,0.010578027282236894,0.007323578791408351,0.011438002787185961,0.00793725999559875,0.016374101241657717,0.006341693168845364,0.006366922424105389,0.006520476315658768,0.006356850993261193,0.006660562824915757,0.006410652807599328,0.006815925260679543,0.006568963891070223,0.00893314153532743,0.006881071821499583,0.950406512883066
t17,0.028824914324223988,0.01760065552076351,0.017116516216855858,0.01826708810076557,0.01842003087901459,0.01849995596362196,0.017427168896423654,0.018620894042678617,0.01843377257600191,0.018543789097820302,0.01897837909707706,0.01390440737063615,0.014514071097729477,0.015086504531683375,0.014670164181772562,0.015454339053817606,0.015210479053998551,0.01569669496899704,0.015315657063953991,0.015958173708231615,0.01450724196677671,52.395472076415714,0.1645893399779747,0.16241909271724495,0.16487419961542102,0.16081538656779815,0.1649276781285458,0.16151430485506402,0.1641371188121975,0.15746173774491806,0.1552794540693342,0.10361154107219078,0.01395548199095515,0.017079782960816185,0.018308327960793284,0.017990733422370973,0.020514099181183798,0.017520831094259903,0.019674680206115663,0.035147262420797645,0.030427567965037136,0.05321007863983116,0.009144427513039656,0.006315436664402646,0.006325115926117508,0.0065236481348330535,0.006370432655827252,0.006893146775182421,0.010334957960245507,0.007237487547032345,0.010562731146371582,0.00781934833369244,0.015200559159085563,0.006350775644080939,0.006374243861049154,0.006531639592791175,0.006364906743612737,0.006675948327064951,0.006417536146301535,0.006839338632768831,0.0065752589945290325,0.009087767093916227,0.006887584053758302,54.720813964437106
t18,94.73105780843697,0.2345923071442898,0.22595252116075143,0.19066707278487527,0.22273628179939775,0.1781262528812459,0.20244783621192014,0.14727362601955224,0.19274780092134092,0.1291694727849026,0.056775450785209625,0.058911454333720886,0.1594315231260523,0.07330836825423903,0.1175828587132113,0.09244803988709606,0.06031659743598587,0.07751559775835051,0.09467364525732225,0.08160772452766843,0.024802051994650222,40.21854307422621,0.16471974009606782,0.16255120511263482,0.16499719170106977,0.16094272990422445,0.1650565806617094,0.16161611260082953,0.16411511276284274,0.15754141106880046,0.15540312973356704,0.088528593368186,0.16878916056329807,0.01699615997274862,0.16122966523898713,0.02286142800083446,0.1386829841225883,0.04328383507175554,0.06901121002343014,0.09773505641153969,0.038231295958686864,0.12183165950422839,0.009213136064931184,0.006320719480535858,0.006327200862291131,0.006528935350366338,0.006375533172016407,0.006872994924952391,0.01008093951743693,0.007231122587938545,0.010206987636498991,0.007846788838730662,0.015402233961663405,0.0063532147119049545,0.006377768594853126,0.006533383414061446,0.006371932079038413,0.0066923561365248895,0.006422737621677709,0.006857170743088118,0.006576556070771844,0.009490166127648062,0.00689053139463129,140.15578403761452
