BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t51,19672.441709777882,404892.43948056735,-83241.62284439508,13471.650712275146,-44380.94354819962,22715.31376494568,5912.067435085357,-0.2948924657826929,-0.05179431588277163,-339041.0,10515.759712317893,46705.44707920359,-37958.67145786993,2518.0532092540066,-13213.792371914711,3614.8799423033915,41772.37354362398,-0.03359315641968655,-0.0160404026805185,-53954.0,30768.692837180053,114709.39242266357,-8352.856092069307,21017.551848586998,-59106.429185063855,9434.015217467342,32343.34024390117,0.3284856222023795,-0.03575391320225313,-140814.0
t52,19249.03504997928,397231.49480440305,-83576.28781857822,11270.862862180522,-37848.574058176935,22415.525205397204,5825.302113048672,-0.3061441396856265,-0.05199083930174979,-334567.0,9565.07012280885,46290.124657620385,-38248.65971183121,1977.1851098778916,-11403.199497494676,3531.665637955937,40999.85328721684,-0.023158658347973565,-0.01642497272071573,-52712.0,29704.390466638833,117039.43301293653,-7230.445750602492,11155.8302237768,-56848.75323371152,8428.153509329872,23552.098058239273,0.3293027980336001,-0.035565866581034056,-125801.0
t53,19252.308766029277,389077.10102118907,-83706.65357957229,7142.674882769592,-28614.263113895224,22178.468527767094,5699.73453075359,-0.3185720807536026,-0.05243968467263007,-331029.0,9613.705915739634,44478.50051236836,-39638.7580982853,1572.687795046115,-8724.28161893655,3484.9664316667804,41228.20121089428,-0.004956090281611425,-0.01717155249356815,-52015.0,29332.98639088933,114863.11149694963,-8711.560444164057,5980.962044397722,-47789.314901857804,7877.080276165433,16022.4468994473,0.32352817103521403,-0.03526813217906192,-117576.0
t54,18640.888909623,382396.4413595812,-84351.98084901005,7067.723932837501,-17752.159883128403,22408.449381952712,6051.9367771127,-0.2498022863575402,-0.04980340697251686,-334461.0,8896.509026094074,44897.402926618706,-39287.583887468296,920.3785871443442,-7558.903429985393,3445.8385811406797,40117.40770506656,-0.0331489119640076,-0.016338848148917243,-51431.0,29959.25357585319,113451.72300570927,-9473.082098878293,5038.24553355565,-38303.451164397105,7752.739996922125,7294.321686462022,0.2829511983215478,-0.03346455882359962,-115720.0
t55,71150.18763255583,324953.4216335437,-83553.79171586344,12944.503781582584,-8626.897257047582,23184.80736944352,5997.022054981223,-0.20780027973025228,-0.04567459549970504,-346049.0,8362.303264171902,43652.07723967031,-40355.875587009,1344.6503664204672,-4552.888764180542,3506.3355200757455,40377.411983527956,0.0027607028802399403,-0.016760020588603413,-52334.0,30098.999132417768,108366.62991728788,-9905.895385424705,3550.105251422445,-29097.413113497063,7609.546392163222,2960.8517041672962,0.20503957685001234,-0.028914574911101623,-113583.0
t56,277694.4063096478,116430.13521258488,-65434.285607308826,20584.500569586256,-13403.758729404308,24148.495237961673,438.5302362406335,0.012597832976304735,-0.035802820363513926,-360458.0,7258.46066934601,43239.60686313538,-40735.96847908838,2108.328457436479,-2533.014379103261,3573.137616644943,40420.49437514435,-0.02948584005009658,-0.015614316332083008,-53331.0,29955.546982363092,101464.04383018744,-11860.425423152261,2523.902109091507,-18826.213958765235,7517.075215089249,1429.0745692218734,0.016888007073791844,-0.020188504031430916,-112203.0
t57,561690.9378707074,151752.70541521153,-314627.5910992628,21098.913282207213,-38619.8545616528,10466.41310287548,0.36348560301241206,-3973.6327344226947,-177.25473673653755,-387611.0,9690.501051656222,44860.286250697514,-39238.89758517836,3179.714096254972,-2368.9042887001965,3739.832976892393,34772.84389135737,1229.5270409281206,-39.90341201222138,-55825.0,31150.046044653584,92132.49962120764,-15034.487842224378,4361.926808425925,-9952.464733929357,7589.973704465302,437.7520515426178,2744.105693494574,-137.35132472431616,-113292.0
t58,840829.4799007983,181816.0110430623,-616430.7114384413,35237.0209305803,-28723.98928557051,11490.956567520458,0.36446850049997076,1515.1503688010275,-177.28253072068674,-425557.0,12817.867583480702,57644.92690867405,-31061.400204416714,4493.737051931302,-3339.6839830173813,4058.542190111551,14777.356086187237,1229.558104138991,-39.90371247633122,-60581.0,62090.826400499274,81827.7254602463,-25729.477572657386,6974.898438918546,-6346.539531528139,359.5328584335153,0.12126018394333095,-2744.7084729400185,-137.37881824435553,-116295.0
t59,1.062445574458403e6,199945.0939349063,-844044.1772597518,51355.46922587318,-23038.546219649827,12432.668220440042,0.36954829856946303,1515.8293131484004,-177.2811967218586,-460435.0,15729.838616123063,67498.87577276843,-27155.538383065363,6414.894785366846,-3783.0853165054687,4440.647672760608,1953.2056949901482,1229.058145534824,-39.89696335966281,-66288.0,104634.9556548984,69887.50592268932,-51371.50493818995,10175.125065581768,-7852.187753316847,0.31901728792053174,0.058745379260609076,-2744.8874586832244,-137.3842333621958,-122592.0
t60,1.226683518388193e6,215697.26411653822,-959853.1860165725,55692.28022163585,-58832.73584752747,13340.740384325383,0.36786072777473167,1516.0272672238254,-177.27634876506687,-494067.0,18398.271183328812,72431.60353732244,-25304.092389976893,7394.745121849788,-8890.14958038269,4764.672377496972,1140.9870962777334,1228.8549251297911,-39.89224852303668,-71125.0,145140.3681834728,45557.999164247834,-66445.35456619576,17108.822575314844,-3374.946820580496,0.3194094986198768,0.05836849512255543,-2744.8821923536166,-137.3841002420302,-135105.0
t61,1.2884364815728122e6,223360.5399460708,-956745.928167349,64048.74230055168,-105667.5106883669,14285.462579716715,0.3674695881218744,1516.1152121439127,-177.27019938238328,-529057.0,19147.16480647964,76656.68447661228,-23449.819345194515,8826.51563319874,-12702.083760802789,5080.092458965882,1085.6035766650439,1228.7292175019911,-39.887040903357196,-75833.0,178407.01931534326,42404.42334841219,-69853.58713750872,18684.941086518487,-17484.994370331948,0.3630814709882261,0.062287550687089785,-2744.844429645904,-137.3831584790261,-149276.0
t62,1.207871118210704e6,219350.08736552132,-910519.6282176207,76073.50166239488,-61959.09654484113,14767.787708696274,0.3683952250518524,1516.1309734738268,-177.26952776902453,-546923.0,18732.193884961875,79084.3423052427,-22894.089671846217,10839.70629092955,-13479.594668071753,5356.178557782716,1126.438744514451,1228.711043408742,-39.88646439911416,-79954.0,210965.2517464408,42413.67932022671,-69762.53811372424,21631.562165993113,-38853.16133081716,0.3695885568476772,0.06172690545128885,-2744.8420168825687,-137.38306336991036,-163513.0
t63,1.0350650456936308e6,207329.8874818488,-708985.2157607024,76324.88700362465,-73236.03333804118,14925.443798400736,0.36780989025794464,1515.8952731088998,-177.27793639567795,-552763.0,17173.093965427408,80129.12116906591,-22639.700982148654,11312.986881994744,-13133.011232328414,5408.684242902075,1295.773379427609,1228.947455073575,-39.89485689133072,-80736.0,228998.01619822351,42406.0509468406,-69710.71852844012,26234.966951362578,-47620.525553117375,0.374365497739112,0.06145148502332434,-2744.8427281824747,-137.38307950434722,-177426.0
t64,803744.9251185163,187070.07979521257,-423013.521053219,80431.60337846201,-106338.98439417704,15075.17254287715,0.37051366285720677,1515.637483527416,-177.28336033237875,-558308.0,15816.761014456575,80256.39222254543,-22570.15832542689,12112.756286931432,-12782.793510231428,5431.691253573372,1625.0420725242577,1229.209258968835,-39.90025081863133,-81079.0,222089.1382824727,42421.27488363908,-69588.73221934485,33324.946437540544,-36571.84950832548,0.3886574264597749,0.06334193190494858,-2744.846742496251,-137.38310951374743,-188793.0
t65,509369.1544007976,156577.19070037146,-86288.45944757867,87073.27445493775,-114914.3053569361,15350.505543011594,0.3673092514897891,1515.5554621559463,-177.2830414811452,-568506.0,15599.179114151671,80077.70735036554,-22619.88406626951,12570.697573856798,-13571.151644373253,5465.731560432571,2875.2936359176592,1229.3255624172584,-39.89906230341709,-81587.0,209564.82076734473,51548.55199411852,-61850.13336455612,35746.078264200754,-37277.457210780754,0.34632895170878664,0.058248638018770546,-2744.8810245732047,-137.38397917772812,-194850.0
t66,226708.86603319758,297201.518170528,-60774.497244051636,100001.89407888312,-43995.34908082183,37894.13912706586,5943.099186871533,2744.7270607806677,-137.39730813273124,-565587.0,14469.369584914177,76103.73421717233,-23863.74839547182,13774.90925975214,-15167.738150951553,5532.494158312501,11732.95485175218,0.0412854460604144,-0.016788403049475965,-82582.0,196894.7400836132,57732.203414620715,-51211.5633169018,38508.129547119126,-38778.97893356521,619.4959792051455,0.12211770360336058,-2744.768346226728,-137.38051972968177,-200882.0
t67,68426.79866416637,489438.8271484564,-77578.88945668413,101190.0650091795,-55018.56480090868,38235.68093201138,5993.1662255836945,-0.037771898327444625,-0.04592474923710271,-570687.0,12917.769020515252,66877.35789989427,-26619.471300145735,13488.571087112612,-14315.411266077468,5382.544360198734,22612.75021591955,-0.09483833136080894,-0.015156981034158155,-80344.0,152321.41330799749,60509.9046324804,-31945.338233286006,42217.142837388055,-38026.71620909495,13832.608542440244,7551.883307123968,0.13261022968825356,-0.03076776820294456,-206461.0
t68,23097.346677856618,552060.5235093955,-81681.52358498258,105707.17285235695,-60829.079939390416,39088.06783340962,5967.712576359999,-0.1679478879271877,-0.051948616326000216,-583410.0,10561.08884185596,51325.73793121159,-34184.61243773744,18846.01940468288,-2821.3837931220037,5599.61289744652,34250.665968305235,-0.11385479399234436,-0.014937625320207665,-83577.0,88544.9842138589,66171.22873767185,-32544.22189195488,54213.09056261515,-14437.379068559112,14036.91603759317,33531.136645848965,0.28180268191953206,-0.037010991005792554,-209516.0
t69,20052.47378978985,545258.1282588113,-82647.70387382248,97458.51613925178,-58860.010927968826,37864.602228949945,6024.224788124985,-0.17914839166338553,-0.051225617076026166,-565150.0,10945.85832192677,47566.30519052619,-37239.9590740834,19484.02450084811,-2376.1737198377277,5691.270053582427,40873.80699177609,-0.11741550273635909,-0.014828176096714558,-84945.0,44373.01210885791,71969.61146769795,-32163.908364909246,58723.51820529934,-2251.430008625842,13813.849710389142,51721.086745065615,0.2965638943997446,-0.03639744097931161,-206186.0
t70,21802.941311169252,521489.7825721467,-82427.52248606442,79921.32035651825,-60437.89330109796,34924.70293546844,5996.921581109971,-0.20176605141906853,-0.05117135292076079,-521270.0,10729.346793840426,49049.77136392954,-36236.89914934493,16467.359444116413,-2511.643713720107,5352.384044449825,37036.80849310479,-0.11229152059307654,-0.014964631944559586,-79887.0,34581.919586238,76997.27692037042,-31100.165466294406,62527.360705403655,-2648.650729416156,14066.779801180017,55536.20135834194,0.31405757201214507,-0.0362067209762012,-209961.0
t71,22132.652738662975,488748.5528997958,-82349.28339499341,64225.13913090518,-58119.52434852753,31643.81992191118,6019.908231854957,-0.21364119326821662,-0.0515040607305594,-472301.0,10443.910235678919,49455.23571733582,-36129.412631684245,13082.201391148268,-4552.353335568148,4894.909279027061,35864.6316434184,-0.10713499946701555,-0.015143506041785377,-73059.0,34255.41422971105,78392.6863160953,-30623.15818873197,58997.56572666558,-2643.176644746387,13720.589809931815,52693.79436211103,0.32077619273523217,-0.03636055468877403,-204794.0
t72,23173.44986124928,458753.5950529931,-82405.68359113351,47332.29265638056,-56848.04408339531,28439.20332459582,6026.447877358172,-0.2093183102212959,-0.051745383285398835,-424471.0,10074.22979752579,47051.69728471692,-37610.960970973996,10472.133946467986,-7008.6904945836395,4420.751534454288,38582.96125836894,-0.10691590233550122,-0.015419223413004345,-65982.0,30930.488718152068,76782.36750147837,-30395.13931767483,50256.33065951553,-2384.105924149125,12739.776574644067,52225.00190602851,0.3162342125567971,-0.036326159872394494,-190155.0
t73,24354.198755719863,469097.89970699477,-84875.2512603311,21209.014690698143,-54260.382692703985,0.0030493803587342983,0.00018831973752501493,-2675.9349053872575,-163.54750251655196,-372686.0,8626.075318250576,79246.94415833069,-22050.16488555795,2641.105254664976,-17278.771429544544,0.0027104727911552895,0.00019472378943083277,-69.0297999182755,-26.16147653095846,-51090.0,24100.587088392884,141091.5501181439,-1124.4719657124292,19957.406186199016,-47582.6539467015,0.003678942673165301,0.0001949856125744642,2744.964705305533,-137.3860259855935,-139050.0
t74,24852.988869536206,457968.2539924332,-84844.57019978805,17017.805734559453,-52247.74441429007,0.0030668263229332833,0.00018830740688424087,-2690.166202460786,-163.5710049497397,-359893.0,7707.407743392091,78876.94830369751,-22176.94760604668,3422.742109278269,-16251.169774364462,0.0026961594643910318,0.00019311170507462468,-54.798634507165445,-26.184986665826486,-51498.0,24788.06690515094,139376.6957360429,-1760.7941795012255,14056.480312792693,-50884.031386799776,0.003626798186056054,0.0001953866277232288,2744.964836967951,-137.38601828391322,-128184.0
t75,25545.841547413227,444509.9055268257,-84799.62256467446,13169.498488741458,-48315.31377360169,0.0030848048245056383,0.00018861112876160792,-2663.72113683599,-163.5913286015885,-347283.0,6536.401644623439,78052.30253861868,-22488.599490479042,1802.2027076748984,-15142.861173961892,0.0026703977654360424,0.00019300640739984266,-81.24373736202443,-26.205308463286002,-48652.0,26318.501573959875,139795.51007228892,-1621.4680724817813,11982.942379243043,-56234.068626187254,0.0036523378816279567,0.0001953370966897842,2744.9648741980145,-137.38602013830248,-122849.0
t76,25699.22686588842,447241.4704806132,-84860.22991468533,14505.915015446852,-54267.41254263834,0.003075011176610476,0.00018800049577964248,-2647.272050848138,-163.7010815971007,-345508.0,5275.67088922081,76864.53944358454,-22932.58889309039,1367.2014691732954,-12683.817361337024,0.002654898288547185,0.00019162849293513385,-97.69328992922334,-26.31505842150726,-47767.0,29142.920362405894,136960.66738808266,-2283.4575378257623,12295.29345332019,-55418.006811528685,0.0036630638804033286,0.00019510556163311366,2744.9653407773612,-137.38602317559346,-123305.0
t77,26620.991048165633,422684.3914651774,-84406.63295499087,10874.226217354206,-27079.75273136676,0.0030905932853440695,0.00018978106926107732,-2593.424307922671,-163.80197825557696,-345936.0,4443.020663382993,74635.99950015213,-23731.84054724577,1037.501348451997,-8674.7272573781,0.002657655256902461,0.00019155682188986802,-151.5405561955729,-26.415957997262275,-47532.0,27697.432265979478,129699.9509248722,-3395.3169942968707,7024.576896189812,-48046.22575895736,0.003655622145806879,0.00019528319181205358,2744.9648641182434,-137.3860202583147,-115588.0
t78,26106.08245781549,419983.0208127226,-83993.98501989283,11850.677359032032,-14500.141004785115,0.0031377635180614215,0.00019441983527805005,-2524.637542645032,-164.02035589439288,-356757.0,3627.0336558322774,71996.72862709082,-24776.521954190557,563.8975162255541,-3389.2538613302004,0.0027068021449233835,0.00019433968473372054,-220.2507572846473,-26.63609011971263,-47775.0,24781.197914519154,114217.38978442321,-8894.999733831137,5496.620129051943,-23787.71543291737,0.0031449818349852067,0.0001890099996128734,2744.8882999296798,-137.38426577468024,-114420.0
t79,29529.46615870804,428937.8435113927,-83574.14504046034,19536.636589838723,-10949.928080684465,0.003138211722451435,0.0001965619637714072,-2485.791972627366,-164.08446324124253,-380830.0,3751.0891587290985,72806.29098704502,-24469.336687183542,806.1760970205555,-2706.4286086387137,0.0027196610807399737,0.00019230681077140623,-259.09359923611237,-26.700222338816232,-49902.0,24306.38372566049,112295.47015212198,-9635.423722251815,4222.849459838433,-19932.78424918816,0.0031434293964485126,0.0001888207041370439,2744.885571863478,-137.3842409024263,-113864.0
t80,200553.84322185925,249722.2303228916,-69583.19422464642,29108.179577214807,-7161.557697058072,0.003126773107588629,0.00019857846125910105,-2502.604723918973,-163.89976629350633,-399973.0,3522.361574019056,73786.29713413522,-24143.09983487484,1495.155750680172,-2108.9206125748574,0.0027468580281447236,0.00019429757227476568,-242.28139598072812,-26.515527138090842,-52283.0,22923.010833132492,106686.41013372826,-11973.054130155546,3590.6491416718454,-9119.521175239135,0.0031569726379870296,0.0001885369877799399,2744.886119899701,-137.3842391554155,-114715.0
t81,565690.3971588274,88105.63088964317,-248279.96986915357,39106.77917813034,-22435.59587146007,0.002615576881930224,0.0001886467598048915,-3974.9451802543504,-177.29907434711436,-418035.0,3965.799034257218,73141.06464397298,-23932.939744023755,2350.193627214172,-2166.183260629561,0.0027909335809537745,0.0001932106567656392,1229.9757078290672,-39.91296271566027,-54548.0,22995.094839676687,106837.71164492772,-12116.50578435188,6574.354150872439,-6658.24155827289,0.0031865917180240685,0.0001883181480909086,2744.969472425283,-137.3861116314541,-120240.0
t82,1.0037439050802871e6,207884.12365085655,-804660.7401428103,56570.5972723812,-16650.640502494272,0.0025328130284455004,0.00019003592369927936,-3974.948902970579,-177.29914124126117,-442735.0,4602.661348312736,73202.2871456813,-21007.646998088454,3746.1248409482264,-3358.4953584736913,0.0028477181007980808,0.00019354503654781546,1229.9790233492852,-39.913014407185614,-58375.0,39393.855614626555,106803.48888775222,-19589.87008206653,8142.762142541841,-10584.823575467752,0.003101557033530462,0.0001870343631077428,2744.9698796212942,-137.38612683407555,-126773.0
t83,1.3623119343230482e6,124951.61654520486,-1.0747233434618516e6,74905.52002790457,-17201.478627572265,0.0025553423587580887,0.00019668935393528698,-3974.9522984046416,-177.2992226648538,-466092.0,7581.172525226271,74036.4076662129,-20453.81482960958,5858.127610537844,-4500.962885495053,0.0029320528838836482,0.00019310385037794043,1229.9798605305411,-39.91303812095588,-63711.0,77656.51401178532,91034.27074752146,-39248.09124777862,10431.042076149577,-10537.325223238548,0.0032202225932431664,0.00018930961080182042,2744.9724378741003,-137.3861845438979,-131944.0
t84,1.5583761498885863e6,88304.44370624326,-1.111489900810708e6,57589.42798092175,-102705.86516790383,0.0024365893949341902,0.00019725843648804394,-3974.958832234025,-177.29936335392915,-485922.0,13007.300716391463,73425.74423311367,-20748.32749128413,7694.871361833785,-6028.6617726327095,0.0029577070819860616,0.0001929160291974742,1229.982926677899,-39.91308735769529,-68541.0,125363.48514539922,57365.156465253174,-55963.81021723605,17009.816511765817,-4975.240931868353,0.0032337453108205166,0.0001894282993539694,2744.975905556126,-137.38627599623388,-141407.0
t85,1.6343289834484486e6,88423.05400737771,-1.1113492123671062e6,64621.28103207467,-163534.85129675196,0.00243944003005135,0.00019746789127192643,-3974.9580767877906,-177.2993513148894,-508337.0,16304.46638324525,74342.06246898383,-20349.57852577822,9445.542820945686,-7834.565909370248,0.0029828902327613234,0.0001921724112983212,1229.982709628542,-39.91308493399067,-73098.0,168461.96990625846,43208.985321734464,-67186.32251928236,20279.443761100163,-15064.668971658295,0.003239444986591745,0.00018934399683483963,2744.9753671592484,-137.38626638089875,-152307.0
t86,1.5901703484337837e6,88394.77728530388,-1.1113007709080817e6,73012.6165839778,-114896.71444835504,0.002423557340182351,0.00019557061769387752,-3974.9601429673953,-177.29938952747955,-521228.0,16643.43316590241,78202.07754325791,-18629.75066671111,11530.231777048115,-10421.065587895002,0.0030165683121046926,0.00019137459574847997,1229.9836934684463,-39.913098574997385,-78515.0,197403.94907914917,43141.06139698688,-67461.85917064358,22768.083927165542,-36563.828788754785,0.0032349754519171983,0.00018924926851646373,2744.976449498949,-137.38629095248217,-161895.0
t87,1.4241339944693036e6,131279.4637522839,-1.0686965434704514e6,80824.5383485345,-39876.20559263092,0.0026197213943094182,0.00020176353762609294,-3974.9510947099748,-177.29920031688758,-523513.0,15985.098473267897,81853.86345445461,-16962.72477267966,12202.434469300135,-12630.741855814731,0.0030416270722491787,0.00019191786158733782,1229.9800665151874,-39.913040003019795,-81638.0,209242.99423261746,43147.18248275071,-67480.90883731307,26833.542741852143,-43204.398863389746,0.003215146213324435,0.00018901121780223073,2744.9710281947873,-137.38616031386778,-171146.0
t88,1.1291543711793784e6,308361.84592468245,-891331.1471285665,77109.46738992391,-93826.28976759208,0.002501161389439282,0.00019422069140407507,-3974.9510693003413,-177.299190395476,-525316.0,14288.461446191986,85653.7247406037,-15408.02173554294,12782.814784315322,-14353.04931650041,0.003066209740726179,0.00019261865943969944,1229.9798873625775,-39.91303583712741,-84154.0,205128.8858108234,43297.71485406298,-67004.69389567153,32443.321244157698,-37209.81643668774,0.003234502445055257,0.0001899892010276171,2744.971181937764,-137.38615455834858,-179263.0
t89,694633.5230588334,533811.7418732983,-665640.8010607737,84457.79886576407,-108133.01742398921,0.002467356243886099,0.00018537787333766003,-3974.948786187617,-177.29914574892737,-534977.0,11592.708919342773,89357.16692153826,-13959.482035693174,13537.885751674785,-15450.348331643248,0.0030680643089641816,0.0001923303116539492,1229.9785556319966,-39.9130151692681,-86268.0,187859.28150742708,48604.69820888094,-61930.95697564654,33980.5546935336,-30727.16489822707,0.0032033635886872043,0.00018924836198449296,2744.97023055562,-137.38613057965927,-180394.0
t90,248841.11053626367,285371.73169337376,-41119.0681825088,93930.0977505917,-55221.38090550798,0.00301306883595174,0.00018897530819933929,1427.910961574748,-130.40502293960043,-533100.0,8045.585630502895,94359.19842418801,-11799.801642363554,15037.784220353542,-17084.258820885963,0.0030470619216554397,0.00019186213460605626,-236.55738508736988,-26.953639972949603,-88295.0,151606.5106121898,81781.78174603042,-43187.303568414,34397.9600243206,-41134.147166226176,0.0031540934158841407,0.0001876882073067848,-1191.353576487378,-103.45138296665083,-182170.0
t91,39309.75725214299,549070.623896898,-84053.90559465691,101586.71411261271,-54383.57735504046,0.0029633559596476287,0.00018757130184075767,-1761.6080204485534,-142.00740870719716,-549626.0,6331.284641773832,88704.97800044902,-15038.03252748215,14925.175684897105,-9682.71414761732,0.0029558846080995687,0.0001893150070986494,-91.60776229069131,-26.0869994455064,-85123.0,113358.58357064123,93930.35456439813,-21986.1540832343,38014.095555057844,-40206.17821482596,0.0030814516298520896,0.00018618886617996461,1853.2157827392448,-115.92040926169076,-184848.0
t92,19792.29698844557,584980.1210334075,-85251.19740636644,108090.28729322087,-59839.09906712908,0.0029650795337706507,0.00018766485496841403,-2993.0354738896067,-164.376485241768,-564615.0,8312.11307739611,83183.85734891721,-20813.44380265047,20684.397128931072,-2787.0075846210084,0.0028943380464417166,0.00018746403881529278,248.0712546537236,-26.990465809091837,-88801.0,60402.879241080715,101009.45383880232,-16943.41003524552,50728.169690900766,-10162.674791122865,0.0036896588084386504,0.0001942610548191007,2744.964219235883,-137.38601943267616,-187642.0
t93,21671.23725990042,561608.319177655,-85078.50703603555,98904.01132485353,-54794.53122656837,0.0029591785895051867,0.00018780077831903868,-2910.6456704396564,-163.88694115356884,-539236.0,8551.912570419383,82771.09060837328,-20906.768909999206,20668.45270085866,-2958.870120407391,0.002916648410536889,0.00018926291540653358,165.68100130263582,-26.500916166610423,-88265.0,28814.140578792845,117609.99582805249,-13240.37823948547,55752.28923404401,-2863.629914432572,0.0037068359418561516,0.00019415291849798568,2744.964669137021,-137.3860249869584,-188680.0
t94,23314.075087531495,543011.999114159,-85051.91458493104,82590.7104966932,-57948.77139446362,0.002969705244134824,0.00018766007694470118,-2798.6050751335083,-163.49676519379028,-502954.0,9270.144120954814,81836.1669386686,-21263.346207546154,17162.056851803794,-4137.554135226975,0.0028894693790847887,0.00018967124329528307,53.64012740961226,-26.110735330318203,-82895.0,34010.133404719265,116039.52384121505,-13932.947753726885,62388.85729588843,-2590.1495654521627,0.0036959292162918526,0.00019379254471668916,2744.964947723896,-137.3860298634721,-198523.0
t95,25383.07535905008,516670.5624058319,-85028.90388394422,68285.49282625785,-58386.67098825025,0.0030021283215938294,0.00018768089588114376,-2741.157382281524,-163.4014862646231,-464019.0,9786.135527408804,80996.91480171337,-21549.940246731025,14248.64528031463,-6107.9351773697,0.0028589217869046685,0.0001896114673193312,-3.8077374968667073,-26.01545566233708,-77344.0,32226.318239371354,116853.9351553609,-13634.010843828863,59579.66431848992,-2547.4898193331546,0.003695683507295068,0.00019363631010995414,2744.9651197783905,-137.386030602286,-195086.0
t96,26090.681919059796,491675.7194347862,-84963.96522792285,47936.19487544318,-58176.56642421349,0.0030191760887875226,0.00018744037015235813,-2750.6306280839667,-163.43711714948662,-419648.0,9789.175028646667,80389.27869932812,-21747.714310527223,11269.33362933283,-8541.690414646506,0.002813270336653482,0.00018915754329609278,5.665489076731603,-26.051082928376985,-71138.0,32517.654903879924,113280.13639454894,-14760.385037081543,50599.38122562673,-2515.370410176828,0.0036521018103939126,0.00019319609295062042,2744.965139007235,-137.38603422110964,-181729.0
t97,37667.181827661276,232476.3855111872,-80666.03612266543,59017.642259198576,-105517.38865251647,35557.62769904375,352176.65735142765,-0.03215638705851215,-0.03767214206637578,-530712.0,15133.368232171362,85502.66235148939,-19839.670286951237,9803.354567638275,-18935.581424995307,5267.20628317052,1688.6307810105693,0.04742644090557474,-0.01788466525624296,-78620.0,28090.714650580292,81851.59789892973,-20835.533497500735,43877.55632425204,-10565.375056517229,13087.321494595253,59827.75327070195,-0.015270053847062592,-0.01978747681013282,-195334.0
t98,36396.05653131984,208210.94448929647,-80807.94560900755,43682.35939320852,-90309.4149297735,33115.81203871983,343979.26244467084,-0.03654979269464992,-0.037763834297413035,-494267.0,14807.739997908842,82506.617612476,-20928.008683705135,7015.650606351999,-17887.930029283947,4839.8044649764015,1887.0908939464657,0.05311643672167937,-0.01793212576547325,-72241.0,29855.4429425587,78707.00118847386,-21363.133450959696,33712.61997536331,-12113.820932512994,11907.384406091536,57017.5422960123,-0.016566644027029453,-0.01983170853193978,-177723.0
t99,36102.88249107581,195902.67245940387,-81036.78076851781,39775.063897093605,-83668.05433651118,32328.02614192757,343105.2623477844,-0.03440351033063993,-0.03778561091141744,-482509.0,14504.453604764398,83396.78844012941,-20609.720805168738,5834.525740445109,-20341.13691337953,4638.67743819019,1815.375853746587,0.05465504686659742,-0.017968465068823918,-69239.0,28925.30299036269,77533.69411189019,-21482.66287012482,22475.424993806817,-16996.936894326813,10688.722251496893,58390.495511415706,-0.020251536535957487,-0.019817145842593517,-159534.0
t100,35897.674480501075,186793.97149608957,-81408.76180921192,41148.869176773595,-76802.69358735606,32297.272573288796,344123.7476822884,-0.0421448525521016,-0.037824385788456795,-482050.0,13680.248929197785,77519.93177589083,-22888.873057003824,5969.703179271723,-11983.885387049479,4610.737426337651,1914.0924660149146,0.0626962139784536,-0.017983564411014244,-68822.0,27817.631477860854,76785.11340737068,-21343.163602362376,14990.324593968362,-25304.616885247222,9636.152923276133,61242.59850231846,-0.020551361426352,-0.01984082137744255,-143824.0
t101,33929.77658641012,177305.97672692736,-81932.52381114366,38396.57168974579,-65009.2754426255,32411.70880817648,348655.8367648696,-0.03346362221246979,-0.037819365791033246,-483758.0,13896.836537154077,78303.84390003444,-22561.100345638777,5936.009903862201,-12800.091155397022,4638.809603120139,1826.6540323364711,0.0555339022501109,-0.017964064561644823,-69241.0,28475.920980030485,78110.35431284044,-20576.441543207307,11848.767539796514,-32064.083630108285,9208.224742153416,62434.299549078125,-0.02207028003764111,-0.019855301229388424,-137437.0
t102,32940.89650974579,183325.70903263887,-82436.42913450957,40266.121088764645,-50691.512900645364,33119.09573833352,337792.19678210956,-0.03933028150035156,-0.03774678396843959,-494316.0,12877.711995550708,78901.67410293812,-22287.13163888196,5951.624816135562,-12068.040737584015,4682.384889591714,1832.7351980742044,0.05929938024204806,-0.017884076334432838,-69891.0,28741.791541630017,80570.31772544724,-19822.033185948134,12634.781327050037,-36552.677884828416,9132.515871971,61602.344462322915,-0.0199690987416965,-0.019862707634006754,-136307.0
t103,31359.638358354976,152612.9770309772,-83874.92166020873,48372.346280163474,-32760.806724309565,34533.06262046719,365177.77950369345,-0.03773289323075307,-0.03763687277129719,-515420.0,12421.99746951974,81422.50526896304,-21326.509387972616,6749.908651909298,-13936.63583858243,4859.258155365775,2340.4301785499088,0.0633833323706941,-0.017837448284556218,-72531.0,28235.060050515574,80022.64288715408,-19766.267845100552,11532.78696733581,-34761.161977531294,9096.134228529852,61404.85116479834,-0.025650439139941028,-0.01979942448674097,-135764.0
