Resource,EIC_storage_metalair_advanced_0,EIC_landbasedwind_class1_moderate_0,EIC_landbasedwind_class1_moderate_1,EIC_landbasedwind_class1_moderate_2,EIC_landbasedwind_class1_moderate_3,EIC_landbasedwind_class1_moderate_4,EIC_landbasedwind_class1_moderate_5,EIC_landbasedwind_class1_moderate_6,EIC_landbasedwind_class1_moderate_7,EIC_landbasedwind_class1_moderate_8,EIC_landbasedwind_class1_moderate_9,EIC_utilitypv_class1_moderate_0,EIC_utilitypv_class1_moderate_1,EIC_utilitypv_class1_moderate_2,EIC_utilitypv_class1_moderate_3,EIC_utilitypv_class1_moderate_4,EIC_utilitypv_class1_moderate_5,EIC_utilitypv_class1_moderate_6,EIC_utilitypv_class1_moderate_7,EIC_utilitypv_class1_moderate_8,EIC_utilitypv_class1_moderate_9,TRE_storage_metalair_advanced_0,TRE_landbasedwind_class1_moderate_0,TRE_landbasedwind_class1_moderate_1,TRE_landbasedwind_class1_moderate_2,TRE_landbasedwind_class1_moderate_3,TRE_landbasedwind_class1_moderate_4,TRE_landbasedwind_class1_moderate_5,TRE_landbasedwind_class1_moderate_6,TRE_landbasedwind_class1_moderate_7,TRE_landbasedwind_class1_moderate_8,TRE_landbasedwind_class1_moderate_9,TRE_utilitypv_class1_moderate_0,TRE_utilitypv_class1_moderate_1,TRE_utilitypv_class1_moderate_2,TRE_utilitypv_class1_moderate_3,TRE_utilitypv_class1_moderate_4,TRE_utilitypv_class1_moderate_5,TRE_utilitypv_class1_moderate_6,TRE_utilitypv_class1_moderate_7,TRE_utilitypv_class1_moderate_8,TRE_utilitypv_class1_moderate_9,WECC_storage_metalair_advanced_0,WECC_landbasedwind_class1_moderate_0,WECC_landbasedwind_class1_moderate_1,WECC_landbasedwind_class1_moderate_2,WECC_landbasedwind_class1_moderate_3,WECC_landbasedwind_class1_moderate_4,WECC_landbasedwind_class1_moderate_5,WECC_landbasedwind_class1_moderate_6,WECC_landbasedwind_class1_moderate_7,WECC_landbasedwind_class1_moderate_8,WECC_landbasedwind_class1_moderate_9,WECC_utilitypv_class1_moderate_0,WECC_utilitypv_class1_moderate_1,WECC_utilitypv_class1_moderate_2,WECC_utilitypv_class1_moderate_3,WECC_utilitypv_class1_moderate_4,WECC_utilitypv_class1_moderate_5,WECC_utilitypv_class1_moderate_6,WECC_utilitypv_class1_moderate_7,WECC_utilitypv_class1_moderate_8,WECC_utilitypv_class1_moderate_9,Total
t28,0.0,2.258444683202034,18064.385961035186,0.4749105252471155,1.0483825159832891,0.16239034099566363,1.1991166178210568,0.06666046079817856,0.5791551169488197,0.041937976848926514,0.15693398967843722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11188.429485667571,21579.4545305654,8791.960255751479,22.69152770369587,10.063186559357534,4329.126095040424,1.4031164103859526,3880.062217434825,0.2519794083095403,0.03900423074922246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46031.545170372425,14838.733468457878,2.7755500446045236,16.506853813814168,0.35603564114649944,0.26037429039528076,0.14344768501274985,0.11875590039354371,0.09982879857102042,0.1185518281302008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128764.51332886727
t29,0.0,2.110172823904986,17500.750911108717,0.4486755346233313,0.948348276122845,0.13782187815433028,1.2497804955320584,0.05799191988939339,0.6424792351555457,0.05016802337240215,0.1386405498613594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9774.271075660552,20041.25718961229,6720.658031656679,19.86292097781659,5.27926777702395,3121.9502099421684,0.7411591966951387,2516.4437487103964,0.1280559777094763,0.006119501990553594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40758.23686779067,15122.276233922501,2.480362122409282,14.99666365342538,0.31986413628483207,0.20950369161735735,0.12301598167027461,0.08540075904092716,0.09283118227222426,0.11708960963703957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115606.07060170818
t30,0.0,2.034452493418338,16824.39133127893,0.4168272131808065,0.8302218054455717,0.14600869709268224,1.348408606652903,0.06089130706468287,0.7280007304333961,0.058741556594496244,0.11710679801937245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8817.63481670637,17288.330763330956,5244.304774108035,16.428567427769583,3.201779653676122,2237.3823202908975,0.44924709237124644,1710.6700402360627,0.0871077660478331,0.012917166939325452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34935.62505123883,14035.359234174653,2.4570368126366913,14.412354917324667,0.29142213500166636,0.16996838482130358,0.11531087662865364,0.044291668021886034,0.08830121506619294,0.10498544406608856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101137.302281133
t31,0.0,1.8812101150973262,15471.670074899806,0.3560459332009594,0.7510591672715357,0.1331017984243406,1.3753648407925116,0.04573298430678787,0.6622348425555838,0.041900652307313574,0.1123786025463154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8089.759214329748,15636.573975181424,4406.970059511586,14.933503341974152,2.5355762143486458,1758.6750618253038,0.3718503958927798,1165.2235351628747,0.08901845799441516,0.005081809606072615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42406.147354792076,13279.24283270631,2.703798089504602,14.704550842140364,0.30613948554622705,0.15277178601030178,0.11720983721223222,0.02728367029553952,0.08173399907976132,0.10388789331856205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102255.75354316854
t32,0.0,1.3070632285812922,10934.413139472057,0.27259577643285393,0.6246693054001866,0.09900159845521275,0.8923955983740177,0.028999614480798516,0.37365437306226257,0.016286722221902722,0.08165115820584251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6862.768950722436,12690.940183929148,4076.443181607209,12.50912717422348,2.8097639205694933,1560.94816015942,0.3486853919912759,1524.7221112977372,0.08221022127770794,0.000737695757474677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36034.23030673734,12239.583025902657,2.456896757878711,13.29200733597331,0.31094015622191307,0.12838021762474033,0.11903811820103707,0.017319758363771427,0.07276226921049672,0.0809031860101377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85959.97414940652
t33,0.0,0.8534369420984108,7749.8858672952965,0.14429964559155864,0.401863212509342,0.039133328254999995,0.46071781086513275,0.01343396009715885,0.22665994030695402,0.006525256075869074,0.07440193180630844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4616.753908401342,8258.726021034769,2533.984947116004,9.438823784243167,1.4000290247394254,1394.4413434388705,0.21514332471663236,1785.0490768030431,0.043885224946704646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42845.5849571433,9971.243322022554,2.2981587273037705,12.415051879110466,0.2666735042599848,0.16256396970698744,0.09167335876736832,0.015069196883453626,0.0631624205208075,0.09957262085251412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79184.39972231885
t34,0.0,0.4171410473848287,4565.360182952483,0.06579776498821513,0.21032983372393843,0.03822243056371198,0.41041524464406776,0.01342597183499392,0.16648711357811588,0.015591871063222374,0.05225248495745213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370.7398557092865,4239.453427877657,1586.4753966784901,4.91548303480372,1.0875707985391767,884.5148267586812,0.18526588706729186,954.4835943705566,0.03888035018767439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37320.220630270574,4540.39012115344,0.8229019547519878,4.409247093913926,0.09432885473396835,0.07276861045340825,0.040808083105632734,0.010478792850086087,0.03464014573631939,0.06425002418796877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56474.804323164244
t35,0.0,0.4312338301002483,4086.272470895294,0.06205318834401702,0.1651567807866933,0.04275547658137256,0.4182872390290058,0.012200354735922351,0.25146807062505744,0.005300204042012018,0.03951450881638134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.4939446504225,2477.5809015693944,925.4229982532539,3.5428254038005775,0.4278813330227226,822.0751034999585,0.07477529728273771,1326.3792296954455,0.03647398941524018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27036.044846999932,1975.5744140369998,0.5177913368655754,2.594643026471758,0.035592787735830196,0.05360309776676851,0.0163969149454761,0.012320246897244537,0.015471171834942374,0.05443339953649238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40134.65408725933
t36,0.0,0.3522034831335456,3466.2764043684692,0.05947974255287233,0.1708928040343249,0.030376852819701435,0.42964885399495517,0.012178872705526124,0.260905385085688,0.008384791066063449,0.04788189724245895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0454496481167,633.1216866866936,396.58325608314954,1.4847536909784178,0.20161246554499324,478.65561363272303,0.013381544160934664,1053.6557649611386,0.01943164126539857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10152.562609256212,1419.62579391305,0.32403876554010347,1.5814784931602615,0.029841693586003637,0.04393856986286061,0.01744464441173843,0.01275859701897042,0.01193288247577044,0.03778213815014368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18208.676926358345
t37,0.0,0.22855107155401921,2846.2803980814992,0.04375945383746575,0.14384232325692503,0.02214242678525882,0.5263221450459692,0.009360183597469197,0.2821118273329066,0.01061549058542065,0.05169326644728308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.68628977321794,165.14169912915696,132.18197591570706,0.6909045995455894,0.06095337525950023,468.26022693318436,0.024338955893988663,1202.4244827256402,0.02557200195213298,0.0043601660159833695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5023.0255805589495,2117.1976445105065,0.216793092878389,1.246629095793563,0.03175401027247589,0.04235174037859657,0.01673603253051564,0.02119645148977546,0.010474167502562835,0.04087009459434472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12394.949629600413
t38,0.0,0.33377102580082374,3494.458108905362,0.07353255225354371,0.18465623557965252,0.04000126247789441,0.6350919335432919,0.020714305220941875,0.28219174705194583,0.01729523984144958,0.04166036642649397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.4635640475442,385.37045764234466,705.08325783061,1.8985271988345769,1.4499012029323823,728.4260800222427,0.1698388532871441,793.3395363831455,0.031284875594856175,0.014106331360122409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4352.6386835613075,3763.491775215216,0.3200622648434638,1.6062069001056996,0.03934421856797749,0.05830305771941853,0.023495823803040584,0.0375104947934953,0.016331614561660244,0.02862798446990137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14791.593919096844
t39,0.0,0.4918484514924453,3945.36427003582,0.09491152401280378,0.24850341796740744,0.0445769002403966,0.7751595837102137,0.02945848321579793,0.3228676205612236,0.021524038988501415,0.04293455117162036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.8343788425138,1018.5415917613312,1432.2409541080087,2.4635121483655054,3.2129244391572422,759.6460239829921,0.18116438287469105,694.1676748490536,0.028814418181343712,0.03283539951464933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4302.392832115024,3977.688729978934,0.34015454854484467,2.059440614709723,0.04696104784131955,0.04156138113993623,0.024570460934859487,0.029624571472485248,0.01809619766335246,0.021156183830352095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16868.449056039266
t40,0.0,0.4686176981336469,3719.9112694271957,0.11304737300564734,0.21259720992157322,0.0969724293921477,0.6470836132007494,0.04443004975537266,0.3290120368402299,0.025571929117136752,0.0448188145381162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2183.5835208786243,1459.0096360859072,2049.224125767701,2.826989433914734,3.1738626038627307,905.3394708774578,0.272926749428769,433.8431078688033,0.06979617801917967,0.016143713767783056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5967.960499573654,5093.016060753228,0.5300737095787738,3.48113995049243,0.07786569583384934,0.035950673120824596,0.039265193779324886,0.0319164397838808,0.030515780902085017,0.025875899202458523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21824.482164408164
t41,0.0,0.6699536358088274,4875.358324332016,0.11860103014838752,0.3156910991907632,0.09155237031697022,0.8455820879300563,0.0694843516668955,0.5052836710891513,0.03789850994270397,0.049813982298693146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4180.040423447867,1927.0068238120068,5662.983442445939,5.209286187208068,8.349169763776965,2289.427081482303,0.5288984590125005,2020.5940278346636,0.11739913947448155,0.01630964894102429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15041.123298017976,8752.091054981845,0.6280951756567267,3.400662209933599,0.0945744449555849,0.05316966931943834,0.0441948885831204,0.025076051892950764,0.03134016749562204,0.0280365349467461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44769.8545494342
t42,0.0,0.7441010526368279,5410.819291413736,0.14606139067451993,0.29794818469037965,0.12504136224040915,0.8187648058444011,0.07186949648500604,0.4996987016688722,0.03319645270914657,0.04385904380927197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.637338454795,4569.815737083864,9232.673046559465,11.995012800026409,13.682239628232686,4766.216834003226,1.0489595895865396,9099.0124973324,0.23647807237685636,0.0011248659856077374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23016.069525098996,10870.19704407903,0.7236934350909773,4.104008705354813,0.10291974995786976,0.08103993228363335,0.044719688471873825,0.03388558564433962,0.03475323649720094,0.04026994428551481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74694.35095975005
t43,0.0,1.0745803142578434,6284.450146717568,0.2048576646224725,0.4220573077811536,0.1955067014103464,0.9359946545321147,0.09758481977885214,0.5016353379193669,0.05592270118425012,0.05203334881358547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8900.830609395774,6056.395865152335,8968.251814688947,14.701524423943352,16.19219024334034,4703.7772406836575,1.1155725825796377,8429.60094399528,0.27807505376665875,0.0017046998835072418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26366.491534249042,12239.600245136317,1.7237041219623555,11.24581286268457,0.20042524335708586,0.15212632468715492,0.08462545322219012,0.052095567464696485,0.0676569497664507,0.06944658272334318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81998.8235329786
t44,0.0,1.2400397168328063,7580.805747064846,0.24484813191906524,0.5680480047960367,0.18232328721079777,0.9710298326753342,0.0900076723035909,0.456012507001495,0.06365523263851408,0.06701028363971775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11250.828389056685,10295.903361288507,10973.448579369944,22.781639495876096,18.78072880301892,5473.872163579735,1.1352194279402847,5330.467037341709,0.17464212667565074,0.017499890866983347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31200.35986591576,12381.352536036613,1.4623028641747418,8.080392861310635,0.18181030172720702,0.22361673946980531,0.08815737290261852,0.10346477117010097,0.08587962502283963,0.08564173391066657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94544.12165033688
t45,0.0,1.372883393058346,7665.350778029376,0.2994151566502229,0.6878073424374699,0.20399079108878676,1.2024710734616524,0.11286802479095989,0.5908270492007812,0.06509751481089734,0.055780310865161276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12436.225776478093,13792.121475559346,13176.961846514174,26.698410394457888,22.07531517449495,7118.4968419402585,1.7745969735203884,10289.083020086526,0.19095629710882828,0.0406816118634461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33837.019408434964,13231.985858654356,1.724782496032729,9.931386443582776,0.23635884745804608,0.3277341306581468,0.11100459058070283,0.15869835279864414,0.0993779457168151,0.10187558005734718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111615.3073251918
t46,0.0,1.5863410912777298,8708.071910396317,0.354479969748145,0.8423331637022504,0.24037365222425053,1.5289999214377656,0.12649817897984666,0.7692763333016139,0.09784146459917531,0.06842468668868096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9711.892563497697,9387.43775927381,12295.55711481823,19.792754798670813,22.781581195432196,6524.948764610795,2.176799760913119,9966.773981777898,0.2774191641697015,0.011232286046640227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33177.8554790749,14035.359893834886,1.9395328860419982,13.438289828325923,0.2812066842991929,0.40111840933240783,0.12296699185793,0.18275991911443504,0.11327393873874597,0.11222719549021473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103875.14319880493
t47,0.0,1.72433816639363,11723.509177106433,0.44375769338198656,1.038928111501661,0.28451395618050196,1.7962692407812875,0.14862181448520084,0.755512266758992,0.1371460852316554,0.08629884981154262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10585.34307228306,12828.59726697749,12097.240963848319,20.237201943062153,20.89929991697658,5525.906353057511,2.146037389648189,7561.844183647377,0.3458442930399356,0.011218304222743967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31859.52793731572,15453.078253891399,2.154640461841941,14.509968503916369,0.2788340830785272,0.3791024877099122,0.14490657037292284,0.16752256149521186,0.1394667013103501,0.1053790516149774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107702.98201658012
t48,0.0,1.5627146468254955,13808.952042626186,0.48407718681812084,1.0558816885393727,0.2562372769477864,1.7845686207949425,0.16028703407436495,0.7811305672442707,0.15137723806038683,0.10287721170400294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11625.16513080746,15719.171417170151,11193.800527089332,18.176676004152206,17.09489589004485,4943.131777880376,1.868968205130198,5789.139163457648,0.37553949130921416,0.018709202324541416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44163.91427042268,15358.563612796972,2.33792758721898,18.893217669225702,0.3304223465643517,0.29284124187721317,0.18195814357801784,0.13187256026230246,0.15844575920601925,0.09799131030769617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122668.13655913303
t49,0.0,1.4865855772554926,15133.503028403935,0.3311773570818428,0.9150000977088677,0.14312457609848447,1.7072458947078697,0.07240088095983765,0.5732869965439646,0.056070902841218566,0.22907722528283053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.1010884905031,3743.95938642795,793.2439980610797,5.230487976372108,4.5278186551625375,790.8870179004655,0.2629455699442098,1375.9954796091306,0.042080901462210524,0.12899525402347317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58116.22373784903,20131.55229146576,3.5618742378691124,23.329569072917835,0.5121955472512152,0.4254288512984247,0.23158377085675041,0.17077798156899177,0.13718586961152635,0.18220438927239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101751.72314579393
t50,0.0,1.4959078709110276,14908.049760618296,0.31340452318225426,0.83309471141697,0.10847663292167138,1.6041976373937612,0.06515720406932435,0.5650540033948332,0.04974149294205439,0.22816980282232147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.8974854993785,3799.0179083802823,749.1737902308597,5.028513337722893,2.684989172293863,489.0936484722527,0.12718954264567744,359.48251486991296,0.03510086146031261,0.17103520383888707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63719.11734424541,18099.48932816747,3.5389724129702613,25.35822628455562,0.515537830503964,0.38960866388024196,0.232970979278322,0.19143042553004158,0.1259046547064569,0.18655973662800762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103810.17102346894
t51,0.0,1.3434562087194506,13076.238164101405,0.2707692730979468,0.6945149020094408,0.11074170873247985,1.525584250152778,0.05366706879904024,0.5851896033527858,0.037318258020644694,0.19022054997616472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767.6760436443192,5147.951991717197,991.5598414257,5.068914287874998,1.3131236303234894,530.720287547868,0.14641559294170733,297.5004993595073,0.05022517308112492,0.17196040854630043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79209.46747657034,17579.659923070823,3.8795779073815453,25.69432323681869,0.5259274987421676,0.35787619190251174,0.2259886703087428,0.17313297912420628,0.11191545724238688,0.18744278130980918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118643.4925130756
t52,0.0,1.286173094598558,12118.059846709217,0.2441977262434477,0.5776028138880384,0.1061564076472318,1.399152535478314,0.0575838714433811,0.5351444553811419,0.04533954725284077,0.1570657077110563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1705.2867290451286,4514.7788439292835,991.5598039599372,4.180284460268679,1.0389603728918444,509.90691937146505,0.1425605326830711,309.8968111920531,0.054360389677347964,0.1773764904508787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82944.73024357896,17815.94690453844,3.958635075593145,25.69540775884161,0.5304230973631849,0.3288340755592922,0.22618119143221727,0.1294307060549441,0.1338516177363825,0.18488446963356642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120951.35570872233
t53,0.0,1.2001609229536547,11582.606510655654,0.21316432976180882,0.49688469606159413,0.11176816934346967,1.3235986183869224,0.07155949804648726,0.5567470175173459,0.05773846077278018,0.14594220096806398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.8191100481539,3000.6692105172747,440.6828805224324,3.009002952612135,0.6868335225850133,280.9607437572705,0.0853451971963877,173.53725860049914,0.041046390161971244,0.1422537707011956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78330.5801880394,17201.600992637927,3.8694690078190614,25.067326683938926,0.5185975262413863,0.34624579433745656,0.22759549991010883,0.11728852130668219,0.14168630604035679,0.187692928944884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111985.0748427942
t54,0.0,0.9962968289798693,9666.251842660824,0.1796502533486033,0.4278314585449281,0.11986216317175115,1.1588191255025166,0.07409097081900035,0.5831743426816184,0.06195265122329044,0.1124048105721682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.393963932056,3248.4325867478124,572.8932488399872,3.0897930211541924,0.99995583728093,364.2138551655249,0.10055229248169097,334.68959833275073,0.0451242299912816,0.09345857855141491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76462.94956576233,16540.000017024377,3.948907052282612,24.880939320338175,0.5017223420316075,0.34543040620069543,0.2109316772447993,0.10769798270580536,0.12842727721355884,0.191008545842271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108309.18270963382
t55,0.0,0.9203034819130889,8567.166090041495,0.16443518248662647,0.34225675820729407,0.13123105562092688,0.9109795257339925,0.08064551643466623,0.5429643314143919,0.07651221108000883,0.09726073956755268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.8729669532235,2119.7327204785197,242.36871025070994,1.7976321471251715,0.5310149123315767,166.48891914742615,0.059425246402583176,136.34890664905402,0.022773803340519642,0.08256217279396055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75144.62192008807,16445.485384839736,3.7843876326172667,22.79447037120489,0.4464240558386211,0.3041551276661436,0.1777933714380744,0.08982247581261218,0.10421419137377264,0.19104995910032446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103479.73793271775
t56,0.0,0.618113946359968,7045.356835581832,0.1199730170899338,0.3133543938801256,0.09387541266972615,0.7580794798679519,0.05414252974865822,0.43976869564067145,0.0591540489480296,0.0831559273719457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.1130048438865,1789.381198074547,110.16188728051095,1.2323427764591166,0.18246613031106818,114.45709670481953,0.02469721115485122,86.76460651287717,0.01405118862964429,0.050476137662248885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69212.14755939163,15783.88336114613,3.1257210301783034,17.24198050423744,0.3663013094773794,0.23729241649006655,0.1510131206806351,0.06698311794787262,0.10219388782681829,0.18949397667479007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94562.79017979554
t57,0.0,0.6193806423123971,7327.163677490671,0.12879628735070378,0.32484431164146427,0.10574850961253199,0.644392985104322,0.05291840475899601,0.3062024693301302,0.04730850707376341,0.1072642089897478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.452910209626,1183.7057985770236,198.27436497439354,1.1626024269424338,0.8536044511327099,187.27341865358588,0.040138441645990335,272.68395272809335,0.00659278857089376,0.10280039247009767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59983.854987329236,13846.334319909016,2.8218850787795184,15.633292267102828,0.33832548664919154,0.18293684323804757,0.13361203644435318,0.03918796531395153,0.08715114690953084,0.1809297050172236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83584.66334522805
t58,0.0,0.54888176939648,6650.803771815791,0.10758186265709757,0.28580363676701304,0.07906202381038172,0.38031090888650526,0.04338960867280219,0.16122492974532002,0.059413376280924815,0.11251154932446208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.6198182975373,1101.1180574750435,220.30853945276672,1.082349129380897,1.5566762407865138,228.8988562668321,0.11957380935765545,384.24921825852977,0.009799732895709328,0.11541025181057799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51194.956919912955,13231.949032853652,2.492906408984723,14.103787016695978,0.27124721612082037,0.15967108887926168,0.1146081338938866,0.0317039645450453,0.08169959563453576,0.16640736900356598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73782.98823395664
