Zone,1,2,3
t45,1999.9976507894287,1999.9972342049682,1999.9939694577922
t46,1999.997766953132,1999.996396912822,1999.9957793460587
t47,1999.9978291465502,1999.9976229783806,1999.995257764305
t48,1999.9979234696975,1999.9975155413595,1999.9950276372233
t49,1999.9776476408663,2000.0023564845653,1999.9987013095192
t50,1999.9776961288342,2000.0039844060307,1999.997822762429
t51,1999.9777200716908,2000.0065567443214,1999.9973838064316
t52,1999.9777108132287,2000.0079878019735,1999.996394138871
t53,1999.9776764419832,2000.011517869913,1999.994479819799
t54,1999.9776044422913,2000.0079386496407,1999.9861573549401
t55,1999.9774611822752,2000.0072786287162,1999.9621187000516
t56,1999.7095006730108,2000.0057954099955,1999.9187879319072
t57,1692.5014602407455,2000.0011723988914,1999.7320672822261
t58,1692.5008803670032,1999.9936799772522,1067.936898302506
t59,1692.500300803427,1999.9687531864445,-0.013048858884982632
t60,1692.4981500966796,1999.9411396174942,-0.05382701432320333
t61,1692.4979362202819,1999.937424376769,-0.7698582747477144
t62,1692.4998327042103,1999.9406821774626,-0.7824441873302505
t63,1692.5008657222793,1999.9522888318684,-0.7879415296423371
t64,1692.5012831163997,1999.9551184348395,-0.6815560289690369
t65,1692.5050465263475,1999.9684655388405,-0.05616601428953691
t66,1999.9762465079518,1999.9910805919321,1067.7741188121884
t67,1999.977245947855,1999.9971370298533,1999.980086839319
t68,1999.977499826692,1999.9985996702837,1999.997444240444
t69,1999.9775720386408,1999.99896581926,1999.9986508010104
t70,1999.9776169675583,1999.99876850297,1999.9985906965521
t71,1999.9776695767212,1999.9991297492993,1999.998401341745
t72,1999.9777048760611,2000.0004085027438,1999.998104766439
t73,2.8275220288645055e-5,-9.772894582680027e-6,89.76430157681028
t74,2.830912746818958e-5,-2.862799705824415e-6,89.7642737968086
t75,2.8166048194123782e-5,-3.3845137855577084e-5,89.7642334031184
t76,2.8394052330836956e-5,-7.12481434425812e-5,89.76412144443613
t77,3.523825299087453e-5,-0.00010445056409491708,89.7635047191641
t78,2.398007624849455e-5,-0.0001524199233975244,20.932892667244147
t79,2.2330930194903242e-5,-0.0001416126953758323,20.932717596760476
t80,4.262007205488314e-6,-0.00012340097951404165,20.932728885351658
t81,-84.58705687296485,-0.0001647266824110859,20.932693311180703
t82,-99.61023828942045,-0.00030590950810715606,0.0017773791056412466
t83,-108.48498286502942,-0.00033441646121246197,-0.00021414901305447735
t84,-153.76440911206947,-0.0003607258839675827,-0.000283823922486777
t85,-153.76442178307013,-0.00038117932913028465,-0.0007497406802210732
t86,-153.76440856851207,-0.0003917748080085115,-0.0008341435234182332
t87,-108.48497967587686,-0.00038793091871758013,-0.0008452328847478289
t88,-108.48496103889234,-0.00037826064529751166,-0.0007794994247960639
t89,-108.48495093378453,-0.0003461794872535242,-0.00039426135483599986
t90,1.156455921292901e-5,-0.00024938460074079436,-0.0002920638776161437
t91,2.6487269348274955e-5,-4.6339559255581174e-5,0.001271669442178127
t92,2.7609624106883337e-5,0.000329749759245489,89.76431918592397
t93,2.757761533263392e-5,0.0002511694060842478,89.76495234726016
t94,2.764872788411414e-5,0.00012591084248121266,89.76514108382678
t95,2.7898216457639935e-5,7.248826659174444e-5,89.76514617267576
t96,2.868800400547595e-5,8.864340971122557e-5,89.76512528512933
t97,1999.999924879842,1999.9201776484122,1999.9989508350877
t98,2000.0002997401318,1999.9387136022672,1999.9987937375647
t99,2000.0003781981386,1999.939326708189,1999.9990429357129
t100,2000.0003462422553,1999.9439793627623,1999.9992919626118
t101,2000.0003003715756,1999.9401667275738,1999.9997197400796
t102,2000.0001968226036,1999.9362984168574,1999.9998320343705
t103,1999.9998384010112,1999.945452934964,1999.9997659009614
t104,1999.999805316216,1999.9873089392458,2000.0004619846031
t105,1999.9995301731935,1999.9817935801104,1999.9996513071987
t106,1692.5258119018647,1999.9883421845168,1999.9991250878982
t107,1692.5223186828302,1999.986429740511,1999.9984936067021
t108,1692.5221687621438,1999.982929320125,1692.5448703115849
t109,1692.5220866799755,1999.9700399251242,1692.4193617089568
t110,1692.5224325867198,1999.9718652860608,1692.4158662761738
t111,1692.5231273473546,1999.9794643197813,1692.4145530505998
t112,1692.767040563005,1999.9784155193768,1692.415862325912
t113,1999.9994626896955,1999.9887617327088,1692.527364724541
t114,1999.999695673579,1999.994015960074,1999.9923461172773
t115,1999.999715059764,1999.9996622138617,1999.998578858951
t116,1999.999630511561,1999.962061663613,1999.997190860305
t117,1999.9996803115105,1999.9433160222682,1999.9973037101217
t118,1999.9996764328357,1999.9333405205807,1999.9972344943383
t119,1999.9996726288484,1999.9268523146472,1999.99745633872
t120,1999.9997527815708,1999.9192705177131,1999.9977832313903
