Resource,EIC_storage_metalair_advanced_0,EIC_landbasedwind_class1_moderate_0,EIC_landbasedwind_class1_moderate_1,EIC_landbasedwind_class1_moderate_2,EIC_landbasedwind_class1_moderate_3,EIC_landbasedwind_class1_moderate_4,EIC_landbasedwind_class1_moderate_5,EIC_landbasedwind_class1_moderate_6,EIC_landbasedwind_class1_moderate_7,EIC_landbasedwind_class1_moderate_8,EIC_landbasedwind_class1_moderate_9,EIC_utilitypv_class1_moderate_0,EIC_utilitypv_class1_moderate_1,EIC_utilitypv_class1_moderate_2,EIC_utilitypv_class1_moderate_3,EIC_utilitypv_class1_moderate_4,EIC_utilitypv_class1_moderate_5,EIC_utilitypv_class1_moderate_6,EIC_utilitypv_class1_moderate_7,EIC_utilitypv_class1_moderate_8,EIC_utilitypv_class1_moderate_9,TRE_storage_metalair_advanced_0,TRE_landbasedwind_class1_moderate_0,TRE_landbasedwind_class1_moderate_1,TRE_landbasedwind_class1_moderate_2,TRE_landbasedwind_class1_moderate_3,TRE_landbasedwind_class1_moderate_4,TRE_landbasedwind_class1_moderate_5,TRE_landbasedwind_class1_moderate_6,TRE_landbasedwind_class1_moderate_7,TRE_landbasedwind_class1_moderate_8,TRE_landbasedwind_class1_moderate_9,TRE_utilitypv_class1_moderate_0,TRE_utilitypv_class1_moderate_1,TRE_utilitypv_class1_moderate_2,TRE_utilitypv_class1_moderate_3,TRE_utilitypv_class1_moderate_4,TRE_utilitypv_class1_moderate_5,TRE_utilitypv_class1_moderate_6,TRE_utilitypv_class1_moderate_7,TRE_utilitypv_class1_moderate_8,TRE_utilitypv_class1_moderate_9,WECC_storage_metalair_advanced_0,WECC_landbasedwind_class1_moderate_0,WECC_landbasedwind_class1_moderate_1,WECC_landbasedwind_class1_moderate_2,WECC_landbasedwind_class1_moderate_3,WECC_landbasedwind_class1_moderate_4,WECC_landbasedwind_class1_moderate_5,WECC_landbasedwind_class1_moderate_6,WECC_landbasedwind_class1_moderate_7,WECC_landbasedwind_class1_moderate_8,WECC_landbasedwind_class1_moderate_9,WECC_utilitypv_class1_moderate_0,WECC_utilitypv_class1_moderate_1,WECC_utilitypv_class1_moderate_2,WECC_utilitypv_class1_moderate_3,WECC_utilitypv_class1_moderate_4,WECC_utilitypv_class1_moderate_5,WECC_utilitypv_class1_moderate_6,WECC_utilitypv_class1_moderate_7,WECC_utilitypv_class1_moderate_8,WECC_utilitypv_class1_moderate_9,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
AnnualSum,2.998641941854612e6,4036.9704063211066,4356.659299871204,3762.8352018255023,3599.130967342848,3672.6072114210183,3727.512096712744,3340.316104682777,3360.9398576983076,3004.715985165811,999.332480204357,3516.723164299791,3976.2612942874625,3623.4633065591443,3727.3293323582684,3673.1622287678397,3594.6188437059814,3597.0431640381485,3626.2264245774427,3438.8131631991446,1523.4573743175595,248477.80485379804,1390.2417196177691,1372.2159624958024,1337.5888032934595,1334.983035482868,1387.5130799662413,1327.003657624408,1371.6569253007003,1295.9205727167414,1339.6549009239427,959.9205194652444,1433.9310800778123,1367.6545365528768,1408.040669324373,1356.3643778569278,1384.723156540316,1353.7984599699116,1350.125646642248,1363.727125826369,1171.7940012492065,1350.288080815262,1.1327185883580348e6,1535.3084456264164,1559.4918431110596,1472.9197950056132,1586.2337462012872,1494.776589171922,1129.5832536669018,1467.9445809667186,1014.6831327437241,1413.4414147965172,753.6147702134862,1577.0166254218216,1574.8224986366324,1551.8702913418404,1575.4840789621815,1530.477924240019,1573.291673596893,1504.813977247761,1556.5472850923525,1229.9889763508115,1520.8807804687374,4.503276790968407e6
t1,0.01861085804691516,0.022262223471602772,0.02108391182757572,0.022330044927018317,0.02364291784956008,0.022233127591639378,0.02159259571964645,0.022231008190007326,0.02289975717027791,0.022236305481513747,0.05953316657376667,0.022778447518636072,0.022481089172565628,0.022274468478599332,0.02250997602659967,0.02220100551220072,0.021964930045089183,0.021929445195443924,0.02208910875387574,0.021933922554472313,0.020943414624696274,0.010205836347981409,0.34224802204360566,0.3380458005470047,0.3215658571392402,0.3270522730652875,0.34044990598191416,0.2986142583459316,0.0400648203872584,0.006646478756605798,0.022350580265170672,0.011493657710924055,0.006863873285041993,0.006550790998568465,0.006918421876624296,0.0065677368826093305,0.006880728149164952,0.006598206548077886,0.006661361398035056,0.006815829348519499,0.006917160894582714,0.006883606701540312,0.015992850623227473,0.015517233980758643,0.015500884802981962,0.01621422341449043,0.015655643058497964,0.01640736315506515,0.022946591988204357,0.01637449366365879,0.021136076639355007,0.01693518824634213,0.04340684833292757,0.01566965828116788,0.015661291621483144,0.015693532032038014,0.01564946242056034,0.01576730333389119,0.015582073987750637,0.015707141311631586,0.015451739081963772,0.017308291832363244,0.015312819705833751,3.000047642919584
t2,0.01841089689004342,0.02214807937401106,0.02093008802721501,0.022101078590363563,0.02367293351757444,0.0220633317035071,0.021523886983857467,0.022097846402956832,0.02306856746188627,0.022059967647996476,0.05887521701956042,0.0226471714374474,0.022355375032071648,0.02214713991071706,0.022382961887446394,0.022079079878915782,0.021833368820981545,0.02180284831365039,0.021961235894295293,0.021808810710041968,0.02079426007276245,74.84275044926235,0.3426944134009178,0.3379356305046472,0.3224459440133649,0.3264001388336083,0.36375203395887873,0.2999329191501605,0.39043727403533623,0.14429500557513658,0.37368280459985564,0.16032887078702346,0.24897726579876528,0.18360650151510394,0.1994408394341205,0.18226690699369968,0.17670312038855673,0.18525497639583532,0.1841002545727778,0.17418878607077265,0.13979028975528615,0.16333174514274773,0.015831147599508568,0.015450420521730651,0.015439215958929896,0.016082006504789487,0.015561224394383042,0.016284155816292945,0.024820275518644255,0.016254486477060487,0.021910316631998918,0.016781391849319247,0.042374577551488074,0.015602090798291867,0.015585818139047507,0.01562708767188361,0.015579076080100044,0.01569975167341473,0.015511534531352185,0.0156362474216622,0.015375976878129341,0.017201534050119243,0.015234742406909176,80.61292339424132
t3,0.01848133943318511,0.022046272066441726,0.02101794721961431,0.02220113440967214,0.0234001233549058,0.022202232867169984,0.021843616009552456,0.022241720224245958,0.02354926420037278,0.022202040696704783,0.052963774150095747,0.02284876958206364,0.022558876407130966,0.0223501927174291,0.022585378445499665,0.022286268851104858,0.022031152451905414,0.022005343759789533,0.022161080988686743,0.022011925609770975,0.020965151106271968,75.41073216659473,0.3435049290281983,0.33786715893933544,0.3209630529129047,0.326105502216821,0.3401236561135365,0.3002092744711706,0.35269964244717494,0.327243787903342,0.34254701342590194,0.19317072474379907,0.3721026985192697,0.3544793877732967,0.3657740476621523,0.34868597438999027,0.3589359419132955,0.3454869190352534,0.3439717654192571,0.35285061499430614,0.2555235736090774,0.34081588644028793,0.0158344773786107,0.015545011510415548,0.015531412884141213,0.015875619030320275,0.015599436014839013,0.016325006036931034,0.02689414991145765,0.016326499070760746,0.02695416469928538,0.01676277059960403,0.03784061830775998,0.015700570375677122,0.015679265737428193,0.015728591683914744,0.015676660487345066,0.015802469115469567,0.015610289831787779,0.015737456603743767,0.015473709066279092,0.017286990404419424,0.015333263689980817,82.90526575554487
t4,0.018428808592932486,0.02201434005462686,0.021058686571298984,0.02215267739195672,0.023237754138888473,0.022200609448340822,0.021955701777309315,0.02224715181316539,0.023214892222540397,0.022198869131716897,0.05083145409373595,0.022891844954664137,0.02260674828460451,0.022394484159389463,0.022630430026358103,0.02233133386250337,0.0220769103086535,0.022049810648942354,0.022206155804878207,0.022053735193666203,0.02099876732972512,75.41061363754771,0.3431289865347251,0.33912091202211386,0.32018362050288873,0.3258580769272369,0.3400316030946424,0.29993410549266514,0.3525500663084639,0.3271994521001669,0.3428249723323005,0.20867282047679553,0.3721484578977615,0.354584379246344,0.3658233911689872,0.3488006179265712,0.35899489971260345,0.3455776054275766,0.34405691672916094,0.35293609268368076,0.25591078241670395,0.34092701054104374,0.01564129571554833,0.015446383068952282,0.015429279259547617,0.015776052013086628,0.01547116795754586,0.016155304401081084,0.02805721050520954,0.01620053548622432,0.029299746507755017,0.016569997514892867,0.036240618359638925,0.01560080863889994,0.015575216292316597,0.01563273444184702,0.015576661432549268,0.015708290567516315,0.015512762361902393,0.01564375927784417,0.015377342982385965,0.017184759148411374,0.015240158581162663,82.91899965741439
t5,0.019528032955778277,0.023298696959712553,0.022405203107556816,0.023519205845320183,0.02451982322890449,0.02361823521908909,0.02324897099803966,0.023638152214817215,0.024500980160607814,0.023560277720930653,0.04328997077399389,0.0243381441696589,0.02404906934301618,0.02379999958960271,0.02406372707731115,0.023726686012790925,0.023464014961164154,0.02342265168073204,0.02360292316850792,0.023411682680451407,0.022273791711598278,75.41020942267117,0.3418751125329763,0.3371367660669922,0.32203925023771895,0.3268300895282266,0.341233147528825,0.30224398060726165,0.3529864768553624,0.3284349247642724,0.3406641912163779,0.21463124049392474,0.3727882604168155,0.35554105596045144,0.3664629392517796,0.3497644896453439,0.3596785154439677,0.3465159297594562,0.3449257229305096,0.35364960917368504,0.2563124999271976,0.3416293535195628,0.016451691599925232,0.016330572798530056,0.016318825310457533,0.016780512042411228,0.016361763294116347,0.01695311180600092,0.020269352989573074,0.01702849360340407,0.024287998599246338,0.017339017621707562,0.031245042491405643,0.016487533024008162,0.016473772667358052,0.016499286678396997,0.016466699351847424,0.016564488559752805,0.01638969470447304,0.016487511390161497,0.016235675826817238,0.017945109864377872,0.016069060067534068,82.95181843240297
t6,0.019318268804821615,0.02332518958733693,0.022268324847621992,0.023399036514385962,0.02429890705435596,0.023381260225345743,0.023082963479592763,0.023444148290355866,0.02399251981684907,0.023395975287053096,0.04189022740909297,0.024180110391288586,0.023898447204566867,0.02364701560599801,0.023914389766250776,0.02357419357201165,0.023313152365101567,0.023272210592402927,0.023464656033201005,0.023304350862400222,0.02211809346580592,75.4102319149301,0.3420623808446069,0.3370184223188526,0.3220211196982464,0.3265905355503709,0.34114376491391174,0.3008751228178796,0.35219625434435337,0.3283657033138974,0.3399095614714611,0.2206668923000487,0.3727497543872761,0.35554238177603725,0.3664304806477116,0.3497781404428182,0.35965747718826324,0.3465064037856113,0.34491737901984765,0.35365788678226134,0.2568336852485287,0.34166825203223744,0.016088626098056648,0.016056006043344558,0.016043683228426364,0.01631372334275908,0.01605795359633549,0.016618438822034107,0.016561201355908488,0.016728168441363343,0.025449172109400793,0.016998751768735183,0.02991043299660761,0.016212787305338296,0.01618944367367751,0.016233121982624214,0.01618735097670727,0.01630050804626916,0.016114904902610343,0.016223551846362184,0.015963198269450946,0.01766824014303236,0.01580294455857293,82.94102916449779
t7,0.019443820659617632,0.023377431685515124,0.02250891592705724,0.023557983134908127,0.023859502631005343,0.02360077806033285,0.023122606637087567,0.023667073751776298,0.02379879187890291,0.023662764099369002,0.03869547269919185,0.024433968661300882,0.024143512161513888,0.023907488709591376,0.02421148226677181,0.023889323388269986,0.023551842943006683,0.023510099953998623,0.023943699970294302,0.023843206692820113,0.02233411254248287,0.021430756253869518,0.010767917745978432,0.010757608110742278,0.01013818103811665,0.010585367202873341,0.010713234931382657,0.00986704033637028,0.011629304296551214,0.010980028380810265,0.014033395497951098,0.02842099959640141,0.011803107893711843,0.01067403322536473,0.011839146188717255,0.010682610227869666,0.011530087955404928,0.01072949747223103,0.010883090868205485,0.01130141093700791,0.011425434908543482,0.011460491483874416,0.01592220394345322,0.01597580688048325,0.015964747015908883,0.016042772809937735,0.015963806455954584,0.016501880114081963,0.01414224655195671,0.01662185891232286,0.01984239172083249,0.016902208800404536,0.02337817994823879,0.01613345214518995,0.01610517922774124,0.016157030627120286,0.016104925028382084,0.016224962442280434,0.016034486738350028,0.016147732743567067,0.015882787930912013,0.01757518619446094,0.01572321479876641,1.1180636840371374
t8,763.0863546540513,0.927707253300585,0.9904009229808232,0.8270474069719209,0.8038764910115225,0.786139290282645,0.8332512581632473,0.6587512101241024,0.6931074755742729,0.5708965282557824,0.16973462508924306,1.2462397378924825,1.269234741342831,1.1129182531025346,1.2153373157460794,1.0716384448368506,0.9660827890401403,0.9000057863963837,1.0352860654427403,0.7857119694891843,0.2081412552418023,75.41099137187788,0.3424588988014817,0.337358050014979,0.32266276280333356,0.32443628689373477,0.34133757481759386,0.30093918703905453,0.3509923986645159,0.3286481818602711,0.3356811792035771,0.21734405043236807,0.3729308854862396,0.3561446856160474,0.36675200318253287,0.3504401783661784,0.36018005994710645,0.3470361649765337,0.3454029107267633,0.3545011184902401,0.25711984754145123,0.3429777234077765,0.01571770881035438,0.01585694280987439,0.015850382356232273,0.01590695631918072,0.0158312160743423,0.016306819847158455,0.01282312841903442,0.016435829614911943,0.015652823968879397,0.016694916749567697,0.020572102294699524,0.016016235226709558,0.015986649811813164,0.01604418896604028,0.01598366576467737,0.016121053845847944,0.01591516457954172,0.016032483604312166,0.015764562895797626,0.017510102150566503,0.015605775898788359,862.5628277044947
