Zone,1,2,3
t558,-0.0,-0.0,-3.929708134826619e-7
t559,-0.0,-0.0,-3.9148434403605644e-7
t560,-0.0,-0.0,-3.9237259365485493e-7
t561,-0.0,-0.0,-3.7482908234900635e-7
t562,-0.0,-0.0,-3.579627386411938e-7
t563,-0.0,-0.0,-3.4210344233446596e-7
t564,-0.0,-0.0,-3.213069019333557e-7
t565,-0.0,-0.0,-0.0
t566,-0.0,-0.0,-0.0
t567,-0.0,-0.0,-0.0
t568,-0.0,-0.0,-0.0
t569,-0.0,-0.0,-0.0
t570,-0.0,-0.0,-0.0
t571,-0.0,-0.0,-0.0
t572,-0.0,-0.0,-0.0
t573,-0.0,-0.0,-2.4387213013913196e-7
t574,-0.0,-0.0,-2.3664692910806962e-7
t575,-0.0,-0.0,-2.439076400524211e-7
t576,-0.0,-0.0,-2.607961495952985e-7
t577,-1.6677104486818149e-7,-1.3026257889103567e-6,-5.165812067980158e-7
t578,-1.7108321875445232e-7,-1.3542853031956744e-6,-5.638198674475081e-7
t579,-1.7491990635633317e-7,-1.3898589914150712e-6,-6.019595852479539e-7
t580,-1.7663382768944638e-7,-1.410805808369723e-6,-6.333493613652808e-7
t581,-1.7142994451426158e-7,-1.391224264732258e-6,-6.476535307092679e-7
t582,-1.5618542294881548e-7,-1.3693740867955075e-6,-6.516361561249417e-7
t583,-1.3159460060377717e-7,-1.2418385831571102e-6,-6.411027994518629e-7
t584,-1.1563431040637359e-7,-1.0754876224134318e-6,-6.144734027302574e-7
t585,-1.1464781858052149e-7,-1.0083593747551114e-6,-5.565497802973824e-7
t586,-1.2135315408857772e-7,-1.032543500171984e-6,-4.93889966864274e-7
t587,-1.2028801859084292e-7,-1.0668984976331184e-6,-4.650503197772937e-7
t588,-1.2316993498810177e-7,-1.0859716250675733e-6,-4.749430542175043e-7
t589,-1.2288693508922725e-7,-1.0856858866379662e-6,-4.826923040851473e-7
t590,-1.2302294625430088e-7,-1.0837386016168075e-6,-4.727293018769023e-7
t591,-1.207973491105447e-7,-1.093207080898982e-6,-4.6178997497505046e-7
t592,-1.1897940960019029e-7,-1.0784623689491089e-6,-4.577641295714527e-7
t593,-1.0204703371137545e-7,-1.0278082513246744e-6,-4.49558755697575e-7
t594,-8.951385374675535e-8,-9.583966478063904e-7,-4.3064735161464023e-7
t595,-8.917570853432783e-8,-8.886794602586945e-7,-3.919583635262398e-7
t596,-1.000442614359199e-7,-9.1250259203881e-7,-3.525491531777315e-7
t597,-1.0712213791549196e-7,-1.0146409921159027e-6,-3.3607980052414784e-7
t598,-1.2417859595108663e-7,-1.0709516908056157e-6,-3.825197176843079e-7
t599,-1.3877409791323392e-7,-1.1353915865738006e-6,-4.3885992119412887e-7
t600,-1.5361996386118914e-7,-1.2452469796652103e-6,-4.7614192150610383e-7
t601,-0.0,-0.0,-0.0
t602,-0.0,-0.0,-0.0
t603,-0.0,-0.0,-0.0
t604,-0.0,-0.0,-0.0
t605,-0.0,-0.0,-0.0
t606,-0.0,-0.0,-0.0
t607,-0.0,-0.0,-0.0
t608,-0.0,-0.0,-0.0
t609,-0.0,-0.0,-0.0
t610,-0.0,-0.0,-0.0
t611,-0.0,-0.0,-0.0
t612,-0.0,-0.0,-0.0
t613,-0.0,-0.0,-0.0
t614,-0.0,-0.0,-0.0
t615,-0.0,-0.0,-0.0
t616,-0.0,-0.0,-0.0
t617,-0.0,-0.0,-0.0
t618,-0.0,-0.0,-0.0
t619,-0.0,-0.0,-0.0
t620,-0.0,-0.0,-0.0
t621,-0.0,-0.0,-0.0
t622,-0.0,-0.0,-0.0
t623,-0.0,-0.0,-0.0
t624,-0.0,-0.0,-0.0
t625,-0.0,-0.0,-0.0
t626,-0.0,-0.0,-0.0
t627,-0.0,-0.0,-0.0
t628,-0.0,-0.0,-0.0
t629,-0.0,-0.0,-0.0
t630,-0.0,-0.0,-0.0
t631,-0.0,-0.0,-0.0
t632,-0.0,-0.0,-0.0
t633,-0.0,-0.0,-0.0
t634,-0.0,-0.0,-0.0
t635,-0.0,-0.0,-0.0
t636,-0.0,-0.0,-0.0
t637,-0.0,-0.0,-0.0
t638,-0.0,-0.0,-0.0
t639,-0.0,-0.0,-0.0
t640,-0.0,-0.0,-0.0
t641,-0.0,-0.0,-0.0
t642,-0.0,-0.0,-0.0
t643,-0.0,-0.0,-0.0
t644,-0.0,-0.0,-0.0
t645,-0.0,-0.0,-0.0
t646,-0.0,-0.0,-0.0
t647,-0.0,-0.0,-0.0
t648,-0.0,-0.0,-0.0
t649,-0.0,-0.0,-2.756037187724781e-7
t650,-0.0,-0.0,-3.0868490989009854e-7
t651,-0.0,-0.0,-3.5759146289473077e-7
t652,-0.0,-0.0,-4.168833240698224e-7
t653,-0.0,-0.0,-4.265858500972607e-7
t654,-0.0,-0.0,-4.284805196151979e-7
t655,-0.0,-0.0,-4.179874894337243e-7
t656,-0.0,-0.0,-3.9858231435764583e-7
t657,-0.0,-0.0,-3.5206246744678716e-7
t658,-0.0,-0.0,-3.0975272346214325e-7
t659,-0.0,-0.0,-2.9417401647289336e-7
t660,-0.0,-0.0,-3.024132001450636e-7
t661,-0.0,-0.0,-3.101516575371466e-7
t662,-0.0,-0.0,-3.051640035989219e-7
t663,-0.0,-0.0,-2.9809332803243394e-7
t664,-0.0,-0.0,-2.938242163084232e-7
t665,-0.0,-0.0,-2.904565600365108e-7
t666,-0.0,-0.0,-2.757076889344757e-7
t667,-0.0,-0.0,-2.496786573596756e-7
t668,-0.0,-0.0,-2.2082641928208138e-7
t669,-0.0,-0.0,-2.07710051058243e-7
t670,-0.0,-0.0,-2.331053594217084e-7
t671,-0.0,-0.0,-2.7024567822528214e-7
t672,-0.0,-0.0,-2.9195405522380157e-7
t673,-1.4092871556759797e-7,-1.199497477270157e-6,-4.183002535675294e-7
t674,-1.5534677620288676e-7,-1.3405037975464254e-6,-4.604409961197235e-7
t675,-1.6093575249329177e-7,-1.4581608627083575e-6,-5.143082468571464e-7
t676,-1.6215439454789748e-7,-1.4958676031720168e-6,-5.691451484351546e-7
t677,-1.6236901168907496e-7,-1.519724538363211e-6,-6.005630656171199e-7
t678,-1.5820657510164144e-7,-1.5347444665475857e-6,-6.058009137886309e-7
t679,-1.4275335266269368e-7,-1.4669593615444312e-6,-6.032868689269882e-7
t680,-1.4260132894429334e-7,-1.4319506861948718e-6,-6.027699658948767e-7
t681,-1.383854357207956e-7,-1.3654967829204396e-6,-5.798015046811495e-7
t682,-1.3153670718528435e-7,-1.2829489033592492e-6,-5.484133325239106e-7
t683,-1.3800155278800924e-7,-1.2275749471570617e-6,-5.329444820397871e-7
t684,-1.335762768085152e-7,-1.1863536901289298e-6,-5.023133709574368e-7
t685,-1.3166132403988756e-7,-1.1390150488497762e-6,-4.794435800452409e-7
t686,-1.311177059644571e-7,-1.094388779066327e-6,-4.631873807645885e-7
t687,-1.3070566983495047e-7,-1.0814618457864086e-6,-4.4404973972402334e-7
t688,-1.2874873028054937e-7,-1.0800132145211026e-6,-4.2704207432374944e-7
t689,-1.1871311155376001e-7,-1.072569934276973e-6,-4.1968099381965595e-7
t690,-1.1185032438174403e-7,-1.0427567253962446e-6,-4.1855129432640535e-7
t691,-1.0392974731773136e-7,-1.0046459704670287e-6,-4.038384386604128e-7
t692,-1.0368587975473746e-7,-9.475244555941838e-7,-3.823421182141454e-7
t693,-1.0721162538459093e-7,-9.424517444811007e-7,-3.686384736869575e-7
t694,-1.1453631849822011e-7,-9.762421810950626e-7,-3.5847490705847425e-7
t695,-1.2203190293857403e-7,-1.0085462557296388e-6,-3.6171478895156944e-7
t696,-1.3645401343907645e-7,-1.0764600613254835e-6,-3.8467665429012166e-7
t697,-8.463056825163084e-7,-5.694759013213659e-6,-2.3597816983259948e-6
t698,-9.125575862612685e-7,-6.211365752054626e-6,-2.5880769899708316e-6
t699,-9.366147197762782e-7,-6.475651600138231e-6,-2.8698863552085293e-6
t700,-9.451039383204852e-7,-6.4886451142307445e-6,-3.1770142302570232e-6
t701,-9.497538851969664e-7,-6.658651410147955e-6,-3.36620153096452e-6
t702,-9.083442636450449e-7,-6.379682283154933e-6,-3.2818537551134617e-6
t703,-8.614849162047988e-7,-6.1617616591355185e-6,-3.239848927071905e-6
t704,-8.144125595067153e-7,-5.375569705704513e-6,-3.2024623229115965e-6
t705,-8.082563792987753e-7,-5.38521321141543e-6,-3.167608360505695e-6
t706,-8.076383946384636e-7,-5.68014568018858e-6,-3.0308063342825437e-6
t707,-7.96347189263445e-7,-5.672559942571931e-6,-2.9118622565381072e-6
t708,-7.858388789873881e-7,-5.6639580257683715e-6,-2.778192173238478e-6
t709,-7.712005280583369e-7,-5.5952663604015e-6,-2.683393985535694e-6
t710,-7.651573332001308e-7,-5.509636709520436e-6,-2.5977745546236066e-6
t711,-7.641893298825358e-7,-5.560962088271469e-6,-2.5030693999579518e-6
t712,-7.547640070295074e-7,-5.59965985323658e-6,-2.440125719097923e-6
t713,-7.155423089935041e-7,-5.5959886075740784e-6,-2.446164128928957e-6
t714,-6.673386146807226e-7,-5.3936772200789906e-6,-2.429596751337522e-6
t715,-6.354404892381041e-7,-5.316335837151754e-6,-2.372178914917795e-6
t716,-6.177724856278984e-7,-4.955379715626531e-6,-2.219146702884501e-6
t717,-6.411630889330781e-7,-5.007127089237645e-6,-2.1359378786904353e-6
t718,-6.705420939972085e-7,-5.140458451741306e-6,-2.0395426912605385e-6
t719,-7.177200301684084e-7,-5.459428493050398e-6,-2.0866631451996295e-6
t720,-7.894891202859957e-7,-5.936353273705023e-6,-2.2286602158576875e-6
