Resource,Zone,Resource_Type,Cluster,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
TRE_natural_gas_fired_combined_cycle_2,2,Natural Gas Fired Combined Cycle,2,6317.6,0.00039720159929344914,0.0,6317.599602798401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_natural_gas_fired_combustion_turbine_1,2,Natural Gas Fired Combustion Turbine,1,2924.0,0.00026181936015801354,0.0,2923.99973818064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_natural_gas_fired_combustion_turbine_2,2,Natural Gas Fired Combustion Turbine,2,2826.9,3.9014888023245686e-5,0.0,2826.899960985112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_natural_gas_internal_combustion_engine_1,2,Natural Gas Internal Combustion Engine,1,502.70000000000005,0.0,0.0,502.70000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_natural_gas_steam_turbine_1,2,Natural Gas Steam Turbine,1,8249.5,0.0008659088635067431,0.0,8249.499134091137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_nuclear_1,2,Nuclear,1,5120.0,5119.957197915535,0.0,0.042802084465165535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_onshore_wind_turbine_1,2,Onshore Wind Turbine,1,21683.1,21683.051306865807,0.0,0.04869313419320065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_petroleum_liquids_1,2,Petroleum Liquids,1,23.7,0.0028866975421366157,0.0,23.697113302457865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_small_hydroelectric_1,2,Small Hydroelectric,1,11.2,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_solar_photovoltaic_1,2,Solar Photovoltaic,1,1821.5,1821.414313404306,0.0,0.08568659569374582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_batteries_1,3,Batteries,1,1357.5,0.0,0.0,1357.5,3611.0,0.0,0.0,3611.0,0.0,0.0,0.0,0.0
WECC_biomass_1,3,Biomass,1,551.0,0.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_conventional_hydroelectric_1,3,Conventional Hydroelectric,1,46528.0,0.0,0.0,46528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_conventional_steam_coal_1,3,Conventional Steam Coal,1,11415.2,11415.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_conventional_steam_coal_2,3,Conventional Steam Coal,2,2074.5,2074.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_geothermal_1,3,Geothermal,1,1752.4,0.0,0.0,1752.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_hydroelectric_pumped_storage_1,3,Hydroelectric Pumped Storage,1,4567.1,0.0,0.0,4567.1,70790.0,0.0,0.0,70790.0,0.0,0.0,0.0,0.0
WECC_natural_gas_fired_combined_cycle_1,3,Natural Gas Fired Combined Cycle,1,37593.3,7.823470607892255e-5,0.0,37593.2999217653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_natural_gas_fired_combined_cycle_2,3,Natural Gas Fired Combined Cycle,2,12502.4,2.754921738132808e-5,0.0,12502.399972450781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_natural_gas_fired_combustion_turbine_1,3,Natural Gas Fired Combustion Turbine,1,15252.7,8.945627357380694e-5,0.0,15252.699910543728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_natural_gas_fired_combustion_turbine_2,3,Natural Gas Fired Combustion Turbine,2,6281.6,6.848385950983272e-5,0.0,6281.599931516141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_natural_gas_internal_combustion_engine_1,3,Natural Gas Internal Combustion Engine,1,1282.7,0.0,0.0,1282.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_natural_gas_steam_turbine_1,3,Natural Gas Steam Turbine,1,2669.5,0.0007324170942411062,0.0,2669.499267582906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_nuclear_1,3,Nuclear,1,5175.0,5174.964200623428,0.0,0.03579937657161025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_onshore_wind_turbine_1,3,Onshore Wind Turbine,1,20644.2,20644.14569126057,0.0,0.05430873942913195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_petroleum_liquids_1,3,Petroleum Liquids,1,636.2,0.0,0.0,636.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_small_hydroelectric_1,3,Small Hydroelectric,1,1064.3,0.0,0.0,1064.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_solar_photovoltaic_1,3,Solar Photovoltaic,1,14659.8,14659.741840545807,0.0,0.05815945419307411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_distributed_generation_1,3,distributed_generation,1,250535.0,0.0,0.0,250535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_distributed_generation_1,1,distributed_generation,1,1.77e6,0.0,0.0,1.77e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_distributed_generation_1,2,distributed_generation,1,17006.0,0.0,0.0,17006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_naturalgas_ccavgcf_moderate_0,1,NaturalGas_CCAvgCF_Moderate,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_naturalgas_ctavgcf_moderate_0,1,NaturalGas_CTAvgCF_Moderate,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_battery_moderate_0,1,Battery_*_Moderate,0,0.0,0.0,6825.3988428992725,6825.3988428992725,0.0,0.0,69904.3206006334,69904.3206006334,0.0,0.0,0.0,0.0
EIC_naturalgas_ccccsavgcf_conservative_0,1,NaturalGas_CCCCSAvgCF_Conservative,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_advnuclear_atb_moderate_0,1,AdvNuclear_ATB_Moderate,0,0.0,0.0,0.009897470815360925,0.009897470815360925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_storage_metalair_advanced_0,1,Storage_MetalAir_Advanced,0,0.0,0.0,1.1324421031725125e6,1.1324421031725125e6,0.0,0.0,2.2648842063450253e8,2.2648842063450253e8,0.0,0.0,0.0,0.0
EIC_landbasedwind_class1_moderate_0,1,LandbasedWind_Class1_Moderate_,0,0.0,0.0,314579.70913643535,314579.70913643535,0.0,0.0,2.215411757559035,2.215411757559035,0.0,0.0,0.0,0.0
EIC_landbasedwind_class1_moderate_1,1,LandbasedWind_Class1_Moderate_,1,0.0,0.0,0.47292709796254295,0.47292709796254295,0.0,0.0,2.001434067759849,2.001434067759849,0.0,0.0,0.0,0.0
EIC_landbasedwind_class1_moderate_2,1,LandbasedWind_Class1_Moderate_,2,0.0,0.0,0.3539354332604679,0.3539354332604679,0.0,0.0,2.104987650079991,2.104987650079991,0.0,0.0,0.0,0.0
EIC_landbasedwind_class1_moderate_3,1,LandbasedWind_Class1_Moderate_,3,0.0,0.0,0.08030356264700614,0.08030356264700614,0.0,0.0,2.3573991034205104,2.3573991034205104,0.0,0.0,0.0,0.0
EIC_landbasedwind_class1_moderate_4,1,LandbasedWind_Class1_Moderate_,4,0.0,0.0,0.28951252721468673,0.28951252721468673,0.0,0.0,2.298797697070931,2.298797697070931,0.0,0.0,0.0,0.0
EIC_landbasedwind_class1_moderate_5,1,LandbasedWind_Class1_Moderate_,5,0.0,0.0,0.07728929392475546,0.07728929392475546,0.0,0.0,2.367201104274838,2.367201104274838,0.0,0.0,0.0,0.0
EIC_landbasedwind_class1_moderate_6,1,LandbasedWind_Class1_Moderate_,6,0.0,0.0,0.12139072813226964,0.12139072813226964,0.0,0.0,2.2727209505423214,2.2727209505423214,0.0,0.0,0.0,0.0
EIC_landbasedwind_class1_moderate_7,1,LandbasedWind_Class1_Moderate_,7,0.0,0.0,0.04734410453397411,0.04734410453397411,0.0,0.0,2.388048291839212,2.388048291839212,0.0,0.0,0.0,0.0
EIC_landbasedwind_class1_moderate_8,1,LandbasedWind_Class1_Moderate_,8,0.0,0.0,0.059751041152951184,0.059751041152951184,0.0,0.0,2.2864356832573183,2.2864356832573183,0.0,0.0,0.0,0.0
EIC_landbasedwind_class1_moderate_9,1,LandbasedWind_Class1_Moderate_,9,0.0,0.0,0.005867951689851583,0.005867951689851583,0.0,0.0,2.497621488082086,2.497621488082086,0.0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_0,1,UtilityPV_Class1_Moderate_,0,0.0,0.0,0.23590730756545725,0.23590730756545725,0.0,0.0,1.8074062792300571,1.8074062792300571,0.0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_1,1,UtilityPV_Class1_Moderate_,1,0.0,0.0,0.7423396691427593,0.7423396691427593,0.0,0.0,6.3815904034916375,6.3815904034916375,0.0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_2,1,UtilityPV_Class1_Moderate_,2,0.0,0.0,0.1181088461397462,0.1181088461397462,0.0,0.0,0.8810931766865191,0.8810931766865191,0.0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_3,1,UtilityPV_Class1_Moderate_,3,0.0,0.0,0.19558145867535318,0.19558145867535318,0.0,0.0,1.4878578554335895,1.4878578554335895,0.0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_4,1,UtilityPV_Class1_Moderate_,4,0.0,0.0,0.10280145571101874,0.10280145571101874,0.0,0.0,0.7612933523333197,0.7612933523333197,0.0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_5,1,UtilityPV_Class1_Moderate_,5,0.0,0.0,0.06693100831265275,0.06693100831265275,0.0,0.0,0.49056788869439705,0.49056788869439705,0.0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_6,1,UtilityPV_Class1_Moderate_,6,0.0,0.0,0.06111355202173802,0.06111355202173802,0.0,0.0,0.44979815724460204,0.44979815724460204,0.0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_7,1,UtilityPV_Class1_Moderate_,7,0.0,0.0,0.07328455983395708,0.07328455983395708,0.0,0.0,0.5364196971640721,0.5364196971640721,0.0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_8,1,UtilityPV_Class1_Moderate_,8,0.0,0.0,0.044410835613617236,0.044410835613617236,0.0,0.0,0.32747522976848853,0.32747522976848853,0.0,0.0,0.0,0.0
EIC_utilitypv_class1_moderate_9,1,UtilityPV_Class1_Moderate_,9,0.0,0.0,0.00960053976517456,0.00960053976517456,0.0,0.0,0.23211548566162654,0.23211548566162654,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_1_0,1,OffShoreWind_Class3_Moderate_fixed_1,0,0.0,0.0,0.003461017228726481,0.003461017228726481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_1_1,1,OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.002863919152743129,0.002863919152743129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_1_2,1,OffShoreWind_Class3_Moderate_fixed_1,2,0.0,0.0,0.003156440884449273,0.003156440884449273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_1_3,1,OffShoreWind_Class3_Moderate_fixed_1,3,0.0,0.0,0.002402369169807978,0.002402369169807978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_1_4,1,OffShoreWind_Class3_Moderate_fixed_1,4,0.0,0.0,0.002091889775749382,0.002091889775749382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_1_5,1,OffShoreWind_Class3_Moderate_fixed_1,5,0.0,0.0,0.002810662953244079,0.002810662953244079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_1_6,1,OffShoreWind_Class3_Moderate_fixed_1,6,0.0,0.0,0.0026266665457896107,0.0026266665457896107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_1_7,1,OffShoreWind_Class3_Moderate_fixed_1,7,0.0,0.0,0.00150605153488247,0.00150605153488247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_1_8,1,OffShoreWind_Class3_Moderate_fixed_1,8,0.0,0.0,0.0009149257310417592,0.0009149257310417592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_1_9,1,OffShoreWind_Class3_Moderate_fixed_1,9,0.0,0.0,0.0022490972386283482,0.0022490972386283482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_0_0,1,OffShoreWind_Class3_Moderate_fixed_0,0,0.0,0.0,0.003461017228726481,0.003461017228726481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_0_1,1,OffShoreWind_Class3_Moderate_fixed_0,1,0.0,0.0,0.002863919152743129,0.002863919152743129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_0_4,1,OffShoreWind_Class3_Moderate_fixed_0,4,0.0,0.0,0.003156440884449273,0.003156440884449273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_0_5,1,OffShoreWind_Class3_Moderate_fixed_0,5,0.0,0.0,0.002402369169807978,0.002402369169807978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_0_10,1,OffShoreWind_Class3_Moderate_fixed_0,10,0.0,0.0,0.002091889775749382,0.002091889775749382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_0_11,1,OffShoreWind_Class3_Moderate_fixed_0,11,0.0,0.0,0.002810662953244079,0.002810662953244079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_0_18,1,OffShoreWind_Class3_Moderate_fixed_0,18,0.0,0.0,0.0026266665457896107,0.0026266665457896107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_0_19,1,OffShoreWind_Class3_Moderate_fixed_0,19,0.0,0.0,0.00150605153488247,0.00150605153488247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_0_28,1,OffShoreWind_Class3_Moderate_fixed_0,28,0.0,0.0,0.0009149257310417592,0.0009149257310417592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class3_moderate_fixed_0_29,1,OffShoreWind_Class3_Moderate_fixed_0,29,0.0,0.0,0.0022490972386283482,0.0022490972386283482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_1_0,1,OffShoreWind_Class12_Moderate_floating_1,0,0.0,0.0,0.004145102011549246,0.004145102011549246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_1_1,1,OffShoreWind_Class12_Moderate_floating_1,1,0.0,0.0,0.0022955640687417813,0.0022955640687417813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_1_6,1,OffShoreWind_Class12_Moderate_floating_1,6,0.0,0.0,0.0025472812602693176,0.0025472812602693176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_1_7,1,OffShoreWind_Class12_Moderate_floating_1,7,0.0,0.0,0.0017098328077867811,0.0017098328077867811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_1_18,1,OffShoreWind_Class12_Moderate_floating_1,18,0.0,0.0,0.001156828757683624,0.001156828757683624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_1_19,1,OffShoreWind_Class12_Moderate_floating_1,19,0.0,0.0,0.002312906764254724,0.002312906764254724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_1_38,1,OffShoreWind_Class12_Moderate_floating_1,38,0.0,0.0,0.0017812659874381445,0.0017812659874381445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_1_39,1,OffShoreWind_Class12_Moderate_floating_1,39,0.0,0.0,0.0011904920827759847,0.0011904920827759847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_1_68,1,OffShoreWind_Class12_Moderate_floating_1,68,0.0,0.0,0.000791541430051342,0.000791541430051342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_1_69,1,OffShoreWind_Class12_Moderate_floating_1,69,0.0,0.0,0.001298077169421887,0.001298077169421887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_0_0,1,OffShoreWind_Class12_Moderate_floating_0,0,0.0,0.0,0.004145102011549246,0.004145102011549246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_0_1,1,OffShoreWind_Class12_Moderate_floating_0,1,0.0,0.0,0.0022955640687417813,0.0022955640687417813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_0_8,1,OffShoreWind_Class12_Moderate_floating_0,8,0.0,0.0,0.0025472812602693176,0.0025472812602693176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_0_9,1,OffShoreWind_Class12_Moderate_floating_0,9,0.0,0.0,0.0017098328077867811,0.0017098328077867811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_0_28,1,OffShoreWind_Class12_Moderate_floating_0,28,0.0,0.0,0.001156828757683624,0.001156828757683624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_0_29,1,OffShoreWind_Class12_Moderate_floating_0,29,0.0,0.0,0.002312906764254724,0.002312906764254724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_0_68,1,OffShoreWind_Class12_Moderate_floating_0,68,0.0,0.0,0.0017812659874381445,0.0017812659874381445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_0_69,1,OffShoreWind_Class12_Moderate_floating_0,69,0.0,0.0,0.0011904920827759847,0.0011904920827759847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_0_138,1,OffShoreWind_Class12_Moderate_floating_0,138,0.0,0.0,0.000791541430051342,0.000791541430051342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIC_offshorewind_class12_moderate_floating_0_139,1,OffShoreWind_Class12_Moderate_floating_0,139,0.0,0.0,0.001298077169421887,0.001298077169421887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_naturalgas_ccavgcf_moderate_0,2,NaturalGas_CCAvgCF_Moderate,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_naturalgas_ctavgcf_moderate_0,2,NaturalGas_CTAvgCF_Moderate,0,0.0,0.0,164060.37241218178,164060.37241218178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_battery_moderate_0,2,Battery_*_Moderate,0,0.0,0.0,1544.8935950892871,1544.8935950892871,0.0,0.0,15889.92440451124,15889.92440451124,0.0,0.0,0.0,0.0
TRE_naturalgas_ccccsavgcf_conservative_0,2,NaturalGas_CCCCSAvgCF_Conservative,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_advnuclear_atb_moderate_0,2,AdvNuclear_ATB_Moderate,0,0.0,0.0,0.011065576065150391,0.011065576065150391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_storage_metalair_advanced_0,2,Storage_MetalAir_Advanced,0,0.0,0.0,135280.8510440328,135280.8510440328,0.0,0.0,2.705617020880656e7,2.705617020880656e7,0.0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_0,2,LandbasedWind_Class1_Moderate_,0,0.0,0.0,9.52283641858855,9.52283641858855,0.0,0.0,3.9064893277440507,3.9064893277440507,0.0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_1,2,LandbasedWind_Class1_Moderate_,1,0.0,0.0,0.2176764145753668,0.2176764145753668,0.0,0.0,2.242778983009608,2.242778983009608,0.0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_2,2,LandbasedWind_Class1_Moderate_,2,0.0,0.0,0.8257696842812042,0.8257696842812042,0.0,0.0,3.1312193456045305,3.1312193456045305,0.0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_3,2,LandbasedWind_Class1_Moderate_,3,0.0,0.0,0.12013712203408873,0.12013712203408873,0.0,0.0,2.3168929555826745,2.3168929555826745,0.0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_4,2,LandbasedWind_Class1_Moderate_,4,0.0,0.0,87314.91498754082,87314.91498754082,0.0,0.0,5.1391963615336,5.1391963615336,0.0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_5,2,LandbasedWind_Class1_Moderate_,5,0.0,0.0,0.11405153756315062,0.11405153756315062,0.0,0.0,2.3327648762822544,2.3327648762822544,0.0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_6,2,LandbasedWind_Class1_Moderate_,6,0.0,0.0,0.45512801257978,0.45512801257978,0.0,0.0,2.882633304638495,2.882633304638495,0.0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_7,2,LandbasedWind_Class1_Moderate_,7,0.0,0.0,0.06528389501407994,0.06528389501407994,0.0,0.0,2.393144991025159,2.393144991025159,0.0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_8,2,LandbasedWind_Class1_Moderate_,8,0.0,0.0,0.03500681904580466,0.03500681904580466,0.0,0.0,2.4011708157807687,2.4011708157807687,0.0,0.0,0.0,0.0
TRE_landbasedwind_class1_moderate_9,2,LandbasedWind_Class1_Moderate_,9,0.0,0.0,0.008877388988454051,0.008877388988454051,0.0,0.0,2.448309158485883,2.448309158485883,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_0,2,UtilityPV_Class1_Moderate_,0,0.0,0.0,0.3923956221277994,0.3923956221277994,0.0,0.0,3.088002980181228,3.088002980181228,0.0,0.0,0.0,0.0
