Zone,1,2,3
t35,-5.1770781608000005e-8,1.100186943690561,0.2802568437478387
t36,-2.4719216806357735e-7,1.1001865447183095,0.28024856889298205
t37,-4.230192863046458e-7,1.1001863400404774,0.2802481591538975
t38,-2.3073346189880562e-7,1.1001865022555162,0.28024831299698744
t39,-4.963863041585205e-8,1.100186685610872,0.28024848365230115
t40,9.731227506042445e-8,1.100186903798679,0.2802486147820781
t41,7.888791634028058e-7,0.8199375516754929,-6.271560166401219e-7
t42,1.3496851848328242,0.032835375250582124,-1.3888398511525587e-7
t43,4.3183690266285025e-5,1.3547948925627776e-6,0.6633439421584902
t44,4.140090401580322e-5,1.8881372387582012e-6,0.6633509341912461
t45,4.341822422902435e-5,1.6836762774676131e-6,0.663353067631726
t46,0.00011573537301624616,1.5419346501394525e-6,0.6634253904202172
t47,1.1048636840063832,2.0838346771923423e-6,1.7681732878885505
t48,1.1053397289337015,0.00045477519097221947,1.768649348042643
t49,0.4872667474248565,6.029888559235855e-6,1.1505723163696995
t50,2.7258098663487225,3.0664481810973196e-6,3.389115287480663
t51,2.7258294752279655,2.0700643833275e-6,3.3891347537763754
t52,2.725837288232917,1.7947857148121104e-6,3.3891421771648536
t53,2.725832770000001,1.576375387983908e-6,3.3891375196839655
t54,2.7258176831396987,1.761216440659092e-6,3.3891217727511846
t55,0.6094649832323382,1.4893676536907776e-6,1.2727697656802763
t56,4.1971316217694995e-5,2.6504136990170443e-6,0.6633470364343387
t57,2.5008709183445077e-7,1.1001767762552692,6.9587518597430655
t58,-9.300863567556925e-8,1.1001853932496755,6.958765496982478
t59,-4.212016059031731e-7,1.1001841762829476,0.2922703614408266
t60,-3.86271083865705e-6,1.1001810242321333,0.280244232127528
t61,-3.4712353320380074e-7,8.899447271264068,0.2802468346946941
t62,-2.775152736823287e-7,8.899441814591565,0.2802467269440786
t63,-9.453105306609607e-8,8.89944546428339,0.28024690525057677
t64,1.414697790637756e-7,8.899446323133047,0.28024715545412554
t65,6.42806069505738e-7,8.899424666649287,0.2802257959467563
t66,0.0006752480555353204,2.6046582298000347,1.0964992569184072e-6
t67,4.168214320736155e-5,2.6040244911502644,0.6633415364242087
t68,4.046584675903157e-5,2.604021987063113,0.6633459248525029
t69,3.992427090309612e-5,2.036902640112796e-5,0.6633455422856405
t70,4.089904702125196e-5,1.1036086193883557e-5,0.6633465136449163
t71,4.746825326319418e-5,8.00282002356971e-6,0.663353095434048
t72,7.696111737744972e-5,7.868847107242625e-6,0.6633825575521113
t73,2.714976504996255,6.800116561750431e-6,3.378271872402275
t74,2.7259485210936916,7.28015930413387e-6,3.3892434730462586
t75,2.7260134143692163,4.827661604288746e-6,3.3893083863165256
t76,2.726049372317124,3.2776189110668905e-6,3.3893441395948325
t77,2.726134578182544,2.9875868517393757e-6,3.3894288894663163
t78,2.726238675967194,2.4527247828645163e-6,3.3895306125055424
t79,2.726209765513248,1.9548711323223117e-6,3.3895010328349913
t80,2.7259640116965764,1.8018568633553466e-6,3.3892604362336223
t81,5.646461018915623e-7,1.1001816675089473,6.958232999207592
t82,3.50294398180836e-8,1.1001813912643836,6.95819832697035
t83,-4.510227897959379e-7,1.1001807584766359,0.28024460377442206
t84,-2.4156403895249797e-6,1.1001787098676463,0.2802409069389541
t85,-7.61885790500629e-5,1.1001049304651167,0.2801669546581655
t86,-1.6179578008856776e-5,1.1001648763690728,0.28022686999663243
t87,-1.2225229584060477e-6,1.1001799284577296,0.28024182465004843
t88,-2.40994497967025e-7,1.1001810345117597,0.28024280533800666
t89,2.631513824617703e-7,1.1001814945144368,0.28024198971901504
t90,1.474409336911179,4.744740212631772e-6,-1.452988483857906e-6
t91,0.0002667442364645801,2.5364490335379585e-6,1.1339661141940747e-5
t92,7.940681714057855e-5,3.4038066335181755e-6,0.6633733884086764
t93,0.00013389230145930745,3.5723000947826383e-6,0.6634297273333903
t94,0.00022299086673816416,3.7552127598477007e-6,0.6635189266695479
t95,0.0002869556232964651,3.6631396561995787e-6,0.6635829699971879
t96,0.00037141365468208374,5.8182631633427495e-6,0.6636674136054935
t97,4.738939987580714,2.057419382475893e-6,5.402247952676937
t98,5.194946492824831,1.1725810318153869e-6,5.858254295044312
t99,5.195276185149615,1.5144030219920142e-6,5.858583232275735
t100,5.195280520313272,2.1733189643223606e-6,5.858586753130252
t101,5.195280549062828,2.0946086122146108e-6,5.858586280520119
t102,5.195279890655379,1.711931502588354e-6,5.858585391746592
t103,5.195210779452793,7.771425254504264e-7,5.8585166164307205
t104,2.6843733556609615,8.424942736006501e-7,3.3476828008702135
t105,1.3758082040279794e-7,1.1001839857298876,6.785074669018129
t106,-3.775382646173275e-8,1.1001839982454664,6.785061074877142
t107,-2.3890238036824753e-7,1.100183790364748,0.2802721534625104
t108,-7.336627216773226e-7,1.1001832979980335,0.2802494524688307
t109,-2.80971088849079e-6,1.100181251928547,0.28024685861761917
t110,-1.9017819289700726e-6,1.100182197314168,0.2802476809387622
t111,-3.7326449272362817e-7,1.1001837546908297,0.2802491838379557
t112,-3.8151335638676097e-8,1.1001841462844721,0.28024951890667155
t113,1.8645473515300764e-7,1.1001846500876178,0.2802493893587002
t114,2.160477602919327,1.0833583875525308e-6,3.354189843395079e-7
t115,3.808629785163726e-5,1.206778496134751e-6,0.6632893871741431
t116,0.00010948613254940156,1.3925570374514113e-6,0.6634209131056502
t117,2.5431563188137587,1.4992180672267511e-6,3.2064681115382867
t118,2.684448409106695,1.419583516486412e-6,3.347760240279653
t119,2.833063614805269,4.416006827837065e-6,3.4963754018443347
t120,3.858792893322076,4.187309128082463e-6,4.522104669533389
t121,6.295383080175161,1.1001408881922519,6.958714598475463
t122,6.295407869636858,1.1001655244006285,6.958739328618579
t123,6.295428208834402,1.1001860416713125,6.958759149969794
t124,6.295430333776658,1.1001885345491917,6.958759134682982
t125,6.295429324765973,1.1001874179548492,6.958751717546297
t126,6.295418493665203,1.1001760929843147,6.958723970726303
t127,6.295392381084451,1.1001498957259814,6.958673780239785
t128,1.0419018282232923e-6,1.1001834386337788,6.9586824199948705
t129,1.1299682661676567e-7,1.1001957372822648,6.958660344153892
t130,-3.2786823753530496e-8,1.1001956746074604,0.28028904298375273
t131,-1.848587086575661e-7,1.1001955383051885,0.2802582270510159
t132,-3.500077085665583e-7,1.1001953762005217,0.2802576634357009
t133,-4.3242021363382346e-7,1.1001956146198302,0.28025757210101576
t134,-3.364832754527929e-7,1.1001957926516623,0.28025762494460776
t135,-2.294350004771342e-7,1.1001956790798968,0.28025766953330167
t136,-9.492540726094365e-8,1.1001959090825344,0.2802577327305319
t137,1.9588315454037813e-7,1.1001686075195187,0.28022889474205614
t138,4.75979812977577,8.845946316478444e-7,-7.625883303106944e-7
t139,3.350536863580328,9.529319288346058e-7,2.197719143937213e-6
t140,3.5342738236895497,1.0553609402027628e-6,4.197603799790369
t141,4.759349332432292,1.157644296176308e-6,5.422680853882016
t142,4.974509472431378,1.062841312360176e-6,5.637841027288958
t143,5.195219863149863,8.281785815076107e-6,5.858551434225405
t144,5.495812906620267,0.30057479367820966,6.159144434653868
t145,5.975191092898959,0.7799456402282404,6.638511012797639
t146,5.975200980270307,0.7799551263454825,6.638520527599045
t147,5.975205336646764,0.7799595280873307,6.6385235271775045
t148,5.975229703480772,0.7799840479841866,6.6385328574320255
t149,6.00151525099894,0.8062702587371025,6.633872155437353
t150,5.975230509547383,0.7799845003410439,5.405078211326646
t151,5.195227787477423,8.842606164765009e-6,2.1271384614207514
t152,2.3555805754729286e-7,1.1001941090974308,1.822788591191807
t153,7.098604364354341e-8,1.1001941180250674,1.8224592942680389
t154,-1.7057319005548305e-8,1.1001939866355033,0.28025900775730817
t155,-1.1505202990713597e-7,1.1001938769810211,0.2802547421135274
t156,-3.04435552023561e-7,1.1001936833611439,0.2802544129256947
t157,-6.670915236472309e-7,1.1001933215503616,0.28025400937487793
t158,-8.268097922633235e-7,1.1001931880464233,0.2802538401608852
t159,-4.2335406364228593e-7,1.1001936606835236,0.2802542397992311
t160,-1.6463566091357573e-7,1.1001940875321807,0.2802544946515784
t161,-3.512273292382501e-8,1.1001958419840392,0.28025457737105636
t162,7.620305587580642e-7,3.0819988377197555e-6,-1.1290556554948916e-6
t163,2.8861930272511884,9.624411537972814e-7,3.88827382028681e-7
t164,5.8814175650335995e-5,9.636279536554708e-7,0.6633769294957146
t165,3.213181541470634,1.1174887999280413e-6,3.8765022639298836
t166,4.332797237973199,9.026237162742266e-7,4.99611880460496
t167,5.195149561394676,1.5210362522098189e-6,5.858470656011763
t168,5.195244400970676,1.573633866395752e-5,5.858565482451165
t169,6.295212992261525,1.0999627496708655,5.694647623352826
t170,6.295388449393544,1.1001358489860502,5.694820451869538
t171,6.295409369579707,1.1001566315803284,5.694836735229048
t172,6.295426176422832,1.1001734105591212,5.694801721193952
t173,6.295429043665885,1.1001761742100824,3.5836142114262466
t174,6.295404938936469,1.1001520161756193,1.5357693318041947
t175,5.19524955695057,1.132039082026766e-5,0.4352884043201235
t176,9.336313836124197e-7,1.100193117148629,0.2811609711814524
t177,2.7509232688340113e-7,1.1001936777302581,0.28034243365597367
t178,1.3753090041952972e-8,1.1001934715634323,0.2802593276491117
t179,-2.3063236937278665e-7,1.100193112150256,0.28025648217034177
t180,-5.089724078618661e-7,1.100192827490749,0.2802559867987069
t181,-6.872577447598159e-7,1.1001927368191502,0.2802557473307525
t182,-5.281270869929324e-7,1.100192979895834,0.28025584888381005
t183,-2.8855356628131186e-7,1.1001935164923147,0.28025606979796747
t184,-1.0151873694108582e-7,1.10019469831109,0.280256214136667
t185,1.1969679003461678e-7,1.1002040991945383,0.28025547709392257
t186,4.102823864902247,3.0573990419880906e-6,-9.052855417583217e-6
t187,4.759730987322373,2.898157252510331e-6,1.1630303504092985e-6
t188,3.5555603166710563,2.707027582890807e-6,2.9549820893316543
t189,4.759728747109701,2.835701404039574e-6,4.1591620240222
t190,5.002488783415658,3.247625872257522e-6,4.401931421978557
t191,5.041163585848286,7.204348591766493e-5,4.440604591379628
t192,5.6755893613130555,0.48058884533924723,5.075027659952475
t193,6.135252886744389,0.9400216237694287,6.135232885416994
t194,6.135313378904153,0.9400719690928275,6.135291955571226
t195,6.13532709083096,0.9400861848775188,6.1353007280869365
t196,6.135368113058375,0.9401284572113557,6.1345348186547
t197,6.135436048386595,0.9401981440964532,1.6140675635223931
t198,6.135331776207992,0.9400925119302158,0.23935038547554321
t199,2.2588520630833053e-5,1.0996048919905401,0.27976443224882924
t200,3.2865431603612236e-7,1.1001957062915966,0.28026499531982996
t201,-8.325570943401872e-8,1.100195649565408,0.28026165171748635
t202,-5.00614800652879e-7,1.1001954905917446,0.28025659560536087
t203,-1.3528337933197016e-6,1.1001946097611848,0.28025485102916925
t204,-3.917928466152918e-6,1.1001921192481414,0.2802520241639566
t205,-1.2319480072769122e-5,1.1001843082422245,0.2802435719070645
t206,-1.8801798968530514e-5,1.100178807004229,0.28023705057972365
t207,-4.575854343044817e-6,1.1001985277634367,0.2802512509036487
t208,-1.4855567805119454e-6,1.1002381794303862,0.28025429533828794
t209,-5.303396273420348e-7,1.7792260707640022,0.2802548259326627
t210,2.1401420011220836e-6,4.6708191482412476,-0.00020336644942291646
t211,0.6800275715870839,7.951028389434694e-6,6.458569687626914e-8
t212,5.20763646774392e-5,5.46756276404085e-6,2.238468416062098e-5
t213,0.6794810177716973,6.128393648923617e-6,0.6794616071953342
t214,0.7231619738729407,6.421707503480845e-6,0.7231610605486427
t215,1.343244100002949,1.0404678665200402e-5,1.3432305430799958
t216,1.406125717967093,0.06279508025798786,1.4061116433592953
t217,0.4466842457280651,0.4465938484505049,1.110007553734882
t218,2.7258384344946758,6.4229836517269095e-6,3.3891610034760338
t219,2.9871606524353345,3.1852190711720725e-6,3.650480889974885
t220,5.19518071606001,2.337469355756142e-6,5.509870999165377
t221,5.195241786844457,2.595692500779779e-6,5.509858959691323
t222,5.195240326437015,2.1101389233861557e-6,0.4975886066145986
t223,2.1129842434402797e-6,1.10016995662003,0.2802625638894786
t224,2.266448633750434e-7,1.1001947598763708,0.28026121041139723
t225,5.94782418820916e-8,1.1001948469651062,0.28025571925929155
t226,-9.58684496289155e-8,1.1001948830287527,0.2802548127562298
t227,-2.985191295385093e-7,1.1001950784750205,0.2802544349004932
t228,-8.237122437712256e-7,1.1001975270859101,0.2802538514016193
t229,-2.3781151413021658e-6,1.1002242222839251,0.2802522680930492
t230,-2.790566575239691e-6,1.377925565056157,0.2802518390337512
t231,-1.597803668514865e-6,6.295137432608255,0.280253028374864
t232,-6.07894919886387e-7,6.295390739242545,0.280254013717365
t233,-1.934088877805241e-7,6.295420399486432,0.2802541716642458
t234,4.980545676239116e-7,6.859040910183972e-5,-9.275239088313849e-7
t235,5.1560353485911165e-6,7.790474054345176e-6,2.0645695416642704e-6
t236,5.714177332183288e-6,7.582392975809964e-6,0.6633257412986202
t237,7.616074534920029e-6,5.098061490698423e-6,0.663330824191305
t238,2.291938239980178e-5,7.946069766457083e-6,0.6633467110635275
t239,5.8457392107370146e-5,3.698006164864461e-5,0.6633822105418711
t240,0.09760843477611444,0.09757806368229872,0.7609320242183811
t241,2.7258021190864747,1.4382596196346306e-5,3.3891253193169213
t242,3.5985947864216024,1.3760599197960242e-6,4.261917630966914
t243,5.1952416266518515,1.2309759765482053e-6,5.858562847954478
t244,5.1952469947336,2.07905470690772e-6,5.8585563739538875
t245,5.19524672635559,1.9485070922761344e-6,4.700100188738949
t246,5.19520188391466,1.2512422887201022e-6,1.5853039413065748
t247,3.887852467704345e-7,1.100193558866516,0.2802808658491125
t248,9.633140011315211e-8,1.1001939326426888,0.28025895385041316
t249,-1.902152610760598e-9,1.1001939177300935,0.2802549674856238
t250,-1.0236977066327779e-7,1.100193857111734,0.28025441829586206
t251,-3.0459145148489907e-7,1.1001937577316743,0.2802541146488861
t252,-9.928583810845317e-7,1.1001933601244804,0.28025339542562355
t253,-1.8858045237933243e-6,1.1001948658765002,0.280252493640639
t254,-1.7164758150849642e-6,1.1002120648216862,0.2802526564240035
t255,-8.943359511854389e-7,2.0465156066365706,0.28025347833452063
t256,-3.8559066081551666e-7,8.899402217309321,0.2802539795673819
t257,-1.2685059924457256e-7,8.899421976797758,0.28025408909467453
t258,3.355789165824805e-7,2.6040031900872034,-9.273453737714071e-7
t259,2.2910439539914934e-6,2.6039887903844656,9.403609318928248e-7
t260,2.535752974900619e-6,2.60398635853209,0.6633234841247396
t261,3.0712702120883236e-6,2.603985275600713,0.66332609200746
t262,6.682324058766718e-6,2.603988172404658,0.6633301185662442
t263,2.942191755564175e-5,2.6040093839334255,0.663352906523474
t264,0.10631602574905413,2.7102933606288624,0.7696393531405693
t265,0.13366002938862925,0.12552514527863534,0.7969850685685254
t266,2.7258164565890786,2.5724393272405787e-6,3.38914119338007
t267,5.1952202609758515,1.7158646296112182e-6,5.858543920663392
t268,5.195244815741464,2.911168707428955e-6,5.8585640157413135
t269,5.195245284448501,2.9470753626062447e-6,5.85855916719302
t270,5.195234215290112,1.2566520835235143e-6,5.858551229454021
t271,6.637267711227449e-7,1.1001917860966217,6.785027810807163
t272,7.119349828977463e-8,1.10019376356802,0.49743244769099043
t273,-6.909695110088968e-8,1.100193909898685,0.2802577167205429
t274,-2.1919087651231247e-7,1.1001939109559877,0.28025516047377824
t275,-6.644359123786822e-7,1.100195104397758,0.2802545065771806
t276,-2.2135911934898303e-6,1.1002077724913242,0.2802529202887542
t277,-4.2670559448564685e-6,1.1009593533626565,0.28025084540245815
t278,-8.859234696135865e-6,8.899259449700846,0.28024624397474696
t279,-7.522331117460241e-6,8.899407318469176,0.2802475781504997
t280,-1.219688747076274e-6,8.899434954654662,0.2802538555315398
t281,-2.2509542735213198e-7,8.899438171638655,0.28025277300142754
t282,6.606733729116695e-7,2.6040076093783213,-1.7466102393816965e-6
t283,2.9530283119673314e-6,2.6040061202795526,4.611559969091343e-6
t284,3.287258959327511e-6,2.604005074788456,0.6633257963791266
t285,3.8921989073267024e-6,2.604003389756113,0.6633287268146035
t286,6.263024988511563e-6,2.604004376804145,0.6633313834175578
t287,2.49893724433618e-5,2.604020661271775,0.6633501385197356
t288,0.00013094233735627052,2.6041218963394837,0.6634560249437645
t289,0.07131629685796242,2.675301745280796,0.7346345392736893
t290,0.5783351047385248,8.093069324111569e-5,1.2416527443281042
t291,2.725799383557547,1.4410310786449069e-5,3.389113452373336
t292,2.725830794555767,5.678966166369961e-6,3.389128339961734
t293,2.7258744041747587,4.51951437829112e-6,3.389066416952846
t294,2.725849160007504,3.195889476931568e-6,3.013294745276389
t295,2.743533665169413e-6,1.1001450300861866,0.496801669643526
t296,3.688288784965989e-7,1.1001968748463449,0.280332685927261
t297,4.3385582859761366e-8,1.100205978864996,0.2802574650468112
t298,-1.3565000880589304e-7,8.899448643628373,0.28025307510440656
t299,-7.675849630525157e-7,8.89944706163851,0.280251982323855
t300,-2.4222191110961673e-6,8.899447036389674,0.2802501551915429
t301,-5.418929781369785e-5,8.899390009708409,0.28019835422555245
t302,-0.280205441678812,8.619241945655254,4.711381142187582e-5
t303,-0.00042665584783035205,8.89902189472906,0.2798258344307692
t304,-6.365473142665231e-6,8.899442298957391,0.280245879942276
t305,1.2120842177589843e-7,8.566674029895637,-8.648433227017164e-7
t306,5.734419072248671e-6,2.6040139697352247,5.857924487064744e-7
t307,7.197606810122557e-6,2.6040139243789446,0.00027799722778836016
t308,7.654121428590463e-6,2.6040140471178614,0.6633217923979604
t309,8.326583629178205e-6,2.6040139518149488,0.6633264673488206
t310,9.391765772760236e-6,2.604014379315714,0.6633279277358154
t311,1.334423618185595e-5,2.604016217600099,0.6633319036934506
t312,3.2328038892086376e-5,2.6040309782322457,0.663350921824525
t313,0.07112746646200517,2.6750884308441205,0.7344530878438215
t314,2.724945708881619,4.149867258220426e-6,3.38827056371972
t315,2.725795564884953,1.482505329280093e-6,3.389118987936891
t316,2.7258595384692406,9.954176595877816e-7,3.389172794341486
t317,3.575636731317717,8.961950330174626e-7,4.10476968896091
t318,3.5756559986108387,6.619508508980637e-7,3.2348507553776975
t319,6.737492564292301e-7,1.1001946312346287,0.28039436083286984
t320,2.0201211758208472e-7,1.100194623226184,0.28026259071171283
t321,1.227905879869508e-7,1.1001985505253349,0.280256087453876
t322,3.5075064259944826e-12,1.1001947241553978,0.28025556573488475
t323,-8.767290290236873e-8,1.1001951286818996,0.28025540553441175
t324,-3.3316280261507065e-7,1.1001986379606834,0.2802551171438459
t325,-2.251412738680104e-6,1.100260515048602,0.28025318921317605
t326,-6.206624114027477e-6,2.0490899732422703,0.28024923012098457
t327,-8.55157139792894e-7,8.899380438160591,0.2802545740156648
t328,-2.5158871356920273e-7,8.899431763713098,0.2802551440741938
t329,-6.42412814873805e-8,8.899430833875071,0.2802455995944366
t330,6.365295131163853e-6,2.604008789468252,-0.000186921688585805
t331,1.0472622472443164e-5,2.604009776401551,2.1809999735612917e-7
t332,1.0544663194704653e-5,2.6040083866958352,0.6632510719694631
t333,1.0852044925932266e-5,2.6040060006983756,0.663334507326142
t334,1.1380907928652221e-5,2.604005668229218,0.6633365118796702
t335,1.3804681055198936e-5,2.604006936718645,0.6633390545122386
t336,2.5954864610715305e-5,2.604017297780645,0.6633515393899917
t337,0.04128178842338667,2.6449218158679804,0.7045962078450806
t338,0.5406712417851167,7.642179979509024e-5,1.2039797666560061
t339,2.7257357907938595,4.629428996310901e-5,3.389008851510195
t340,2.7260107244860983,2.468871542369993e-5,3.389116890376517
t341,2.7261957755597592,2.1703087039714634e-5,3.387693478271113
t342,2.7260687747021684,2.3083342641897025e-5,2.457260381117843
t343,1.986790078687215e-5,1.0999135409773304,0.28200710631252823
t344,7.606408718338385e-7,1.1002142038968352,0.28044174256492593
t345,-2.598978079629973e-6,8.899440352400456,0.28027837528710553
t346,-2.851960563669959e-6,8.899444418584624,0.2803068798086978
t347,-3.4221316138878955e-6,8.899445967777126,0.2802615906664017
t348,-4.240183873756927e-6,8.899445790342977,0.2802545579567649
t349,-5.585819431760533e-6,8.899444723863843,0.2802511451828514
t350,-1.996913596492669e-5,8.899428055610175,0.28023608762011143
t351,-8.123081214826112e-5,8.899348254579465,0.2801744896922916
t352,-2.348428379378687e-5,8.899405437114769,0.28022864748494886
t353,3.0904877927867014e-6,2.6045606389243603,-5.0206542662552245
t354,1.132104570264979e-5,2.6040122042945177,-1.1192510816233134e-5
t355,1.2226266677718653e-5,2.6040072561736656,9.519804696518111e-5
t356,1.5809801276995303e-5,2.6040087158759007,0.6632877306080635
t357,2.251777737917131e-5,2.604003384191055,0.6633340879386845
t358,3.3532927977108144e-5,2.604005754507028,0.6633518070392849
t359,6.62986268484557e-5,2.6040168155630585,0.6633845128806349
t360,0.00016669511424451786,2.604080078208162,0.6634851522803739
t361,2.4555798625291198e-5,2.6040289685411446,0.6633505753145743
t362,0.4421907734603679,0.00011150282452573986,1.105516757399988
t363,2.725776250540119,3.76659921142341e-6,3.3891018953926597
t364,2.7257901587719746,1.7530570357481604e-6,3.3891145673932144
t365,2.72579109835429,1.2553388361688818e-6,3.389114439783967
t366,2.7257897441332957,1.2367527497408681e-6,3.3891122429804277
t367,0.5276176026921945,6.78322428335161e-7,1.19099170710519
t368,1.4919394440608069e-7,1.1001950908880984,1.6608942192721574
t369,1.1636858420271087e-7,1.1001954307322759,0.2802585076372604
t370,8.516357494519293e-8,1.100200028723,0.28025564517483825
t371,1.2019653452551325e-8,1.1002212226635457,0.28025541146766003
t372,4.5398667922550995e-8,1.5955552949705731,0.2802554386483739
t373,6.738089297773131e-8,8.899428255205033,0.2802554271727586
t374,-8.023138661265512e-8,8.899453621555166,0.2802552488872881
t375,-6.514617091753021e-7,8.899451776459799,0.28025466945239763
t376,-4.435234730948646e-9,8.89945325487752,0.2802553011922952
t377,4.893120208054027e-7,8.619198579479987,4.4547662230857137e-7
t378,0.3437469636803092,2.9477552591942886,3.7212258494936324e-7
t379,8.710409517919487e-6,2.6040169006207488,0.6633177072971849
t380,7.992383816671128e-6,2.604016127418658,0.6633336487860713
t381,7.5747058768452154e-6,2.6040155542945205,0.6633335893059172
t382,7.801821957675936e-6,2.6040156689875826,0.6633338501653068
t383,8.606233693473283e-6,2.60401618021782,0.6633346545817054
t384,1.1883477420627853e-5,2.6040188520303693,0.6633379417428031
t385,3.3277401317880404,5.931739479281883,3.991066370664
t386,4.475802839779734,2.466964353384736e-5,5.139129043625143
t387,5.1952529241446666,1.3123072950158407e-5,5.85857890198895
t388,5.195259924597857,1.2856742763446982e-5,5.85858523837701
t389,5.195264554157438,1.760149212172732e-5,5.858588106735391
t390,5.195263811091435,1.9657084164303526e-5,5.858581638835616
t391,5.195212519947679,1.514698744130009e-6,5.858524612365781
t392,2.2660107449235654e-7,1.100199193568912,6.784979224113842
t393,9.573371077434324e-8,1.1002011772752767,1.3949554727161646
t394,5.645776447716457e-8,8.557393520641872,0.2802570867195497
t395,2.8510342048380115e-8,8.557365698984926,0.28025619468386875
t396,-9.63842823392139e-10,8.557375561783534,0.2802556309543385
t397,3.266310064318251e-8,8.898927271445583,0.2802555599518212
t398,1.9535395473422572e-7,8.899437779938188,0.280255698273856
t399,6.440151898963022e-7,8.899450047515638,0.28025613331142
t400,1.5915001751447513e-7,8.899451623545529,0.2802556247543396
t401,7.205738474544289e-7,8.899452951599269,0.2802559802721087
t402,5.195262169584386,7.799270168406334,7.942631113735861e-7
t403,5.195394672916859,7.799402463899282,5.858705171340875
t404,6.295442969307767,8.89945085976809,6.958768390819596
t405,3.2928336435280223,5.896840798283081,3.9561598510591174
t406,1.8771573964887232e-5,2.604025748457788,0.6633450677978925
t407,2.989623138957251,5.59362922838533,3.6529494138767173
t408,3.292829861873924,5.89683469054194,3.9561561381364854
t409,5.459115961749258,8.06276082694629,6.122438874859606
t410,6.295262846350855,8.898910941794247,6.958583423089914
t411,6.295431140950706,8.89942592839899,6.958748723332875
t412,6.295435128202395,8.899438066884402,6.958749575760753
t413,6.295431690247705,8.899445220689861,6.958738772933403
t414,6.295410557427808,8.89943758285416,6.958707723352951
t415,1.6401342479554508,8.89944542901573,6.95860867849246
t416,5.2893034049930966e-6,8.899452298717692,6.957731951743899
t417,2.708524003958525e-6,8.899449221893153,2.028472886748723
t418,8.476791037344217e-7,8.899425983643551,0.2802714036411571
t419,-9.931085554582264e-8,8.899441721210923,0.28025818392334
t420,-3.1126393023558296e-7,8.899447560188731,0.2802575526099937
t421,-1.8081248761997462e-6,8.899438754400476,0.2802551511157643
t422,-1.7588224204147459e-6,8.899447634966917,0.28025470029568694
t423,-1.183326003018942e-6,8.8994463284939,0.28025524044657435
t424,-8.756033227892643e-7,8.899433488877083,0.2802552818431984
t425,2.0071823908484745e-6,8.899442780851324,0.2802510506719899
t426,6.014986323430143,8.619176336150078,1.0185166284276352e-5
t427,6.279365390659396,8.883371064327306,0.2643201765928549
t428,4.759090701500593,7.363093701208917,5.422218859266357
t429,0.0001497502949673733,2.603907386034567,0.663471713094499
t430,3.419581158923162,6.023293569519863,4.082904674387163
t431,4.758275146699575,7.361968057001134,5.421597511811833
t432,6.295408869870374,8.899408948023353,6.958729782792623
t433,6.295383339017637,1.1001241548925598,6.95870900222391
t434,6.295387399247458,1.1001280963025053,6.958713038145203
t435,6.295448071195038,1.1001888669996946,6.95877300942618
t436,6.295453654138417,1.100194413652991,6.958776634481322
t437,6.295451640266197,1.1001924886894248,6.958770750766748
t438,6.295413244187614,1.1001538545624459,6.958725854592063
t439,6.295385253906746,1.1001259083515011,6.958687565542751
