Line,1,2,Total
AnnualSum,4.51208787597205e8,1.4583224847686145e9,1.9095312723658195e9
t1,53194.90572316706,183152.02954752065,236346.9352706877
t2,53215.229629268026,183124.40115466842,236339.63078393645
t3,53215.05784860071,183123.40304579475,236338.46089439545
t4,53215.240290377915,183122.92826267588,236338.1685530538
t5,53215.12497383594,183122.75669586123,236337.88166969718
t6,53215.22680221627,183125.36684785408,236340.59365007034
t7,39590.522389215876,183154.62964687814,222745.15203609402
t8,36738.82419762336,183155.9746843916,219894.79888201496
t9,36147.44249405116,183155.73442945653,219303.17692350768
t10,53210.28895110938,183183.8803762278,236394.16932733718
t11,53209.94005851336,183115.33178578704,236325.2718443004
t12,53210.245388902644,183115.7423084687,236325.98769737134
t13,53217.17297436111,183116.21818846272,236333.39116282383
t14,53217.288588331576,183116.22208779122,236333.5106761228
t15,53217.07586453957,183116.32911740732,236333.4049819469
t16,53217.172801210145,183116.66711518093,236333.83991639107
t17,53217.07032745403,123324.56593159135,176541.6362590454
t18,53214.97056160692,174745.54744166246,227960.5180032694
t19,53214.95903230811,183157.41996407643,236372.37899638453
t20,36146.974619336346,183156.89319624827,219303.8678155846
t21,36266.67712195487,183156.63495150988,219423.31207346474
t22,53214.50843145278,183125.09081653666,236339.59924798942
t23,38739.010601823065,183156.5112442739,221895.52184609696
t24,53163.81914763475,183153.67284670126,236317.49199433601
t25,53215.596837006575,183159.82602208474,236375.4228590913
t26,53216.41823308508,183151.73660886084,236368.1548419459
t27,53216.324123441336,183149.79576474335,236366.11988818468
t28,53216.38264205165,183151.27035182636,236367.652993878
t29,53216.355995189486,183149.28324957544,236365.63924476493
t30,53216.356382923404,183149.27695292034,236365.63333584374
t31,53216.436117011624,183150.67983529298,236367.1159523046
t32,43002.611156569445,183168.71267402984,226171.32383059929
t33,35942.22064132754,183184.10266110272,219126.32330243028
t34,53213.68073619806,183185.28242908762,236398.96316528568
t35,53213.67847544075,183147.15131063334,236360.8297860741
t36,53213.67812115184,183144.98399233978,236358.66211349162
t37,53213.68554348863,183145.09428007007,236358.7798235587
t38,53213.696036817986,183145.08332532374,236358.77936214174
t39,53213.70309529249,183145.12439203175,236358.82748732425
t40,53213.715002852594,183145.3289775423,236359.0439803949
t41,53212.1551326814,123460.87117739815,176673.02631007956
t42,53214.56025279182,183180.4065822409,236394.9668350327
t43,36610.046149749935,183169.09194213038,219779.1380918803
t44,36671.48031588543,183169.67905459955,219841.15937048497
t45,36836.3025173788,183169.4172888534,220005.7198062322
t46,41498.92436785333,183169.33862323215,224668.26299108547
t47,53213.42816932442,183164.96732476863,236378.39549409304
t48,53213.460568529204,183164.52236667858,236377.98293520778
t49,53198.72498782669,183146.92320345435,236345.64819128104
t50,53214.57863290105,183117.06438280304,236331.6430157041
t51,53214.58401883464,183116.6900046086,236331.27402344323
t52,53214.58590714682,183116.5326920711,236331.11859921794
t53,53214.58286813196,183116.69397037348,236331.27683850544
t54,53214.5782613972,183116.9347293886,236331.5129907858
t55,53204.2441512486,183146.74836026414,236350.99251151274
t56,34648.92413013878,183151.91068230855,217800.8348124473
t57,53209.502394092306,183184.3032633977,236393.80565749
t58,53209.50379463811,183184.31747708473,236393.82127172285
t59,53208.779890602375,183123.03866392816,236331.81855453053
t60,53208.967848763255,183104.33281681265,236313.3006655759
t61,53217.20095520264,183108.75099378632,236325.95194898895
t62,53217.13150042351,183104.39624770588,236321.5277481294
t63,53217.097889157056,183104.17487379024,236321.2727629473
t64,53217.08202764132,183104.2006386375,236321.28266627883
t65,53217.085668672604,183102.09681391154,236319.18248258415
t66,53214.61618348346,169409.84324516627,222624.45942864972
t67,53214.62947639101,183153.4833736111,236368.1128500021
t68,53214.63928901487,183153.79766686665,236368.43695588154
t69,36123.39878913221,183153.46779235723,219276.86658148945
t70,36326.05511726419,183153.3909112238,219479.446028488
t71,36547.92918749345,183153.30494365905,219701.2341311525
t72,37338.11723829602,183153.09427619894,220491.21151449496
t73,53211.920447137716,183069.09316187762,236281.01360901532
t74,53212.22459263395,183066.25455881035,236278.4791514443
t75,53212.254139372664,183063.38725456328,236275.64139393595
t76,53212.28528525454,183065.13995517686,236277.4252404314
t77,53212.315862704294,183064.02790443925,236276.34376714355
t78,53212.35579782471,183062.73809769508,236275.0938955198
t79,53212.32813259232,183063.08191599618,236275.4100485885
t80,53212.189988202146,183065.72097094366,236277.9109591458
t81,53200.92525144082,183181.85424662923,236382.77949807004
t82,53202.32665145582,183181.72056691453,236384.04721837037
t83,53202.364768370906,183050.681157817,236253.0459261879
t84,53202.409136865565,183051.2309170686,236253.64005393418
t85,53202.22992444635,183054.16915541713,236256.39907986348
t86,53202.47717824994,183051.14854678555,236253.6257250355
t87,53202.89353912656,183050.71815322834,236253.6116923549
t88,53201.276421273156,183044.52104303348,236245.79746430664
t89,53203.035581711556,183052.89108046205,236255.92666217362
t90,53208.41204712616,183166.00924452548,236374.42129165164
t91,39160.45010398522,141700.62014861655,180861.07025260176
t92,36150.3113459349,183127.43622410385,219277.74757003874
t93,36952.12094404042,183127.03429701613,220079.15524105655
t94,38604.843375330005,183126.0337464078,221730.8771217378
t95,40201.83034639169,183125.59674967063,223327.4270960623
t96,40598.865362678174,183124.3134969288,223723.17885960697
t97,53216.59528360194,183060.37455036017,236276.9698339621
t98,53216.626555631265,183001.28121540125,236217.9077710325
t99,53216.75740404612,182999.39105680908,236216.14846085518
t100,53216.7742867306,182996.1546186227,236212.9289053533
t101,53216.77699263246,182993.9339944772,236210.71098710966
t102,53216.77150200478,182992.4310490241,236209.2025510289
t103,53216.75717056566,182994.36072973988,236211.11790030554
t104,53215.38283564327,183132.71408992418,236348.09692556746
t105,53211.151319036246,183184.68131558475,236395.832634621
t106,53211.188501864526,183184.6381198412,236395.82662170572
t107,53210.53639273503,183124.84542530784,236335.38181804286
t108,53210.53909334688,183120.00119761555,236330.54029096244
t109,53210.54264220793,183120.050303119,236330.59294532693
t110,53210.53545539034,183120.08694550509,236330.62240089543
t111,53210.51578521502,183119.83933831754,236330.35512353256
t112,53210.5152155908,183119.6266279676,236330.1418435584
t113,53210.508805685575,183119.3730100934,236329.88181577896
t114,53214.39611971819,183178.63728423082,236393.033403949
t115,34751.47469980458,183158.2497297639,217909.72442956848
t116,36832.17863406575,183159.65224727907,219991.83088134482
t117,53215.02411479163,183137.83008041396,236352.85419520558
t118,53215.14678075777,183134.14597098806,236349.29275174584
t119,53215.30362495429,183130.27836928103,236345.58199423534
t120,53216.080316135376,183105.49176819195,236321.57208432732
t121,53216.89703167861,59013.182503841395,112230.07953552
t122,53216.899013317765,57892.86944240326,111109.76845572103
t123,53216.932759867384,46570.65215976317,99787.58491963055
t124,53216.933352406486,42112.773179589756,95329.70653199624
t125,53216.850022221995,33311.77270232661,86528.62272454861
t126,53216.85167349682,25775.39315134438,78992.2448248412
t127,53216.95214865735,18166.018352357016,71382.97050101437
t128,53212.19981285276,183184.83423859224,236397.03405144502
t129,53212.19051307636,183184.79516153468,236396.98567461106
t130,53212.18005019483,183136.90293789466,236349.08298808947
t131,53212.175816248164,183132.6573844684,236344.83320071656
t132,53212.18439492795,183133.11488538038,236345.29928030833
t133,53212.20358095687,183133.03983008015,236345.24341103702
t134,53212.22906701419,183133.32604416157,236345.55511117575
t135,53212.23615074715,183133.41414002053,236345.65029076766
t136,53212.25370825207,183131.060859548,236343.31456780006
t137,53211.87289280842,183130.30274854266,236342.1756413511
t138,53216.740166765434,183183.81741591604,236400.55758268147
t139,53216.102237646235,183182.17483826636,236398.2770759126
t140,53216.29627820053,183135.71614135348,236352.012419554
t141,53216.72366675096,183088.66104036427,236305.38470711524
t142,53216.78625076351,183067.91320423887,236284.69945500238
t143,53216.853040739355,183038.62870134844,236255.4817420878
t144,53216.850077005816,182981.18822576758,236198.03830277338
