Line,1,2,Total
AnnualSum,1.3439382842990658e6,1.2282554259944975e7,1.3626492544244042e7
t1,-819.3676504185061,1829.439912772127,1010.0722623536209
t2,-819.9228312045625,1829.189844091202,1009.2670128866396
t3,-819.9189752277746,1829.1770503958949,1009.2580751681203
t4,-819.9204283182314,1829.1659611667465,1009.245532848515
t5,-819.9205401387319,1829.1589568675595,1009.2384167288276
t6,-819.9209569666423,1829.1651988752137,1009.2442419085714
t7,-372.4503222486853,1829.4318498947966,1456.9815276461113
t8,-216.73119847565044,1829.4299910426428,1612.6987925669923
t9,-144.68992100861178,1829.4552307132708,1684.765309704659
t10,819.7533693825701,1829.9851385658262,2649.7385079483965
t11,819.748545634633,1828.718545667578,2648.467091302211
t12,819.7464802171912,1828.6541273539042,2648.4006075710954
t13,819.9733126930527,1828.683791148086,2648.6571038411385
t14,819.9755501060644,1828.6807691323916,2648.656319238456
t15,819.967743185096,1828.685779886618,2648.653523071714
t16,819.9706502096569,1828.7044768755704,2648.6751270852274
t17,819.9671619973624,66.36759739214848,886.3347593895109
t18,819.9002429667755,-1666.3875857060798,-846.4873427393043
t19,819.9005401883326,1829.510357204838,2649.4108973931707
t20,-111.09205248126116,1829.510360367328,1718.418307886067
t21,-135.62152733977314,1829.4755032281892,1693.853975888416
t22,819.895534906625,1829.1991918531196,2649.094726759745
t23,-305.1983399603111,1829.4749329565427,1524.2765929962316
t24,-818.369928554114,1829.4571232400626,1011.0871946859486
t25,-819.9259167651212,1829.6376066379496,1009.7116898728284
t26,-819.9513834365767,1829.5597526191748,1009.608369182598
t27,-819.951924909489,1829.5442230348012,1009.5922981253123
t28,-819.9496174103203,1829.5699828146032,1009.6203654042829
t29,-819.952852427895,1829.534189493671,1009.581337065776
t30,-819.9529186382638,1829.5312337307842,1009.5783150925204
t31,-819.9542968758462,1829.5384918835684,1009.5841950077222
t32,-504.74649168727046,1829.6980715256045,1324.951579838334
t33,-53.084563948461835,1829.9867041498928,1776.902140201431
t34,819.8595694411322,1830.0110172426264,2649.8705866837586
t35,819.8610046915384,1829.2885430231995,2649.1495477147378
t36,819.8612031087158,1829.2313427022675,2649.092545810983
t37,819.8630224580062,1829.2384166321244,2649.1014390901305
t38,819.8653623557009,1829.2352761762288,2649.1006385319297
t39,819.8650296190283,1829.236568069579,2649.1015976886074
t40,819.8684204876231,1829.2488214277312,2649.1172419153545
t41,819.8257980433069,20.22626480863088,840.0520628519378
t42,-819.8904442564982,-1829.9178046782179,-2649.808248934716
t43,-93.60535089500368,1829.7324576460912,1736.1271067510875
t44,-105.04154268337327,1829.7478355500086,1724.7062928666353
t45,-131.95286776984537,1829.7216460703835,1697.768778300538
t46,-412.6425749837732,1829.7189880937924,1417.076413110019
t47,-819.8587722911107,1829.6821119018489,1009.8233396107382
t48,-819.8614374803203,1829.677867637504,1009.8164301571837
t49,-819.4687371243842,1829.3537607049657,1009.8850235805814
t50,-819.903698364583,1829.089508555206,1009.1858101906231
t51,-819.903565887888,1829.0852315197953,1009.1816656319073
t52,-819.9033910108881,1829.0825051095303,1009.1791140986422
t53,-819.9032616423564,1829.0829110718566,1009.1796494295003
t54,-819.9032442222773,1829.0823329414961,1009.1790887192188
t55,-819.6144919922275,1829.3202225238313,1009.7057305316038
t56,-107.26097525934813,1829.3824100118836,1722.1214347525356
t57,819.7401484038792,1829.9908688639703,2649.7310172678494
t58,819.7410466022837,1829.991534509042,2649.7325811113255
t59,819.7285729003478,1828.8903468484016,2648.6189197487492
t60,819.7231848069698,1828.5031140886392,2648.226298895609
t61,819.9738654181016,1828.5362452460593,2648.510110664161
t62,819.9728593735896,1828.5136046499201,2648.4864640235096
t63,819.971632347894,1828.4971929196815,2648.4688252675755
t64,819.9719106758957,1828.4963826048693,2648.468293280765
t65,819.972911735166,1828.4623411406433,2648.435252875809
t66,819.8938975790385,-1564.09879074864,-744.2048931696016
t67,819.893092658046,1829.4235914108142,2649.31668406886
t68,819.8907978901483,1829.436763755718,2649.3275616458664
t69,-114.08146663622092,1829.4122623788674,1715.3307957426464
t70,-149.3758532649204,1829.4090071223898,1680.0331538574694
t71,-174.100231636535,1829.4081812430125,1655.3079496064775
t72,-239.88063166896447,1829.4026531008521,1589.5220214318877
t73,-819.8235808626689,1828.3603499127719,1008.536769050103
t74,-819.833746955858,1828.3390911876788,1008.5053442318208
t75,-819.8336965886284,1828.2750398182457,1008.4413432296172
t76,-819.8357976304915,1828.329548877279,1008.4937512467875
t77,-819.837333014845,1828.311983845705,1008.4746508308601
t78,-819.8394952082996,1828.2912008440671,1008.4517056357676
t79,-819.839367929037,1828.292096121443,1008.4527281924059
t80,-819.8360298732975,1828.316524577448,1008.4804947041505
t81,819.4942780008518,1829.954802082772,2649.449080083624
t82,819.509203385221,1829.9466129841883,2649.455816369409
t83,819.5180618459704,1827.4185592297888,2646.936621075759
t84,819.5247571535174,1827.4584770611154,2646.983234214633
t85,819.5631501007085,1827.5585142666403,2647.121664367349
t86,819.5366460484727,1827.4412885224087,2646.977934570881
t87,819.5792490981268,1827.4172295817787,2646.9964786799055
t88,819.5397281358529,1827.3975111153702,2646.937239251223
t89,819.5816925495918,1827.5366223376884,2647.11831488728
t90,-819.6869243488129,-1829.6547546473946,-2649.3416789962075
t91,-304.13147510465376,-940.9436853915063,-1245.0751604961602
t92,-46.00287534739794,1828.9621543155201,1782.9592789681221
t93,-165.44775761572092,1828.918271820606,1663.470514204885
t94,-290.75392137281153,1828.863347212836,1538.1094258400244
t95,-375.25681276311934,1828.8537859124904,1453.596973149371
t96,-440.3707190190016,1828.8028885549197,1388.432169535918
t97,-819.955718142607,1828.6144481739711,1008.6587300313641
t98,-819.958957326853,1828.0272674882895,1008.0683101614364
t99,-819.9601939262504,1827.9957305801893,1008.0355366539388
t100,-819.9612340934128,1827.9582339339177,1007.9969998405048
t101,-819.961743655729,1827.9315077331576,1007.9697640774285
t102,-819.9620215613913,1827.9115149667107,1007.9494934053193
t103,-819.9624206583003,1827.9258951634824,1007.9634745051821
t104,-819.9224520576182,1829.2746807467681,1009.3522286891499
t105,819.789875587632,1829.998629217386,2649.788504805018
t106,819.8093801210214,1829.9980418134835,2649.807421934505
t107,819.7909389474733,1828.8911019682653,2648.6820409157385
t108,819.7920101979182,1828.7753893602292,2648.5673995581474
t109,819.7925489931522,1828.771819602704,2648.564368595856
t110,819.7918035088677,1828.7689615605304,2648.5607650693983
t111,819.7889589417741,1828.7723487957142,2648.5613077374883
t112,819.7852014585487,1828.777701195385,2648.5629026539336
t113,819.7826382315044,1828.7920248446085,2648.5746630761128
t114,-819.8993978344745,-1829.89774898574,-2649.7971468202145
t115,-135.1561898256869,1829.5334502354233,1694.3772604097364
t116,-270.33362311486974,1829.5713793925424,1559.2377562776728
t117,-819.9174377776063,1829.3777339218605,1009.4602961442541
t118,-819.919384406432,1829.3376729417262,1009.4182885352942
t119,-819.9226151596938,1829.2776742345118,1009.355059074818
t120,-819.9444333186459,1829.0654450254324,1009.1210117067865
t121,-819.9637847029522,589.4439103878362,-230.519874315116
t122,-819.9638651635652,578.2524173968186,-241.71144776674657
t123,-819.9667070064453,465.1203862831081,-354.8463207233372
t124,-819.9669885889817,420.579383011795,-399.3876055771867
t125,-819.9667321768477,332.652661318578,-487.3140708582697
t126,-819.966949962533,257.34940717992,-562.6175427826131
t127,-819.9690543802606,181.2992468761159,-638.6698075041447
t128,819.8134917258385,1830.0032509467237,2649.816742672562
t129,819.8105971477978,1830.0028188347826,2649.8134159825804
t130,819.809156185213,1829.1569345992664,2648.9660907844795
t131,819.8096867443071,1828.9990944354029,2648.80878117971
t132,819.8099048802009,1829.0793091582484,2648.889214038449
t133,819.8110670623173,1829.0175033671853,2648.8285704295026
t134,819.8136920292261,1829.030063616191,2648.8437556454173
t135,819.8147085698971,1829.0322303027094,2648.8469388726066
t136,819.8165556397897,1829.0389142404495,2648.855469880239
t137,819.820261565037,1829.0231432374887,2648.8434048025256
t138,-819.9633927717205,-1829.9866443346245,-2649.950037106345
t139,-819.9448922641675,-1829.9555867711235,-2649.900479035291
t140,-819.9452606150766,1829.4107839293276,1009.4655233142511
t141,-819.9615818299541,1828.9471884344778,1008.9856066045237
t142,-819.9631503541815,1828.7383197659988,1008.7751694118173
t143,-819.9652459741241,1828.443062202511,1008.477816228387
t144,-819.9653670139603,1827.8677839033753,1007.902416889415
t145,-819.9819610781645,1826.8461074593981,1006.8641463812336
t146,-819.9832371911222,1826.8074252123533,1006.8241880212312
t147,-819.9834654569432,1826.785572502126,1006.8021070451827
t148,-819.9836294379967,1826.7030827928472,1006.7194533548505
t149,-819.9838990985224,487.1627406502303,-332.8211584482921
t150,-819.9842038389116,-1410.0143090450815,-2229.998512883993
t151,-819.9842237932188,-1829.9950804590828,-2649.9793042523015
t152,819.8902335890325,1829.9642672406997,2649.8545008297324
t153,819.8931787452115,1829.9529678041986,2649.84614654941
t154,819.892215767496,1829.4532126330046,2649.3454284005006
t155,819.8909286808894,1829.434454302917,2649.3253829838063
t156,819.8910360626171,1829.4338364545586,2649.3248725171757
t157,819.8888334844487,1829.430597196463,2649.319430680912
t158,819.8894749355242,1829.4641656650429,2649.353640600567
t159,819.8902566643712,1829.4331991809404,2649.3234558453114
t160,819.8922083831388,1829.4364967000802,2649.328705083219
t161,819.8970788665555,1829.4416410523831,2649.3387199189388
t162,13.569095229370776,-31.6995886372855,-18.130493407914727
t163,-819.9622111374764,-1829.987419672642,-2649.9496308101184
t164,-283.01411267316627,1829.7768916752605,1546.7627790020942
t165,-819.9674437070036,1829.6287498782874,1009.6613061712839
t166,-819.9773203057573,1829.4360463590347,1009.4587260532774
t167,-819.9817687790348,1829.0257562370807,1009.0439874580459
t168,-819.982073007376,1828.9975797252973,1009.0155067179213
t169,-819.9346195168505,-1500.3948422378212,-2320.3294617546717
t170,-819.93528336063,-1491.7910166867212,-2311.7263000473513
t171,-819.9358849693851,-1499.118779589775,-2319.0546645591603
t172,-819.9366966098638,-1554.7161742474586,-2374.6528708573223
t173,-819.9375546097764,-1829.839502558142,-2649.7770571679184
t174,-819.9383721117975,-1829.9379960505846,-2649.8763681623823
t175,-819.9385906747904,-1829.9410105685909,-2649.8796012433813
t176,819.6468707402414,1828.5971784740275,2648.2440492142687
t177,819.6468150885672,1828.2673609685648,2647.914176057132
t178,819.6475212650105,1828.135011224459,2647.7825324894693
t179,819.6499899019085,1828.1245830064258,2647.7745729083344
t180,819.6512838388626,1828.1179832512614,2647.7692670901242
t181,819.6513995811508,1828.1157935047124,2647.7671930858633
t182,819.6518522820273,1828.1192547383016,2647.771107020329
t183,819.6504621713972,1828.1347188237537,2647.7851809951508
t184,819.6538750711487,1828.0885704675393,2647.742445538688
t185,819.6655123611711,1828.2213854712388,2647.88689783241
t186,-819.9170983949132,-1829.9198127793277,-2649.836911174241
t187,-819.9273462076028,-1829.9323821477994,-2649.8597283554022
